speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:05,happy,"{'angry': 0.00025476852897554636, 'disgust': 7.828775414964184e-05, 'fearful': 0.00019896453886758536, 'happy': 0.9989646673202515, 'neutral': 9.001667785923928e-05, 'sad': 0.00010080975334858522, 'surprised': 0.00031244734418578446}","Hello everyone, and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
ALL,00:00:05,00:00:10,happy,"{'angry': 0.00018777167133521289, 'disgust': 0.00014794355956837535, 'fearful': 0.00027403858257457614, 'happy': 0.9954415559768677, 'neutral': 0.00017007785208988935, 'sad': 8.894973871065304e-05, 'surprised': 0.003689729142934084}",(hollering discordantly) We play Dungeons & Dragons!
MATT,00:00:10,00:00:18,happy,"{'angry': 0.007729399483650923, 'disgust': 0.00040102482307702303, 'fearful': 0.14936697483062744, 'happy': 0.8349117636680603, 'neutral': 0.0013022791827097535, 'sad': 0.0008968744659796357, 'surprised': 0.005391772370785475}","Like that. Before we get into our session tonight, we do have some announcements to get through, beginning with the first of our two sponsors this evening, Hit Point Press! Sam."
SAM,00:00:18,00:00:31,happy,"{'angry': 0.002260261680930853, 'disgust': 0.0011447012657299638, 'fearful': 0.4465596377849579, 'happy': 0.5336258411407471, 'neutral': 0.0008901999099180102, 'sad': 0.00146561861038208, 'surprised': 0.01405377872288227}","What's up, BTS fans? That's right. Sam Riegel, number one Army at the table, here to drop that Bangtan Bomb on you! Let's get #BTSCR trending!"
MATT,00:00:31,00:00:35,fearful,"{'angry': 0.017961246892809868, 'disgust': 0.0018327200086787343, 'fearful': 0.6394400000572205, 'happy': 0.006185170263051987, 'neutral': 0.27611595392227173, 'sad': 0.05140318349003792, 'surprised': 0.007061739452183247}","Sam, I said Hit Point Press, not BTS."
SAM,00:00:35,00:00:55,happy,"{'angry': 0.0005176044069230556, 'disgust': 0.0002337172336410731, 'fearful': 0.0012115074787288904, 'happy': 0.9972848892211914, 'neutral': 0.00022336233814712614, 'sad': 0.00029807089595124125, 'surprised': 0.00023086374858394265}","I know, Matt, and I don't care. See, when you're an OG Army like me, BTS is all you can think of erryday. My bias is OT7, but I love them all. You got RM, you got Jin, you got Suga AKA Agust D, J-Hope, Jimin, Vee, and the Golden Maknae, Jungkook. J-Hope, Jimin, Vee, and the Golden Maknae, Jungkook."
MATT,00:00:55,00:01:25,happy,"{'angry': 0.002527162665501237, 'disgust': 0.0008214720874093473, 'fearful': 0.014301050454378128, 'happy': 0.9626673460006714, 'neutral': 0.001645447569899261, 'sad': 0.0024810945615172386, 'surprised': 0.01555649284273386}","I, uh. I don't doubt your devotion to the popular K-pop band, BTS, Sam, but you're supposed to talk about Hit Point Press, our sponsor for tonight, and their latest campaign setting, known as Heckna, and how it's live on Kickstarter. That's the purpose of this. Heckna's inspired by 80's movies and cosmic horror, and this new carnival setting called Revelia, where the carnival's overseen by the ring leader, Heckna. It's all about frightening and delighting the carnival goers."
SAM,00:01:25,00:01:35,happy,"{'angry': 0.0004159926902502775, 'disgust': 9.576192678650841e-05, 'fearful': 0.0006334060453809798, 'happy': 0.9972234964370728, 'neutral': 0.00015646047540940344, 'sad': 0.00010642594133969396, 'surprised': 0.0013684624573215842}","Frightening and delighting fans, that sounds like seven boys who shine through the city with a little funk and soul and light it up like dynamite! I'm talking about my Bulletproof Boy Scouts, woo woo!"
MATT,00:01:35,00:02:02,fearful,"{'angry': 0.003606122452765703, 'disgust': 0.0018639769405126572, 'fearful': 0.8222072124481201, 'happy': 0.11335679143667221, 'neutral': 0.0036112191155552864, 'sad': 0.004261159338057041, 'surprised': 0.05109347775578499}","No, no, it's not BTS, it's our sponsors, Hit Point Press, actually. They wanted you to know everything you need to get started in Revelia is included: stat blocks for new creatures, magical items. All tiers come with a deluxe print and PDF, it's actually really cool. The book and box set are 20% off right now at bit.ly/crheckna, and thank you so much for your support."
SAM,00:02:02,00:02:08,happy,"{'angry': 0.00022279485710896552, 'disgust': 7.628454477526248e-05, 'fearful': 0.00011154323146911338, 'happy': 0.9993409514427185, 'neutral': 9.470334043726325e-05, 'sad': 7.185609138105065e-05, 'surprised': 8.182286546798423e-05}",And remember what Hit Point Press always says: The reason we shine is because you give us the light.
MATT,00:02:08,00:02:10,happy,"{'angry': 0.0007177665829658508, 'disgust': 0.00024692577426321805, 'fearful': 0.0024510023649781942, 'happy': 0.987389087677002, 'neutral': 0.0010289897909387946, 'sad': 0.0035984942223876715, 'surprised': 0.004567650146782398}","Sam, does Hit Point Press actually--"
SAM,00:02:10,00:02:22,happy,"{'angry': 0.0005340263596735895, 'disgust': 0.00025372515665367246, 'fearful': 0.005569622851908207, 'happy': 0.9926077127456665, 'neutral': 0.00018864749290514737, 'sad': 0.0003229513531550765, 'surprised': 0.0005233044503256679}","No, Matt, that was a quote from Jungkook from BTS! I know I'm a couple days late, but happy 23rd birthday, Jungkook! I purple you! #BTSCR forever. Back to you, Matt."
ASHLEY,00:02:22,00:02:23,sad,"{'angry': 0.0009400084963999689, 'disgust': 0.0020181613508611917, 'fearful': 0.0010789867956191301, 'happy': 0.24799373745918274, 'neutral': 0.0010087426053360105, 'sad': 0.7463307976722717, 'surprised': 0.0006295184139162302}",Yeah.
LAURA,00:02:23,00:02:26,happy,"{'angry': 0.00014755649317521602, 'disgust': 7.67268575145863e-05, 'fearful': 0.00026965155848301947, 'happy': 0.9989801049232483, 'neutral': 0.0001727340859360993, 'sad': 0.00014125545567367226, 'surprised': 0.0002120246790582314}",Is that why your hair is that color? Did you do it lighter because of that?
SAM,00:02:26,00:02:32,happy,"{'angry': 0.0008671049145050347, 'disgust': 0.0007282613078132272, 'fearful': 0.19487039744853973, 'happy': 0.7976923584938049, 'neutral': 0.0006173180299811065, 'sad': 0.0009544527856633067, 'surprised': 0.004270095378160477}","Maybe. Because I'm a huge BTS fan, and not because I just wanted an excuse for Matt to read the ad for me."
TRAVIS,00:02:32,00:02:37,happy,"{'angry': 0.0003171049465890974, 'disgust': 0.0001824004721129313, 'fearful': 0.0011755749583244324, 'happy': 0.9971597194671631, 'neutral': 0.00017260949243791401, 'sad': 0.00016218038217630237, 'surprised': 0.0008303567883558571}",I don't even know half of what you said.
SAM,00:02:37,00:02:43,happy,"{'angry': 0.0008215736597776413, 'disgust': 0.00017181862494908273, 'fearful': 0.0007282832521013916, 'happy': 0.9978356957435608, 'neutral': 0.0001620764087419957, 'sad': 0.00013112547458149493, 'surprised': 0.0001493614836363122}",I promise you that the Army is going to get online and make that hashtag shine.
