speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:06,surprised,"{'angry': 0.0005957278190180659, 'disgust': 0.00022300360433291644, 'fearful': 0.0009368770988658071, 'happy': 0.22127504646778107, 'neutral': 0.0005785677349194884, 'sad': 0.0004319444124121219, 'surprised': 0.7759588360786438}","Hello, everyone, and welcome to tonight's episode of Critical Role. Where us nerdy-ass voice actors sit around and play Dungeons & Dragons."
ALL,00:00:06,00:00:09,happy,"{'angry': 0.0018037051195278764, 'disgust': 0.0001298037386732176, 'fearful': 0.0004106194246560335, 'happy': 0.9972816705703735, 'neutral': 0.0001329085644101724, 'sad': 6.361096166074276e-05, 'surprised': 0.0001776084245648235}",We play Dungeons & Dragons!
MATT,00:00:09,00:00:25,happy,"{'angry': 0.0005018109804950655, 'disgust': 0.0003134513972327113, 'fearful': 0.010938030667603016, 'happy': 0.9856727123260498, 'neutral': 0.00019768622587434947, 'sad': 0.0006874895771034062, 'surprised': 0.0016888146055862308}","If you haven't noticed, we are in our Halloween episode. So yes, before we jump into our announcements, let's go ahead and introduce everyone's fantastic Halloween attire. Let's begin, to my left over here, we have Travis Willingham. Dressed as..."
TRAVIS,00:00:25,00:00:28,fearful,"{'angry': 0.0003954576386604458, 'disgust': 0.00041139411041513085, 'fearful': 0.9001270532608032, 'happy': 0.0025292339269071817, 'neutral': 0.0014524416765198112, 'sad': 0.09477626532316208, 'surprised': 0.0003081832255702466}","(laughs) Hi, Matt!"
MATT,00:00:28,00:00:32,fearful,"{'angry': 9.293988841818646e-05, 'disgust': 7.269246998475865e-05, 'fearful': 0.9992462396621704, 'happy': 0.0002460200630594045, 'neutral': 8.297331805806607e-05, 'sad': 0.00011596056720009074, 'surprised': 0.0001431221462553367}",Hey buddy. (laughs)
TRAVIS,00:00:32,00:00:51,happy,"{'angry': 0.000997391645796597, 'disgust': 0.00023704917111899704, 'fearful': 0.0005116206011734903, 'happy': 0.9977132081985474, 'neutral': 0.0001423929788870737, 'sad': 0.00024490233045071363, 'surprised': 0.00015340671234298497}","(Cajun accent) Yeah, I'm Orly. Navigator of the Balleater. Rest in peace. Oh wait, it's over here. (laughter) I got a wicked sleeve and a Cajun tattoo. No, accent. (laughs)"
TALIESIN,00:00:51,00:00:52,happy,"{'angry': 0.0005849432200193405, 'disgust': 0.00016017297457437962, 'fearful': 0.00021823070710524917, 'happy': 0.9984625577926636, 'neutral': 0.00011256567813688889, 'sad': 0.00035782717168331146, 'surprised': 0.00010375091369496658}",Wow.
TRAVIS,00:00:52,00:00:57,happy,"{'angry': 0.0009786798618733883, 'disgust': 0.00033988538780249655, 'fearful': 0.003479067236185074, 'happy': 0.9943958520889282, 'neutral': 0.0002489960170350969, 'sad': 0.0003452120872680098, 'surprised': 0.00021236181783024222}","It's really hot in this mask, guys! It's covered in spray paint."
MATT,00:00:57,00:00:59,happy,"{'angry': 0.0006173777510412037, 'disgust': 0.0004991978057660162, 'fearful': 0.012440115213394165, 'happy': 0.9843025207519531, 'neutral': 0.0002706843370106071, 'sad': 0.001543130143545568, 'surprised': 0.0003268581349402666}",Really fresh spray paint.
TALIESIN,00:00:59,00:01:02,happy,"{'angry': 0.0069938721135258675, 'disgust': 0.00016344613686669618, 'fearful': 0.0016164073022082448, 'happy': 0.9904788732528687, 'neutral': 0.00026784223155118525, 'sad': 0.0003109389799647033, 'surprised': 0.00016863220662344247}",What have you got down there? What is that red thing? That red--
TRAVIS,00:01:02,00:01:16,happy,"{'angry': 0.000300646701361984, 'disgust': 0.00011889771121786907, 'fearful': 0.0013180554378777742, 'happy': 0.9975117444992065, 'neutral': 0.00010246201418340206, 'sad': 0.0001823837956180796, 'surprised': 0.00046574691077694297}","Oh, this? Oh, well, he plays the bagpipes. (bagpipes squealing) (laughter)"
MATT,00:01:16,00:01:20,fearful,"{'angry': 0.0002140428841812536, 'disgust': 0.00035243394086137414, 'fearful': 0.9694976210594177, 'happy': 0.0008241848554462194, 'neutral': 0.0001808463566703722, 'sad': 0.028620539233088493, 'surprised': 0.00031035725260153413}",Holy shit! (laughs)
LIAM,00:01:20,00:01:23,fearful,"{'angry': 0.0007880020420998335, 'disgust': 0.00032111734617501497, 'fearful': 0.9776300191879272, 'happy': 0.020315133035182953, 'neutral': 0.00030690975836478174, 'sad': 0.0001392167469020933, 'surprised': 0.0004996019997633994}",You don't want to see that leaning over your bed in the middle of the night.
MATT,00:01:23,00:01:28,happy,"{'angry': 0.0007339747971855104, 'disgust': 0.0005494124488905072, 'fearful': 0.09659947454929352, 'happy': 0.9001449346542358, 'neutral': 0.0003027006459888071, 'sad': 0.001062197727151215, 'surprised': 0.0006072950782254338}",We should not have started with you. It's all downhill from here.
