speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:05,happy,"{'angry': 0.0001979139487957582, 'disgust': 6.037145431037061e-05, 'fearful': 0.00011865072883665562, 'happy': 0.9993090629577637, 'neutral': 8.096047531580552e-05, 'sad': 7.087628182489425e-05, 'surprised': 0.00016213316121138632}","Hello, everyone, and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
ALL,00:00:05,00:00:07,happy,"{'angry': 0.0003083814517594874, 'disgust': 8.733532740734518e-05, 'fearful': 0.00018475193064659834, 'happy': 0.9990963935852051, 'neutral': 9.762464469531551e-05, 'sad': 6.312648474704474e-05, 'surprised': 0.00016245445294771343}",(hollering) We play Dungeons & Dragons!
SAM,00:00:07,00:00:12,fearful,"{'angry': 0.0032450214494019747, 'disgust': 0.002582338871434331, 'fearful': 0.7041987180709839, 'happy': 0.27871447801589966, 'neutral': 0.0006725001730956137, 'sad': 0.0036386302672326565, 'surprised': 0.00694829598069191}",Zop a doop a doop.
MATT,00:00:12,00:00:25,happy,"{'angry': 0.0014739448670297861, 'disgust': 0.0009417273686267436, 'fearful': 0.02145310491323471, 'happy': 0.7951279878616333, 'neutral': 0.0011830768780782819, 'sad': 0.0016662924317643046, 'surprised': 0.1781539022922516}","Before we jump into tonight's episode, and I slowly bleed from one nostril from whatever that wall of sound was, we are going to get through some announcements, beginning with our two sponsors, the first of which is D&D Beyond. Sam."
SAM,00:00:25,00:01:14,happy,"{'angry': 0.00038422169745899737, 'disgust': 0.0001836268202168867, 'fearful': 0.0012954628327861428, 'happy': 0.996985137462616, 'neutral': 0.00026823498774319887, 'sad': 0.0005626032361760736, 'surprised': 0.00032074115006253123}","Hit it, guys. Tonight, we're in the holiday mood, and so we're going to sing you a holiday Christmas carol. (to the tune of ""Silent Night"") ♪ Violent night ♪ ♪ Holy shit ♪ ♪ Matt's going to kill us ♪ ♪ We should quit ♪ ♪ Our fate is tied ♪ ♪ to the roll ♪ ♪ of the dices ♪ ♪ And all our stats ♪ ♪ on our tablet devices ♪ ♪ Convenient all night long ♪ ♪ Praise D&D Beyond ♪ Why don't you join in with me?"
LIAM,00:01:14,00:01:34,happy,"{'angry': 0.0003234016476199031, 'disgust': 0.00012522954784799367, 'fearful': 0.00028587874840013683, 'happy': 0.9987427592277527, 'neutral': 0.00021064365864731371, 'sad': 0.0002148529456462711, 'surprised': 9.730357123771682e-05}","Oh god. ALL ♪ Violent night ♪ ♪ We're going to die ♪ ♪ Matt makes baby sounds, ♪ ♪ Willingham cries ♪ ♪ Round the table, ♪ ♪ group of best friends ♪"
LIAM,00:01:34,00:01:35,fearful,"{'angry': 0.00012704750406555831, 'disgust': 8.003560651559383e-05, 'fearful': 0.9993638396263123, 'happy': 7.282447768375278e-05, 'neutral': 6.975119322305545e-05, 'sad': 0.00023465626873075962, 'surprised': 5.183553003007546e-05}",Oof!
ALL,00:01:35,00:01:39,fearful,"{'angry': 0.0006073268596082926, 'disgust': 0.00021888646006118506, 'fearful': 0.9552607536315918, 'happy': 0.04238155484199524, 'neutral': 0.0003810769412666559, 'sad': 0.0007215879741124809, 'surprised': 0.00042876246152445674}",♪ It's such a shame that tonight's how it ends ♪
ALL,00:01:39,00:01:48,angry,"{'angry': 0.9925733804702759, 'disgust': 0.0001429099793313071, 'fearful': 0.0014063224662095308, 'happy': 0.0034503652714192867, 'neutral': 0.0016498749610036612, 'sad': 0.0005847844295203686, 'surprised': 0.00019234893261455}",♪ It's such a shame that tonight's how it ends ♪ ♪ Most of us aren't gonna live ♪ ♪ Most of us aren't gonna live ♪
MATT,00:01:48,00:01:56,happy,"{'angry': 0.00014890640159137547, 'disgust': 0.00011725320655386895, 'fearful': 0.0004949219874106348, 'happy': 0.9952822327613831, 'neutral': 0.0002322740911040455, 'sad': 0.0034544917289167643, 'surprised': 0.0002699562755879015}",♪ Roll for initiative ♪ (laughter)
TRAVIS,00:01:56,00:01:59,happy,"{'angry': 0.0005257782759144902, 'disgust': 0.00015644040831830353, 'fearful': 0.0003589792177081108, 'happy': 0.9985411167144775, 'neutral': 0.00010556707275100052, 'sad': 9.520378080196679e-05, 'surprised': 0.00021692109294235706}",All the angels lost their wings.
SAM,00:01:59,00:02:02,happy,"{'angry': 0.00014277508307714015, 'disgust': 0.00012843760487157851, 'fearful': 0.00022700082627125084, 'happy': 0.9991291165351868, 'neutral': 7.594501948915422e-05, 'sad': 0.00015153824642766267, 'surprised': 0.00014513081987388432}",Happy holidays from D&D Beyond.
MARISHA,00:02:02,00:02:04,happy,"{'angry': 0.00023205109755508602, 'disgust': 0.00030924021848477423, 'fearful': 0.00029339545289985836, 'happy': 0.9939351677894592, 'neutral': 0.0001701217843219638, 'sad': 0.00484200194478035, 'surprised': 0.00021802862465847284}",Aww. (cheering)
ASHLEY,00:02:04,00:02:05,sad,"{'angry': 0.00024445157032459974, 'disgust': 0.0002597175189293921, 'fearful': 0.0003378267283551395, 'happy': 0.004178349860012531, 'neutral': 0.0005078431568108499, 'sad': 0.9943252205848694, 'surprised': 0.00014658583677373827}",Yay.
MATT,00:02:05,00:02:07,happy,"{'angry': 0.0006682443781755865, 'disgust': 0.0001721386652207002, 'fearful': 0.011714943684637547, 'happy': 0.9802078604698181, 'neutral': 0.00039712406578473747, 'sad': 0.0001819664321374148, 'surprised': 0.006657738238573074}","Well done, Sam."
SAM,00:02:07,00:02:09,surprised,"{'angry': 8.201406308216974e-05, 'disgust': 3.5224526072852314e-05, 'fearful': 6.998075696174055e-05, 'happy': 0.0002608124341350049, 'neutral': 0.00017278234008699656, 'sad': 8.180049917427823e-05, 'surprised': 0.9992973804473877}",Some of those words we could hear.
MATT,00:02:09,00:02:10,happy,"{'angry': 0.001081789960153401, 'disgust': 0.00011243450717302039, 'fearful': 0.0041459654457867146, 'happy': 0.9933180809020996, 'neutral': 0.00013250626216176897, 'sad': 0.0001451689749956131, 'surprised': 0.001064053736627102}",You finally got one.
LIAM,00:02:10,00:02:12,happy,"{'angry': 0.005710615310817957, 'disgust': 0.00024193413264583796, 'fearful': 0.0011701250914484262, 'happy': 0.9918518662452698, 'neutral': 0.00030169030651450157, 'sad': 0.0005543615552596748, 'surprised': 0.00016934770974330604}","Man, happy TPK, everybody."
MATT,00:02:12,00:02:57,happy,"{'angry': 0.0021823602728545666, 'disgust': 0.0007552054594270885, 'fearful': 0.006264025811105967, 'happy': 0.9859646558761597, 'neutral': 0.0010952966986224055, 'sad': 0.002067226218059659, 'surprised': 0.0016712707001715899}","Oh boy. Thank you, D&D Beyond. And our second sponsor for tonight is Skillshare. So for those who aren't familiar, they're an online learning community with thousands of inspiring classes for creative and curious people. Skillshare specifically offers classes designed for real life and all the circumstances that come with it, including graphic design, creative writing, music. With membership starting as low as $10 a month with an annual subscription, Skillshare is a great way to learn and explore classes to unlock your creativity for social good. And as a special offer for our audience, the first 1000 Critters to join Skillshare by following the link, which is SKL.SH for Skillshare, skl.sh/criticalrole4, Skillshare."
SAM,00:02:57,00:02:59,happy,"{'angry': 0.00013612913608085364, 'disgust': 8.394275209866464e-05, 'fearful': 0.0004145550192333758, 'happy': 0.9969323873519897, 'neutral': 0.00027427604072727263, 'sad': 0.0002064196887658909, 'surprised': 0.0019523054361343384}",It sounds like a Cardi B thing.
MATT,00:02:59,00:03:15,happy,"{'angry': 0.00042870803736150265, 'disgust': 0.0002103032893501222, 'fearful': 0.0006028402131050825, 'happy': 0.9891002774238586, 'neutral': 0.00038481527008116245, 'sad': 0.0004036017053294927, 'surprised': 0.008869442157447338}","Could be. Go to skl.sh/criticalrole4. Will get a two-month free trial of a premium membership. So check it out if you can for yourself, and thank you guys for supporting our fantastic show. (cheering) Got some announcements here. Marisha, if you want to go."
MARISHA,00:03:15,00:03:41,happy,"{'angry': 0.0004674190131481737, 'disgust': 0.00027336206403560936, 'fearful': 0.0008104020962491632, 'happy': 0.9968972206115723, 'neutral': 0.00028626987477764487, 'sad': 0.0004616622463800013, 'surprised': 0.0008037217194214463}","Yes. I have an announcement that I was aware of. (laughter) Narrative Telephone returns for a story told by Laura Bailey. Little holiday story, with special guest Mica Burton, everybody. (cheering) Catch the episode on Twitch this Tuesday, December 15th at 4:00pm Pacific. YouTube on Thursday, December 17th, as always. I did it."
SAM,00:03:41,00:03:43,fearful,"{'angry': 0.026567326858639717, 'disgust': 0.0036227109376341105, 'fearful': 0.3767522871494293, 'happy': 0.21111753582954407, 'neutral': 0.006132407579571009, 'sad': 0.3734842538833618, 'surprised': 0.0023234421387314796}",You did it! (laughter)
MARISHA,00:03:43,00:03:45,happy,"{'angry': 0.00012995755241718143, 'disgust': 0.00013404882338363677, 'fearful': 0.00013767876953352243, 'happy': 0.9989129304885864, 'neutral': 0.00010583333641989157, 'sad': 0.00046540694893337786, 'surprised': 0.00011420503869885579}",Thank you.
MARISHA,00:03:45,00:03:47,happy,"{'angry': 0.01574109122157097, 'disgust': 0.0003305034479126334, 'fearful': 0.0007597104413434863, 'happy': 0.9809445142745972, 'neutral': 0.0009208606206811965, 'sad': 0.001042699790559709, 'surprised': 0.00026064267149195075}",Thank you.
MATT,00:03:47,00:03:49,happy,"{'angry': 0.00024231860879808664, 'disgust': 6.727366417180747e-05, 'fearful': 0.0001523190294392407, 'happy': 0.9978206157684326, 'neutral': 0.0001766170171322301, 'sad': 0.00010471459972904995, 'surprised': 0.001436179387383163}","Great, and Laura, you had some things you wanted to mention as well."
LAURA,00:03:49,00:04:24,happy,"{'angry': 0.0005900905234739184, 'disgust': 0.00032565713627263904, 'fearful': 0.0018336593639105558, 'happy': 0.9955794215202332, 'neutral': 0.00044111310853622854, 'sad': 0.00043104251381009817, 'surprised': 0.0007990181911736727}","I did! I have-- it's specific. Keep an eye on our social media accounts, and check out our US, UK, and Australia stores to see what's new! I think there's new stuff in there, I'm not sure. You can sign up for our newsletter to stay updated on all our recent merch launches. Are they doing this because I'm not doing very good job announcing our stuff? I don't know, but we're saying this now. (laughter) Yeah, sign up for our merch. No, nope, sign up for our newsletter. Cool announcements, critrole.com/newsletter."
SAM,00:04:24,00:04:29,happy,"{'angry': 0.00034238016814924777, 'disgust': 0.0003132531128358096, 'fearful': 0.0010570212034508586, 'happy': 0.9972482323646545, 'neutral': 0.0001564477861393243, 'sad': 0.0005890156025998294, 'surprised': 0.0002935374795924872}","Did they tell you, like, you got to stick to the script?"
LAURA,00:04:29,00:04:31,fearful,"{'angry': 0.019768016412854195, 'disgust': 0.0025439318269491196, 'fearful': 0.7881406545639038, 'happy': 0.011905779130756855, 'neutral': 0.004267939366400242, 'sad': 0.17249809205532074, 'surprised': 0.0008755698218010366}",They didn't tell me that. But--
MARISHA,00:04:31,00:04:32,fearful,"{'angry': 0.01162021141499281, 'disgust': 0.0030321949161589146, 'fearful': 0.5296830534934998, 'happy': 0.03475182503461838, 'neutral': 0.008795532397925854, 'sad': 0.41042518615722656, 'surprised': 0.0016919550253078341}",They just took away her script.
LAURA,00:04:32,00:04:45,happy,"{'angry': 0.0003579244948923588, 'disgust': 0.00024547200882807374, 'fearful': 0.000668408814817667, 'happy': 0.9978249073028564, 'neutral': 0.00020677046268247068, 'sad': 0.000490478880237788, 'surprised': 0.0002060804545180872}","They just took-- (laughter) No, they didn't do that! Because I love holding up the stuff! I'm still going to hold up stuff. This is just-- this is just right now, because, you know."
TRAVIS,00:04:45,00:04:46,happy,"{'angry': 0.0002149016800103709, 'disgust': 0.0002571548393461853, 'fearful': 0.004108411725610495, 'happy': 0.9917730689048767, 'neutral': 0.0003642289957497269, 'sad': 0.001778312842361629, 'surprised': 0.0015039615100249648}","""This is just right now."""
LAURA,00:04:46,00:04:55,happy,"{'angry': 0.0010249132756143808, 'disgust': 0.00022619563969783485, 'fearful': 0.0013919571647420526, 'happy': 0.9968572854995728, 'neutral': 0.00016287445032503456, 'sad': 0.00018599782197270542, 'surprised': 0.00015077136049512774}",Who knows what's in the store right now? Things are coming in like crazy time. It's crazy. (laughter) Don't look at me anymore. Look-- Matt!
MATT,00:04:55,00:04:56,happy,"{'angry': 0.0023387004621326923, 'disgust': 0.0006470726802945137, 'fearful': 0.22182826697826385, 'happy': 0.7720299363136292, 'neutral': 0.0014003707328811288, 'sad': 0.0011954907095059752, 'surprised': 0.0005600881995633245}","Thank you, Laura. I got you."
LIAM,00:04:56,00:05:00,happy,"{'angry': 0.00014944463327992707, 'disgust': 0.00011065386206610128, 'fearful': 0.00025606868439354, 'happy': 0.9991292357444763, 'neutral': 7.131687743822113e-05, 'sad': 0.00018008402548730373, 'surprised': 0.00010326897609047592}","Remember, when times are tough: This is just right now."
TRAVIS,00:05:00,00:05:01,happy,"{'angry': 0.00020707250223495066, 'disgust': 9.837185643846169e-05, 'fearful': 0.00019895666628144681, 'happy': 0.9991986155509949, 'neutral': 9.591325942892581e-05, 'sad': 0.0001073086095857434, 'surprised': 9.380408300785348e-05}",This is just right now.
MATT,00:05:01,00:05:05,happy,"{'angry': 9.307624713983387e-05, 'disgust': 7.679526606807485e-05, 'fearful': 0.00010991699673468247, 'happy': 0.9992207288742065, 'neutral': 7.404701318591833e-05, 'sad': 0.00011621700832620263, 'surprised': 0.00030919702840037644}","This is just right now. All right, I believe that concludes our announcements."
MATT,00:05:05,00:06:49,surprised,"{'angry': 0.00246778829023242, 'disgust': 0.0027722695376724005, 'fearful': 0.16231854259967804, 'happy': 0.19809792935848236, 'neutral': 0.0024218554608523846, 'sad': 0.007275752257555723, 'surprised': 0.6246458888053894}","So. Let's go ahead and jump into tonight's episode of Critical Role. (water bubbling) (thunder rumbling) (explosion) ♪ Role ♪ ♪ Critical, Critical Role ♪ ♪ Critical, Critical Role ♪ ♪ Mighty Nein, Mighty Nein ♪ ♪ Roll the dice, roll the dice ♪ ♪ The adventure begins ♪ ♪ They were always beside you ♪ ♪ Your nerdy best friends ♪ ♪ And the DM to guide you ♪ ♪ And they rise from the flames ♪ ♪ for the battles ahead ♪ ♪ Villains beware 'cause you're about to be dead. ♪ (dramatic music) ♪ They got magic and flair ♪ ♪ They got falchions and cunning ♪ ♪ They don't see over there ♪ ♪ There's a monster incoming ♪ ♪ Inspiration is waiting ♪ ♪ Rise up, don't think twice ♪ ♪ Put your fate in your hands ♪ ♪ Take a chance, roll the dice ♪ ♪ Role ♪ ♪ Critical Role (roll the dice) ♪ ♪ Critical Role (roll the dice) ♪ ♪ Can you answer the call? ♪ ♪ Dig in deep in your soul ♪ ♪ As the legend unfolds ♪ ♪ Now it's your turn (your turn, your turn) ♪ ♪ To roll ♪ (fire whooshing) (dragon roaring)"
MATT,00:06:49,00:09:15,happy,"{'angry': 0.005771273281425238, 'disgust': 0.0008133904193527997, 'fearful': 0.035820577293634415, 'happy': 0.9503219723701477, 'neutral': 0.0013855013530701399, 'sad': 0.0035561888944357634, 'surprised': 0.0023310703691095114}","Welcome back. So last we left off: The Mighty Nein, following and now slightly ahead of the tracks of Lucien and the Tomb Takers, making their way from place to place across Foren in Eiselcross, seeking elements they're gathering before eventually heading towards the central Aeorian ruins on this portion of the region. You delve into your second Aeorian ruin, located as A2 on the map that you were given by the late Lady Vess DeRogna. You made a small friend, one outlier, who had already gone into this ruin, but the rest of his group had not returned in days. Leaving him to fend for himself in the shadow, you began to explore aspects of this particular excavation. You found a terribly ruined street, and it looked like a arcane dome; sealed within, Aeorian citizens, still frozen in those moments of cataclysm. Then, following your spell, locating a directional blip towards a possible threshold crest within these ruins, you went and eventually discovered the entrance to some sort of Aeorian laboratory, which was covered in shattered glass and fallen implements, and with some spell help through Caleb, able to ascertain some of these ancient language bits that were previously misunderstood-- or not understood by any of you. You managed to fix one of the doors and hit one of the arcane-based button prompts on a nearby pedestal, causing the door behind you to slam shut and a door ahead, where you were planning to go, to open up. Where a horrible, baneful cry, began to echo through the chamber. Snuffing the light and hiding amongst the room, you all watched as a terrifying beast began to lumber in. Its strange, somewhat muscular, but sagging, elephant-like body, helming the front, a smooth, slick, cherub-like, bulbous human baby face in the front, clouded over pupil-less eyes, a mouth that split open in the center, filled with teeth, as numerous human arms, small, reached out for whatever was nearby the front of its toothy maw. (laughter)"
MARISHA,00:09:15,00:09:18,happy,"{'angry': 0.001483383821323514, 'disgust': 0.00033021409763023257, 'fearful': 0.0006655115867033601, 'happy': 0.9969221949577332, 'neutral': 0.00017090406618081033, 'sad': 0.0002982883306685835, 'surprised': 0.0001293823152082041}",Own it!
MATT,00:09:18,00:09:30,happy,"{'angry': 0.03786546364426613, 'disgust': 0.0005700801848433912, 'fearful': 0.030640387907624245, 'happy': 0.9260347485542297, 'neutral': 0.000916993769351393, 'sad': 0.0029299368616193533, 'surprised': 0.0010424528736621141}","Out the front of its forehead, you saw dangling a tendril of some kind. At the end, a bulb of glowing light that swung as it entered, and as it began to step into the chamber--"
LAURA,00:09:30,00:09:32,angry,"{'angry': 0.9698808193206787, 'disgust': 0.0001844623766373843, 'fearful': 0.0066394079476594925, 'happy': 0.002436693524941802, 'neutral': 0.019380895420908928, 'sad': 0.000809138233307749, 'surprised': 0.0006684993859380484}",Rancor it.
