speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:05,happy,"{'angry': 0.00026850300491787493, 'disgust': 6.66923588141799e-05, 'fearful': 0.00019249823526479304, 'happy': 0.9991269707679749, 'neutral': 9.078415314434096e-05, 'sad': 8.818432979751378e-05, 'surprised': 0.0001663885050220415}","Hello everybody, and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
TRAVIS,00:00:05,00:00:09,happy,"{'angry': 0.0007848530658520758, 'disgust': 0.0002137617557309568, 'fearful': 0.0007930340943858027, 'happy': 0.9975652694702148, 'neutral': 0.000259697757428512, 'sad': 0.00013451451377477497, 'surprised': 0.00024887893232516944}",(hollering) We play Dungeons & Dragons! (all clamoring)
MATT,00:00:09,00:00:19,happy,"{'angry': 0.0012340579414740205, 'disgust': 0.00038453435990959406, 'fearful': 0.024253854528069496, 'happy': 0.9254570007324219, 'neutral': 0.0009357798262499273, 'sad': 0.0008701017359271646, 'surprised': 0.04686471447348595}","Happy to have you back. Before we get into tonight's episode, we do have some announcements to get through, beginning with the first of our two sponsors for the evening. The first up, which is Ravensburger. Sam."
SAM,00:00:19,00:00:30,fearful,"{'angry': 0.00021323120745364577, 'disgust': 0.00012971789692528546, 'fearful': 0.9985029697418213, 'happy': 0.0005587672349065542, 'neutral': 0.00010814382403623313, 'sad': 0.00017986184684559703, 'surprised': 0.00030730015714652836}","(scoffing) No, Matt, please, do not use my secret identity, for the world only knows me as the notorious Boomerang. No? Boomerang?"
SAM,00:00:30,00:00:37,fearful,"{'angry': 9.592309652362019e-05, 'disgust': 7.33731867512688e-05, 'fearful': 0.9993773102760315, 'happy': 0.00014590915816370398, 'neutral': 0.00011943037679884583, 'sad': 8.423274994129315e-05, 'surprised': 0.00010374528937973082}","Boomerang, the orbital outlaw? The Sinister Stick, the Aerodynamic Desperado? No? Boomerang? Not ringing a bell?"
TRAVIS,00:00:37,00:00:39,fearful,"{'angry': 0.00016485826927237213, 'disgust': 8.912158227758482e-05, 'fearful': 0.9993250370025635, 'happy': 0.00015233583690132946, 'neutral': 0.00012103599146939814, 'sad': 4.4732445530826226e-05, 'surprised': 0.00010291616490576416}",Terrible name.
SAM,00:00:39,00:01:07,happy,"{'angry': 0.007993525825440884, 'disgust': 0.0015865258174017072, 'fearful': 0.1957945078611374, 'happy': 0.7621790170669556, 'neutral': 0.003597790375351906, 'sad': 0.004321652930229902, 'surprised': 0.02452694997191429}","Cool, cool, anyway, this episode is sponsored by Marvel Villainous, from our friends at Ravensburger. The next chapter of the villainous game system allows players to take on the role of a Marvel villain of their choice and face off against Earth's mightiest heroes to achieve their dastardly objectives. Players can choose from Thanos, Hela, Killmonger, Ultron, Taskmaster from the upcoming Black Widow film, and of course... Boomerang isn't an option."
LAURA,00:01:07,00:01:08,sad,"{'angry': 0.000248885276960209, 'disgust': 0.00043647337588481605, 'fearful': 0.01996512897312641, 'happy': 0.0015731279272586107, 'neutral': 0.0010207712184637785, 'sad': 0.9744119048118591, 'surprised': 0.0023435838520526886}",(laughs)
SAM,00:01:08,00:01:13,happy,"{'angry': 0.001332102227024734, 'disgust': 0.0006271688034757972, 'fearful': 0.3600504696369171, 'happy': 0.6339154839515686, 'neutral': 0.0013217930682003498, 'sad': 0.0006755512440577149, 'surprised': 0.002077411860227585}","No Boomerang? Boomerang, the spinniest supervillain of them all? No?"
MARISHA,00:01:13,00:01:14,fearful,"{'angry': 4.420257391757332e-05, 'disgust': 0.00010051007120637223, 'fearful': 0.9990707039833069, 'happy': 7.498973718611524e-05, 'neutral': 0.00014635235129389912, 'sad': 0.00045946158934384584, 'surprised': 0.00010390365059720352}","""Spinniest""?"
