speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:05,happy,"{'angry': 0.000385717285098508, 'disgust': 7.449988333974034e-05, 'fearful': 0.0004396539006847888, 'happy': 0.9983172416687012, 'neutral': 0.00010462912177899852, 'sad': 0.00011295952572254464, 'surprised': 0.0005653660045936704}","Hello everyone, and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
TRAVIS,00:00:05,00:00:09,happy,"{'angry': 0.00015551249089185148, 'disgust': 0.00010470817505847663, 'fearful': 0.00022042407363187522, 'happy': 0.9991887211799622, 'neutral': 6.826687604188919e-05, 'sad': 8.67609414854087e-05, 'surprised': 0.00017569652118254453}",(hollering) We play Dungeons & Dragons!
MATT,00:00:09,00:00:23,surprised,"{'angry': 0.00044277074630372226, 'disgust': 0.00013026500528212637, 'fearful': 0.0005296536255627871, 'happy': 0.01562834344804287, 'neutral': 0.0005557239637710154, 'sad': 0.0004147467843722552, 'surprised': 0.9822984933853149}","Vibrato, thank you. I always wonder where it's going to go. Before we jump into tonight's episode, we're going to go ahead and go through some announcements if you don't mind. The first is our first sponsor for the night which is NordVPN."
LIAM,00:00:23,00:00:24,angry,"{'angry': 0.9574811458587646, 'disgust': 0.00022375505068339407, 'fearful': 0.0017502543050795794, 'happy': 0.017349280416965485, 'neutral': 0.0011035610223188996, 'sad': 0.00033168739173561335, 'surprised': 0.021760404109954834}",Nord.
MATT,00:00:24,00:00:30,surprised,"{'angry': 0.00010745587496785447, 'disgust': 4.36501250078436e-05, 'fearful': 0.00015589014219585806, 'happy': 0.00014825940888840705, 'neutral': 0.00033656650339253247, 'sad': 0.00014967039169277996, 'surprised': 0.9990585446357727}","Sam, if you don't-- Sam? Sam was supposed--"
LIAM,00:00:30,00:00:49,fearful,"{'angry': 0.00035920587833970785, 'disgust': 0.0003745667636394501, 'fearful': 0.996417760848999, 'happy': 0.0014235599664971232, 'neutral': 0.00028857524739578366, 'sad': 0.00045538737322203815, 'surprised': 0.0006808181060478091}","Oh, Matt? I'm sorry. If I may, Blackwillow69@aol.com and Cryptonic Override were tricked by the Serial Killer about four months ago. Remember, they tried to defeat the Ultra Codex and were banished inside the internet."
MATT,00:00:49,00:01:04,happy,"{'angry': 0.00019318032718729228, 'disgust': 0.00014552162610925734, 'fearful': 0.0003235464100725949, 'happy': 0.9986973404884338, 'neutral': 0.00011318339966237545, 'sad': 0.0002722118515521288, 'surprised': 0.000255076854955405}","Yeah, yeah, yeah. Wait, wait, wait, but then how are we supposed to, like, do this NordVPN sponsorship, then, if we don't have either of them, and also, what are Sam and Laura doing now if they're not here? (electronic music)"
LAURA,00:01:04,00:01:10,fearful,"{'angry': 6.301385292317718e-05, 'disgust': 6.805648445151746e-05, 'fearful': 0.9995121955871582, 'happy': 0.00011979455302935094, 'neutral': 7.341053424170241e-05, 'sad': 8.67942362674512e-05, 'surprised': 7.67854435252957e-05}","Blackwillow69, we've been trapped in the dark web for nano-days. Where in the cyber code are we now?"
SAM,00:01:10,00:01:23,happy,"{'angry': 0.0016391192330047488, 'disgust': 0.0010859965113922954, 'fearful': 0.3268566131591797, 'happy': 0.5942572355270386, 'neutral': 0.0008676106808707118, 'sad': 0.0008420992526225746, 'surprised': 0.07445130497217178}","It's hard to say, Cryptonic Override. The Serial Killer is so jacked in, he could've uploaded us anywhere. The brony web, DARPAnet, heck, we might even be in Bing, where no one goes."
LAURA,00:01:23,00:01:35,fearful,"{'angry': 0.0010832860134541988, 'disgust': 0.0007372247637249529, 'fearful': 0.8244255781173706, 'happy': 0.13048042356967926, 'neutral': 0.0005434498307295144, 'sad': 0.0005949204787611961, 'surprised': 0.04213516786694527}",Watch out! Incoming meme cluster. (dog barking) (digital beeping)
"SAM, LAURA",00:01:35,00:01:46,fearful,"{'angry': 0.0005254012066870928, 'disgust': 0.000776475528255105, 'fearful': 0.59074866771698, 'happy': 0.0010221705306321383, 'neutral': 0.0009765846189111471, 'sad': 0.0013822716427966952, 'surprised': 0.40456846356391907}","(grunting) (keyboard clacking) (beep, beep, beep) (beep)"
SAM,00:01:46,00:02:03,fearful,"{'angry': 0.010929251089692116, 'disgust': 0.0023266677744686604, 'fearful': 0.8282981514930725, 'happy': 0.15552115440368652, 'neutral': 0.00028066092636436224, 'sad': 0.000637720397207886, 'surprised': 0.0020062995608896017}",Oh no! A virus firewall. We've got to hack through it. Whoa! (digital lasers firing) Laser sword! (grunts) (horse neighs) (glass shatters) (cat cries)
LAURA,00:02:03,00:02:08,fearful,"{'angry': 5.374939428293146e-05, 'disgust': 6.376559031195939e-05, 'fearful': 0.9995228052139282, 'happy': 0.00012284249532967806, 'neutral': 7.92459977674298e-05, 'sad': 8.128100307658315e-05, 'surprised': 7.639598334208131e-05}","Wow, now that was some spearfishing, Blackwillow. You pwned that trojan horse."
SAM,00:02:08,00:02:14,happy,"{'angry': 0.003267706139013171, 'disgust': 0.0003442083252593875, 'fearful': 0.08068408071994781, 'happy': 0.9134079217910767, 'neutral': 0.00022354784596245736, 'sad': 0.00017419106734450907, 'surprised': 0.001898291171528399}",Me? I've never seen a cube gleamed IRL before. Cryptonic Override FTW.
LAURA,00:02:14,00:02:18,fearful,"{'angry': 5.358074849937111e-05, 'disgust': 5.752340439357795e-05, 'fearful': 0.9994282126426697, 'happy': 0.00016046050586737692, 'neutral': 7.141269452404231e-05, 'sad': 6.50354559184052e-05, 'surprised': 0.00016377688734792173}",You know what? We make a pretty elite team.
SAM,00:02:18,00:02:21,fearful,"{'angry': 0.00013673525245394558, 'disgust': 5.7646771892905235e-05, 'fearful': 0.9976050853729248, 'happy': 0.0010841144248843193, 'neutral': 0.0001298415008932352, 'sad': 4.636021549231373e-05, 'surprised': 0.0009400733397342265}","Live by the code, die by the code. Am I right?"
"SAM, LAURA",00:02:21,00:02:27,fearful,"{'angry': 0.0007734738173894584, 'disgust': 0.00041023347876034677, 'fearful': 0.8219903707504272, 'happy': 0.1753379851579666, 'neutral': 0.00027904295711778104, 'sad': 0.0003940495662391186, 'surprised': 0.0008149174973368645}",Hackz0rs click together.
SAM,00:02:27,00:02:29,fearful,"{'angry': 6.52748640277423e-05, 'disgust': 6.231856968952343e-05, 'fearful': 0.9995235204696655, 'happy': 0.00011416994675528258, 'neutral': 7.209128671092913e-05, 'sad': 7.438843749696389e-05, 'surprised': 8.81348896655254e-05}","Yeah, you're right, you're right."
LAURA,00:02:29,00:02:34,fearful,"{'angry': 5.7511348131811246e-05, 'disgust': 5.780662831966765e-05, 'fearful': 0.9992988109588623, 'happy': 0.00019829373923130333, 'neutral': 8.455490751657635e-05, 'sad': 6.780940020689741e-05, 'surprised': 0.00023515669454354793}","Look, I think somehow we've managed to port into Dani Carr's Pinterest account."
SAM,00:02:34,00:02:37,surprised,"{'angry': 0.00012778709060512483, 'disgust': 7.645929144928232e-05, 'fearful': 0.00043365004239603877, 'happy': 0.018281666561961174, 'neutral': 0.00019096721371170133, 'sad': 0.00013580298400484025, 'surprised': 0.9807537198066711}","Whoa, it's adorable."
LAURA,00:02:37,00:02:38,sad,"{'angry': 0.001111646881327033, 'disgust': 0.0005579201388172805, 'fearful': 0.02758367359638214, 'happy': 0.02953462302684784, 'neutral': 0.000792750041000545, 'sad': 0.9398155212402344, 'surprised': 0.000603900698479265}",So cute.
SAM,00:02:38,00:02:45,fearful,"{'angry': 0.00011392384476494044, 'disgust': 0.00010067397670354694, 'fearful': 0.996347963809967, 'happy': 0.0028951899148523808, 'neutral': 9.545519424136728e-05, 'sad': 8.118029654724523e-05, 'surprised': 0.00036555685801431537}","We'll be safe here for a while, but to get out of the dark net we need someone to unjack us from the Ultra Codex."
