speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:05,happy,"{'angry': 0.005624672863632441, 'calm': 0.003337202360853553, 'disgust': 0.002427557483315468, 'fearful': 0.024640705436468124, 'happy': 0.9413142800331116, 'sad': 0.0009452079539187253, 'surprised': 0.02171028032898903}","Hello everyone, and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
ALL,00:00:05,00:00:09,sad,"{'angry': 0.0018771610921248794, 'calm': 0.001818618387915194, 'disgust': 0.3422456979751587, 'fearful': 0.08386000990867615, 'happy': 0.0019602631218731403, 'sad': 0.5667381882667542, 'surprised': 0.0015000926796346903}",(discordant yelling) We play Dungeons & Dragons!
MATT,00:00:09,00:00:17,happy,"{'angry': 0.002244232688099146, 'calm': 0.0014562529977411032, 'disgust': 0.0010615299688652158, 'fearful': 0.0038007923867553473, 'happy': 0.9816194772720337, 'sad': 0.00016890531696844846, 'surprised': 0.009648905135691166}","Before we jump into tonight's episode, we do have some quick announcements to get through. Beginning with the sponsor of tonight's episode: Hot Topic. Sam! (cheering)"
SAM,00:00:17,00:02:20,disgust,"{'angry': 0.011370508000254631, 'calm': 0.00038837394095025957, 'disgust': 0.9710915088653564, 'fearful': 0.0029881868977099657, 'happy': 0.007654337678104639, 'sad': 0.004194254521280527, 'surprised': 0.002312788972631097}","This episode is brought to you by Hot Topic. As some of you may remember, earlier this year-- this year? What a year. (laughter) Earlier this year, we had our first wave of apparel drop at Hot Topic, and we are excited to share the second wave. Now, apparel is fine, it's fine. But the best part about this Hot Topic gear is it's got so many more different uses than just wearing it on your body. You can life hack it! And, in fact, I took some of their sample apparel at my home and I life hacked it and showed you what else you can do with it. Let's roll that video right now. (cheerful music) (yelling) (blowing) Ow. Oh. Hmm. (sniffing) Almost. Uh-huh, yeah. Ah. Mm. (exhaling) Oh. Okay. (groaning) (groans) (exhales) (groaning)"
SAM,00:02:20,00:02:24,disgust,"{'angry': 0.005227650050073862, 'calm': 0.0003994453581981361, 'disgust': 0.9803204536437988, 'fearful': 0.0023120881523936987, 'happy': 0.0036272373981773853, 'sad': 0.005837136879563332, 'surprised': 0.002276062499731779}",It's so easy.
SAM,00:02:24,00:02:34,disgust,"{'angry': 0.01650914177298546, 'calm': 0.001724586938507855, 'disgust': 0.8618038892745972, 'fearful': 0.05078708752989769, 'happy': 0.025598449632525444, 'sad': 0.04092157259583473, 'surprised': 0.00265523255802691}","Comb, and a brush, and a bowl full of... What? Hey. Kids?"
SAM,00:02:34,00:02:49,disgust,"{'angry': 0.007608660496771336, 'calm': 0.0004769827355630696, 'disgust': 0.9725687503814697, 'fearful': 0.0029681490268558264, 'happy': 0.008685141801834106, 'sad': 0.005247087683528662, 'surprised': 0.00244526588357985}","Goodnight, noises everywhere. The end. Oh. (kisses) I love you, big guy. (cheering)"
SAM,00:02:49,00:02:53,disgust,"{'angry': 0.005066292360424995, 'calm': 0.004121033474802971, 'disgust': 0.6007435917854309, 'fearful': 0.14080725610256195, 'happy': 0.02488628774881363, 'sad': 0.2213948518037796, 'surprised': 0.002980659483000636}",What a hilarious and unexpected video.
LIAM,00:02:53,00:02:56,disgust,"{'angry': 0.004001962952315807, 'calm': 0.0013098352355882525, 'disgust': 0.8275551795959473, 'fearful': 0.04509489983320236, 'happy': 0.006566987372934818, 'sad': 0.11338108032941818, 'surprised': 0.0020901313982903957}",Yeah. We totally just saw that just now.
SAM,00:02:56,00:03:21,happy,"{'angry': 0.10673058778047562, 'calm': 0.0007844411884434521, 'disgust': 0.01625203527510166, 'fearful': 0.051236286759376526, 'happy': 0.8226156234741211, 'sad': 0.0005282827187329531, 'surprised': 0.001852694433182478}","I wonder what it's going to be like. Anyway, thanks to my wife who may or may not have shot that. But it's not just clothing, we've added more characters. Nope. We've added-- they'll edit this out. We've added more categories beyond some awesome shirts, like drink wear, a journal, some pins, buttons, a cool d20 backpack hanger. Backpack hanger?"
LAURA,00:03:21,00:03:23,happy,"{'angry': 0.15923073887825012, 'calm': 0.0009190217242576182, 'disgust': 0.036412112414836884, 'fearful': 0.10734821856021881, 'happy': 0.623977780342102, 'sad': 0.0022015005815774202, 'surprised': 0.06991066783666611}","Yeah, you can go ahead and hold that one up right now."
LAURA,00:03:23,00:03:25,happy,"{'angry': 0.002450291533023119, 'calm': 0.0019366744672879577, 'disgust': 0.001170204021036625, 'fearful': 0.003534603165462613, 'happy': 0.987454891204834, 'sad': 0.00015517979045398533, 'surprised': 0.003298042109236121}","Yes, that!"
LAURA,00:03:25,00:03:26,happy,"{'angry': 0.010207341983914375, 'calm': 0.0007628530147485435, 'disgust': 0.0015007320325821638, 'fearful': 0.005361353512853384, 'happy': 0.9807295203208923, 'sad': 7.849471876397729e-05, 'surprised': 0.0013598100049421191}",Yeah!
SAM,00:03:26,00:03:29,surprised,"{'angry': 0.0032276432029902935, 'calm': 0.0008982346625998616, 'disgust': 0.003523791441693902, 'fearful': 0.006489652208983898, 'happy': 0.10785862803459167, 'sad': 0.0015252146404236555, 'surprised': 0.8764767050743103}",I was picturing a thing that you hang a backpack on.
ASHLEY,00:03:29,00:03:32,happy,"{'angry': 0.0012084918562322855, 'calm': 0.002175712725147605, 'disgust': 0.0017579671693965793, 'fearful': 0.010813905857503414, 'happy': 0.9776651859283447, 'sad': 0.0005282149068079889, 'surprised': 0.005850532092154026}","Me, too. I was like, ""That's just a hanger."" (laughter)"
