speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:05,happy,"{'angry': 0.002251528901979327, 'calm': 0.0015949106309562922, 'disgust': 0.0010302879381924868, 'fearful': 0.00481948209926486, 'happy': 0.9845357537269592, 'sad': 0.00017569851479493082, 'surprised': 0.005592299159616232}","Hello, everyone, and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
ALL,00:00:05,00:00:09,fearful,"{'angry': 0.0012031913502141833, 'calm': 0.0044650547206401825, 'disgust': 0.03233407810330391, 'fearful': 0.7076412439346313, 'happy': 0.01737062633037567, 'sad': 0.23611561954021454, 'surprised': 0.0008701541228219867}",(hollering) We play Dungeons & Dragons!
MATT,00:00:09,00:00:21,happy,"{'angry': 0.00396040640771389, 'calm': 0.0011257100850343704, 'disgust': 0.0021375990472733974, 'fearful': 0.0062289368361234665, 'happy': 0.9786796569824219, 'sad': 0.00022079652990214527, 'surprised': 0.0076468572951853275}","Like that. Before we get into tonight's episode, we do have some quick announcements to get through, beginning with our first of two sponsors tonight, Skillshare. Sam, if you don't mind."
TRAVIS,00:00:21,00:00:22,calm,"{'angry': 0.002149268053472042, 'calm': 0.40475451946258545, 'disgust': 0.01876884326338768, 'fearful': 0.1945812702178955, 'happy': 0.22399935126304626, 'sad': 0.1540376842021942, 'surprised': 0.0017090612091124058}",What?
TRAVIS,00:00:22,00:00:38,happy,"{'angry': 0.006856979336589575, 'calm': 0.001727576949633658, 'disgust': 0.00870073214173317, 'fearful': 0.006570084486156702, 'happy': 0.956828236579895, 'sad': 0.0005706367082893848, 'surprised': 0.018745796754956245}","Oh. I guess he wants me to read. Oh, I have papers. This episode is sponsored by Skillshare, an online learning community with thousands of inspiring classes for curious people."
TALIESIN,00:00:38,00:00:40,sad,"{'angry': 0.000357029348379001, 'calm': 0.0016583530232310295, 'disgust': 0.04195699840784073, 'fearful': 0.03199329972267151, 'happy': 0.000321931584039703, 'sad': 0.9226534962654114, 'surprised': 0.0010589108569547534}",No.
TRAVIS,00:00:40,00:00:43,sad,"{'angry': 0.0010333884274587035, 'calm': 0.0031078187748789787, 'disgust': 0.07372201979160309, 'fearful': 0.20323234796524048, 'happy': 0.002301344880834222, 'sad': 0.7157816886901855, 'surprised': 0.0008213355322368443}",Oh.
TRAVIS,00:00:43,00:00:49,disgust,"{'angry': 0.007382409647107124, 'calm': 0.033280808478593826, 'disgust': 0.2867662012577057, 'fearful': 0.23058085143566132, 'happy': 0.18942506611347198, 'sad': 0.24425265192985535, 'surprised': 0.008312033489346504}",I guess I'm supposed to read in a French accent? Okay.
MATT,00:00:49,00:00:51,happy,"{'angry': 0.0014686252688989043, 'calm': 0.002462554257363081, 'disgust': 0.0015517143765464425, 'fearful': 0.005850596819072962, 'happy': 0.9725242257118225, 'sad': 0.00042369196307845414, 'surprised': 0.01571844518184662}",This is awful.
TRAVIS,00:00:51,00:01:05,happy,"{'angry': 0.04952473193407059, 'calm': 0.0013147041900083423, 'disgust': 0.13636930286884308, 'fearful': 0.026422789320349693, 'happy': 0.6764708161354065, 'sad': 0.0031205720733851194, 'surprised': 0.10677703469991684}","(exaggerated French accent) Skillshare offers amazing classes designed for real life, including graphic design, photography and music. (normal voice) Oh god. (laughter)"
TRAVIS,00:01:05,00:01:29,happy,"{'angry': 0.01689871959388256, 'calm': 0.003693341976031661, 'disgust': 0.05275854095816612, 'fearful': 0.13691608607769012, 'happy': 0.7615121006965637, 'sad': 0.009045361541211605, 'surprised': 0.019175821915268898}","(French accent) Sadly, the one class Sam could not find on this site was miming, (normal voice) which is why he's terrible at it. Go on, Sam, why don't you mime juggling chainsaws? (laughs) What about driving in rush hour traffic? (laughter)"
TALIESIN,00:01:29,00:01:30,sad,"{'angry': 0.00025710626505315304, 'calm': 0.0020101892296224833, 'disgust': 0.010951763018965721, 'fearful': 0.10857807844877243, 'happy': 0.000489557976834476, 'sad': 0.8767963647842407, 'surprised': 0.0009169662371277809}",10 and two.
TRAVIS,00:01:30,00:01:36,happy,"{'angry': 0.0025887233205139637, 'calm': 0.0010604163398966193, 'disgust': 0.0010192148620262742, 'fearful': 0.005198116879910231, 'happy': 0.9874524474143982, 'sad': 0.00012296944623813033, 'surprised': 0.0025580902583897114}","(French accent) Yeah, that's truly terrible, but don't let that dissuade you. With memberships as low as $10 a month, with annual subscription."
LAURA,00:01:36,00:01:39,happy,"{'angry': 0.004065003711730242, 'calm': 0.012297247536480427, 'disgust': 0.014231554232537746, 'fearful': 0.2416926622390747, 'happy': 0.7105134725570679, 'sad': 0.0141531303524971, 'surprised': 0.003046905854716897}",(laughs)
TRAVIS,00:01:39,00:01:44,fearful,"{'angry': 0.2191832959651947, 'calm': 0.0011957386741414666, 'disgust': 0.055988505482673645, 'fearful': 0.5791577696800232, 'happy': 0.1309099644422531, 'sad': 0.008127347566187382, 'surprised': 0.005437358282506466}",Boy. Skillshare is a great way to learn and unlock your creativity.
LAURA,00:01:44,00:01:46,happy,"{'angry': 0.0018294543260708451, 'calm': 0.0014648208161816, 'disgust': 0.002765125362202525, 'fearful': 0.006155206821858883, 'happy': 0.9776542782783508, 'sad': 0.000366694264812395, 'surprised': 0.00976449903100729}",(French accent) Be our guest!
TRAVIS,00:01:46,00:01:57,happy,"{'angry': 0.03456151485443115, 'calm': 0.0012840954586863518, 'disgust': 0.018255380913615227, 'fearful': 0.42052194476127625, 'happy': 0.5151579976081848, 'sad': 0.004131743218749762, 'surprised': 0.00608733668923378}","Sam, why don't you try needing to poop with no toilet in sight? (laughter)"
TRAVIS,00:01:57,00:02:01,happy,"{'angry': 0.02340412139892578, 'calm': 0.0029227547347545624, 'disgust': 0.17825524508953094, 'fearful': 0.09237208217382431, 'happy': 0.6859405636787415, 'sad': 0.009443104267120361, 'surprised': 0.007662169635295868}",Or how about being birthed by a rhino? (laughter)
TRAVIS,00:02:01,00:02:04,happy,"{'angry': 0.02159658633172512, 'calm': 0.0013136443449184299, 'disgust': 0.06618980318307877, 'fearful': 0.016443680971860886, 'happy': 0.5539581179618835, 'sad': 0.0028232524637132883, 'surprised': 0.33767494559288025}",Being birthed by a rhino.
LIAM,00:02:04,00:02:05,happy,"{'angry': 0.0023492949549108744, 'calm': 0.002427061554044485, 'disgust': 0.002777417888864875, 'fearful': 0.014658402651548386, 'happy': 0.5951682329177856, 'sad': 0.0017575161764398217, 'surprised': 0.3808620274066925}",What?
ASHLEY,00:02:05,00:02:06,fearful,"{'angry': 0.0005831807502545416, 'calm': 0.0020796549506485462, 'disgust': 0.012523474171757698, 'fearful': 0.5764272809028625, 'happy': 0.002486968645825982, 'sad': 0.4050588607788086, 'surprised': 0.0008406048873439431}",Burped.
TRAVIS,00:02:06,00:02:14,fearful,"{'angry': 0.0005896210204809904, 'calm': 0.007978959940373898, 'disgust': 0.009795264340937138, 'fearful': 0.753051221370697, 'happy': 0.015593637712299824, 'sad': 0.2123091220855713, 'surprised': 0.0006822420400567353}","Get through, make it through. (laughter)"
TRAVIS,00:02:14,00:02:24,happy,"{'angry': 0.039129532873630524, 'calm': 0.0013413331471383572, 'disgust': 0.015008320100605488, 'fearful': 0.0069517469964921474, 'happy': 0.9319821000099182, 'sad': 0.0003158126783091575, 'surprised': 0.005271119996905327}","Well done, monsieur . Go check out Skillshare for yourself now at skl.sh/criticalrole4, and thanks for their continued support."
LAURA,00:02:24,00:02:26,sad,"{'angry': 0.00040179226198233664, 'calm': 0.00200448976829648, 'disgust': 0.03635367751121521, 'fearful': 0.10430891066789627, 'happy': 0.0007651037885807455, 'sad': 0.8553460836410522, 'surprised': 0.0008199563599191606}",Woo! That was amazing.
LIAM,00:02:26,00:02:28,disgust,"{'angry': 0.002362741157412529, 'calm': 0.004027244634926319, 'disgust': 0.6467577219009399, 'fearful': 0.047279324382543564, 'happy': 0.006293137092143297, 'sad': 0.29173070192337036, 'surprised': 0.0015490700025111437}",Fucking nightmare fuel.
TRAVIS,00:02:28,00:02:30,disgust,"{'angry': 0.001736468286253512, 'calm': 0.000574967940337956, 'disgust': 0.9476465582847595, 'fearful': 0.006062016822397709, 'happy': 0.0017439181683585048, 'sad': 0.040054116398096085, 'surprised': 0.0021819223184138536}","Bravo, bravo, monsieur ."
LAURA,00:02:30,00:02:32,happy,"{'angry': 0.0017463553231209517, 'calm': 0.00190889579243958, 'disgust': 0.0010747999185696244, 'fearful': 0.00445799482986331, 'happy': 0.9859204888343811, 'sad': 0.00019571201119106263, 'surprised': 0.004695720039308071}","Why don't you ever get cast for your French accent, baby? That was amazing."
TRAVIS,00:02:32,00:02:35,happy,"{'angry': 0.00210989429615438, 'calm': 0.0014295836444944143, 'disgust': 0.0012745331041514874, 'fearful': 0.004266215022653341, 'happy': 0.9774333834648132, 'sad': 0.0002132035733666271, 'surprised': 0.013273121789097786}",I have no idea.
TRAVIS,00:02:35,00:02:37,disgust,"{'angry': 0.0030605492647737265, 'calm': 0.0005526563618332148, 'disgust': 0.9778112173080444, 'fearful': 0.002821445232257247, 'happy': 0.002993416041135788, 'sad': 0.011085008271038532, 'surprised': 0.001675778883509338}",That was just awful.
MATT,00:02:37,00:02:41,calm,"{'angry': 0.01705263741314411, 'calm': 0.4750415086746216, 'disgust': 0.2384563833475113, 'fearful': 0.028580553829669952, 'happy': 0.053572967648506165, 'sad': 0.1852758675813675, 'surprised': 0.0020201336592435837}","I don't know why, but certain expressions, I went straight to Devil's Rejects. (laughter)"
MATT,00:02:41,00:02:53,happy,"{'angry': 0.002892824588343501, 'calm': 0.0018104439368471503, 'disgust': 0.0019096191972494125, 'fearful': 0.0054276371374726295, 'happy': 0.9255198240280151, 'sad': 0.000410636595916003, 'surprised': 0.062029048800468445}","With that makeup, it's-- I am not going to sleep well tonight, thank you, Sam. And I'm sorry, Skillshare. Our second sponsor, our returning friends, every episode from the beginning of the campaign, D&D Beyond."
ALL,00:02:53,00:02:55,sad,"{'angry': 0.001818343997001648, 'calm': 0.0037766427267342806, 'disgust': 0.10656861960887909, 'fearful': 0.3835398554801941, 'happy': 0.007593609392642975, 'sad': 0.49558696150779724, 'surprised': 0.001116033992730081}",D&D Beyond!
MATT,00:02:55,00:03:22,happy,"{'angry': 0.00596331711858511, 'calm': 0.0007629225146956742, 'disgust': 0.0020674511324614286, 'fearful': 0.004361067432910204, 'happy': 0.9785979390144348, 'sad': 0.0001357135915895924, 'surprised': 0.008111589588224888}","Of which, now you can add a whole unique selection of digital dice to your D&D Beyond account, which is awesome. It says here, roll using the finest 64-bit metals, with the blacksmith pack, or unleash the power of Medusa on every natural 20, using the mythic dice set. Each dice set is unique and integrated with the D&D Beyond character sheet, so you can roll them with a simple click of any stat, which is actually pretty cool. I prefer the physicality of the dice, personally, but then I saw the actual digital stuff, was like, yeah, that's actually pretty bad ass, especially for online stuff."
LAURA,00:03:22,00:03:25,disgust,"{'angry': 0.002773691900074482, 'calm': 0.00037810299545526505, 'disgust': 0.9738311767578125, 'fearful': 0.003142613684758544, 'happy': 0.0050397296436131, 'sad': 0.009609301574528217, 'surprised': 0.0052253734320402145}","Yeah, the digital stuff is really awesome."
MATT,00:03:25,00:03:36,happy,"{'angry': 0.00773024233058095, 'calm': 0.0020806617103517056, 'disgust': 0.0021793339401483536, 'fearful': 0.002765519544482231, 'happy': 0.9795109033584595, 'sad': 0.0001463106891606003, 'surprised': 0.005587003659456968}","So check out these digital dice sets now and more at dndbeyond.link/crdice. Okay, Marisha, you have some announcements, I believe."
MARISHA,00:03:36,00:03:42,disgust,"{'angry': 0.0049567678943276405, 'calm': 0.00030431701452471316, 'disgust': 0.9359863996505737, 'fearful': 0.0028262303676456213, 'happy': 0.006721575744450092, 'sad': 0.0067669362761080265, 'surprised': 0.04243777319788933}",I do? Do I now? (laughter)
MARISHA,00:03:42,00:03:45,disgust,"{'angry': 0.00567729864269495, 'calm': 0.0008585592149756849, 'disgust': 0.9557209014892578, 'fearful': 0.008517024107277393, 'happy': 0.012745958752930164, 'sad': 0.014602397568523884, 'surprised': 0.0018778411904349923}","Wow, that's not right."
MATT,00:03:45,00:03:46,happy,"{'angry': 0.0033846350852400064, 'calm': 0.0041162436828017235, 'disgust': 0.0276653952896595, 'fearful': 0.06084436550736427, 'happy': 0.7135595679283142, 'sad': 0.011559107340872288, 'surprised': 0.17887060344219208}",Hey!
MARISHA,00:03:46,00:03:50,happy,"{'angry': 0.012905139476060867, 'calm': 0.0013977049384266138, 'disgust': 0.007017189171165228, 'fearful': 0.007243429310619831, 'happy': 0.9690529704093933, 'sad': 0.0002679391473066062, 'surprised': 0.0021157150622457266}",I'm assuming my announcement is--
MATT,00:03:50,00:03:52,sad,"{'angry': 0.0007199090323410928, 'calm': 0.014913875609636307, 'disgust': 0.13157683610916138, 'fearful': 0.08405579626560211, 'happy': 0.0053850398398935795, 'sad': 0.7621327638626099, 'surprised': 0.001215886208228767}","(whispering) Talks on September 29th, 7:00pm Pacific."
MARISHA,00:03:52,00:03:57,happy,"{'angry': 0.009227577596902847, 'calm': 0.002491394756361842, 'disgust': 0.011855310760438442, 'fearful': 0.2647257149219513, 'happy': 0.3710857927799225, 'sad': 0.011389669962227345, 'surprised': 0.32922452688217163}","What? Talks? Yeah, Talks, that's the 29th? At 7:00pm?"
MATT,00:03:57,00:03:58,happy,"{'angry': 0.00226536369882524, 'calm': 0.002411570632830262, 'disgust': 0.0009814462391659617, 'fearful': 0.004890043754130602, 'happy': 0.9870829582214355, 'sad': 0.00016930462152231485, 'surprised': 0.0021992798428982496}",Yeah.
MARISHA,00:03:58,00:04:04,happy,"{'angry': 0.0042109363712370396, 'calm': 0.0026870432775467634, 'disgust': 0.009764405898749828, 'fearful': 0.024502402171492577, 'happy': 0.9392245411872864, 'sad': 0.0017799168126657605, 'surprised': 0.01783069595694542}","On Tuesday, you know? When Talks is. And it's happening again!"
MATT,00:04:04,00:04:05,happy,"{'angry': 0.003406515810638666, 'calm': 0.0009355700458399951, 'disgust': 0.0010678194230422378, 'fearful': 0.003303383942693472, 'happy': 0.9817429780960083, 'sad': 0.00011271431139903143, 'surprised': 0.009431048296391964}",Episode 111.
MARISHA,00:04:05,00:04:08,happy,"{'angry': 0.001960535766556859, 'calm': 0.003771186573430896, 'disgust': 0.005044304765760899, 'fearful': 0.038735680282115936, 'happy': 0.9278193712234497, 'sad': 0.0026673278771340847, 'surprised': 0.020001627504825592}",It's covering episode 111.
MATT,00:04:08,00:04:10,fearful,"{'angry': 0.0060751549899578094, 'calm': 0.007035094778984785, 'disgust': 0.04895817115902901, 'fearful': 0.5020065903663635, 'happy': 0.3854861855506897, 'sad': 0.04276325926184654, 'surprised': 0.007675526663661003}",Be available on YouTube Thursday.
MARISHA,00:04:10,00:04:14,happy,"{'angry': 0.004789013881236315, 'calm': 0.0017022490501403809, 'disgust': 0.002716503804549575, 'fearful': 0.003342880168929696, 'happy': 0.9850875735282898, 'sad': 0.00016020180191844702, 'surprised': 0.0022016442380845547}",And it will totally be available on YouTube on Thursday.
MARISHA,00:04:14,00:04:19,happy,"{'angry': 0.001995133003219962, 'calm': 0.003206054912880063, 'disgust': 0.0020430951844900846, 'fearful': 0.010906197130680084, 'happy': 0.9704766273498535, 'sad': 0.0006251539452932775, 'surprised': 0.010747679509222507}","And the Critical Role Podcast Network, of course, you know, 36 hours--"
