speaker,start_time,end_time,emotion,scores,text
MATT,00:00:01,00:00:06,happy,"{'angry': 0.0027420097030699253, 'calm': 0.0009369175531901419, 'disgust': 0.0011993355583399534, 'fearful': 0.0045266421511769295, 'happy': 0.9821560978889465, 'sad': 0.00014551915228366852, 'surprised': 0.00829350482672453}","Hello everybody, and welcome to tonight's episode of Critical Role, where a bunch of nerdy-ass voice actors sit around and play Dungeons & Dragons."
ALL,00:00:06,00:00:11,sad,"{'angry': 0.0007922680815681815, 'calm': 0.0019155964255332947, 'disgust': 0.05685235187411308, 'fearful': 0.16458645462989807, 'happy': 0.0012560051400214434, 'sad': 0.7736706137657166, 'surprised': 0.0009267778368666768}",(hollering) We play Dungeons & Dragons!
MATT,00:00:11,00:00:22,happy,"{'angry': 0.004799078684300184, 'calm': 0.0024017784744501114, 'disgust': 0.005484084598720074, 'fearful': 0.01175274420529604, 'happy': 0.73447585105896, 'sad': 0.001439955784007907, 'surprised': 0.2396465539932251}","Second episode back. Ah, I've missed this. Before we jump into tonight's episode, we do have some announcements to get through, so bear with us for just a moment. First and foremost, no sponsor tonight, but Sam, you said you wanted to say something?"
SAM,00:00:22,00:00:28,happy,"{'angry': 0.24636434018611908, 'calm': 0.002692033303901553, 'disgust': 0.10098113119602203, 'fearful': 0.024857642129063606, 'happy': 0.6043590903282166, 'sad': 0.0019221653928980231, 'surprised': 0.018823547288775444}","Yeah. Tonight, I'm going to perform the most important ad of my career. I'm going to advertise myself."
SAM,00:00:28,00:00:34,happy,"{'angry': 0.020545851439237595, 'calm': 0.27663716673851013, 'disgust': 0.015843765810132027, 'fearful': 0.19044357538223267, 'happy': 0.461079478263855, 'sad': 0.0321001261472702, 'surprised': 0.0033500446006655693}","Because we have no sponsor, so instead, I'm offering my services to the advertising world out there."
TRAVIS,00:00:34,00:00:35,calm,"{'angry': 0.0014454338233917952, 'calm': 0.9902898669242859, 'disgust': 0.0007391060353256762, 'fearful': 0.00036035527591593564, 'happy': 0.0015504719922319055, 'sad': 0.00519188866019249, 'surprised': 0.00042279931949451566}",Oh god.
LIAM,00:00:35,00:00:37,surprised,"{'angry': 0.0034880780149251223, 'calm': 0.0014188278000801802, 'disgust': 0.00348527985624969, 'fearful': 0.011882305145263672, 'happy': 0.17992618680000305, 'sad': 0.002125287428498268, 'surprised': 0.7976741194725037}",He might do this every day.
SAM,00:00:37,00:01:33,happy,"{'angry': 0.005837168078869581, 'calm': 0.0009553196141496301, 'disgust': 0.004552306141704321, 'fearful': 0.024215852841734886, 'happy': 0.9613814353942871, 'sad': 0.0004548167926259339, 'surprised': 0.002602986991405487}","Advertisers, sponsors, products, companies, I'm ready for you. Send me your ideas, I will sell your shit for you! Doesn't matter if it's bad, I'll still sell it, I don't care, I don't have any sort of shame. So just to demonstrate my skills, I'm going to take a kale chip, everybody hates kale chips! (chip crunching) Mm! Amazing, so good! Right? That's the kind of quality you can get in your ad. (laughter) In fact, I can even make up shitty songs, ready? ♪ Set sail, set sail, set sail with kale! ♪ ♪ Oh no, it's a whale! We're frail; we should bail. ♪ (laughter) ♪ What's this? The kale, the whale likes kale! ♪ ♪ We won't be assailed thanks to kale! ♪ See, that took me six seconds to write, and I can churn out this shit all day for you. So, please, please, when you're thinking of insincerity, think of Sam Riegel. Back to you, Matt."
MATT,00:01:33,00:01:35,surprised,"{'angry': 0.0027186251245439053, 'calm': 0.0008212837274186313, 'disgust': 0.0034036491997539997, 'fearful': 0.0037361939903348684, 'happy': 0.031335052102804184, 'sad': 0.0018086724448949099, 'surprised': 0.9561765789985657}","Thank you, Sam."
LAURA,00:01:35,00:01:40,fearful,"{'angry': 0.004739862866699696, 'calm': 0.0017329059774056077, 'disgust': 0.07214847952127457, 'fearful': 0.783513069152832, 'happy': 0.047943081706762314, 'sad': 0.08548013865947723, 'surprised': 0.004442534409463406}",Yeah! (laughter)
MATT,00:01:40,00:01:42,happy,"{'angry': 0.008949587121605873, 'calm': 0.03249035030603409, 'disgust': 0.20731496810913086, 'fearful': 0.16476133465766907, 'happy': 0.3800041377544403, 'sad': 0.14215025305747986, 'surprised': 0.0643293634057045}","Next up, Marisha, you had some announcements to make."
MARISHA,00:01:42,00:02:18,happy,"{'angry': 0.00980125181376934, 'calm': 0.0008401250815950334, 'disgust': 0.00521039729937911, 'fearful': 0.006950738374143839, 'happy': 0.9744284749031067, 'sad': 0.00020487526489887387, 'surprised': 0.0025642525870352983}","Oh yes, our next episode of Mighty Vibes will premiere tomorrow, July 10th, at 4:00pm Pacific on our Twitch channel! As a reminder, all of our VODs are available on YouTube two days after, so you know. Whenever you need to chill, and you should check out the other Mighty Vibes if you haven't, they're great. Also, join us next Tuesday, July 14th, at 7:00pm Pacific for a brand new episode of All Work No Play: Unplugged. And this time, it's featuring me, I'll be joining with Sam and Liam."
LIAM,00:02:18,00:02:20,disgust,"{'angry': 0.007884466089308262, 'calm': 0.0015271343290805817, 'disgust': 0.8386446237564087, 'fearful': 0.023791015148162842, 'happy': 0.08087915182113647, 'sad': 0.022522613406181335, 'surprised': 0.024751001968979836}",It was a good one!
MARISHA,00:02:20,00:02:21,happy,"{'angry': 0.0034107298124581575, 'calm': 0.001402583671733737, 'disgust': 0.0010477581527084112, 'fearful': 0.003918284550309181, 'happy': 0.9879893064498901, 'sad': 0.00010950132127618417, 'surprised': 0.0021219064947217703}",It's great!
SAM,00:02:21,00:02:23,happy,"{'angry': 0.03468687832355499, 'calm': 0.0927807092666626, 'disgust': 0.2166721671819687, 'fearful': 0.053780145943164825, 'happy': 0.5142503380775452, 'sad': 0.05047457292675972, 'surprised': 0.037355221807956696}","It was, when we shot that episode was really good."
MARISHA,00:02:23,00:02:34,disgust,"{'angry': 0.032330553978681564, 'calm': 0.0015330938622355461, 'disgust': 0.6256651878356934, 'fearful': 0.015487702563405037, 'happy': 0.25597676634788513, 'sad': 0.0063390182331204414, 'surprised': 0.06266769766807556}","I loved it when we talked about that thing. Yeah, so you can catch that VOD, on Thursday, next Thursday."
TRAVIS,00:02:34,00:02:36,surprised,"{'angry': 0.0035722125321626663, 'calm': 0.0010589411249384284, 'disgust': 0.0026012836024165154, 'fearful': 0.00416600052267313, 'happy': 0.12541574239730835, 'sad': 0.0010690734488889575, 'surprised': 0.8621167540550232}",The future is awesome!
SAM,00:02:36,00:02:38,happy,"{'angry': 0.0017270599491894245, 'calm': 0.00198674900457263, 'disgust': 0.0013634412316605449, 'fearful': 0.005664939992129803, 'happy': 0.9626678824424744, 'sad': 0.0003638264024630189, 'surprised': 0.026226099580526352}","Not this Thursday, which is--?"
MARISHA,00:02:38,00:02:44,disgust,"{'angry': 0.006842604838311672, 'calm': 0.005681202746927738, 'disgust': 0.4529280960559845, 'fearful': 0.2658725678920746, 'happy': 0.05636673793196678, 'sad': 0.20758715271949768, 'surprised': 0.0047216108068823814}","Um! (laughter) A place in time. Yeah, but the next Thursday."
SAM,00:02:44,00:02:47,disgust,"{'angry': 0.024421922862529755, 'calm': 0.006164393853396177, 'disgust': 0.553257405757904, 'fearful': 0.050591498613357544, 'happy': 0.3362607955932617, 'sad': 0.021802475675940514, 'surprised': 0.0075014447793364525}","Got it, got it, sure."
MARISHA,00:02:47,00:02:50,disgust,"{'angry': 0.014155653305351734, 'calm': 0.0011534170480445027, 'disgust': 0.9013804793357849, 'fearful': 0.010303914546966553, 'happy': 0.06041388213634491, 'sad': 0.008045420050621033, 'surprised': 0.004547260235995054}",Uh-huh!
