speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:05,happy,"{'angry': 0.0030817107763141394, 'calm': 0.0008026708383113146, 'disgust': 0.0015898908022791147, 'fearful': 0.006632890086621046, 'happy': 0.9794884920120239, 'sad': 0.00018774914497043937, 'surprised': 0.008216578513383865}","Hello, everyone, and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
LIAM,00:00:05,00:00:09,fearful,"{'angry': 0.001862330362200737, 'calm': 0.0015794587088748813, 'disgust': 0.014139961451292038, 'fearful': 0.9032627940177917, 'happy': 0.01487933099269867, 'sad': 0.06371568888425827, 'surprised': 0.0005604480975307524}",(triumphant trumpeting)
MATT,00:00:09,00:00:19,happy,"{'angry': 0.007097119465470314, 'calm': 0.0010714101372286677, 'disgust': 0.0023412187583744526, 'fearful': 0.004629531875252724, 'happy': 0.9524001479148865, 'sad': 0.00021373119670897722, 'surprised': 0.032246898859739304}","Before we jump into tonight's session, we do have some announcements to get through, including and first up, our two sponsors for tonight, beginning with our first sponsor, Ravensburger. Sam."
TALIESIN,00:00:19,00:00:20,disgust,"{'angry': 0.0008905724971555173, 'calm': 0.0010865419171750546, 'disgust': 0.5825940370559692, 'fearful': 0.013113999739289284, 'happy': 0.0008210749947465956, 'sad': 0.38872674107551575, 'surprised': 0.012766992673277855}",Ravensburger.
TRAVIS,00:00:20,00:00:22,disgust,"{'angry': 0.0038915241602808237, 'calm': 0.00029841219657100737, 'disgust': 0.9767242670059204, 'fearful': 0.003910217899829149, 'happy': 0.003973694518208504, 'sad': 0.008078662678599358, 'surprised': 0.0031230798922479153}",What?
SAM,00:00:22,00:00:26,fearful,"{'angry': 0.007555199787020683, 'calm': 0.0005007089348509908, 'disgust': 0.004245862830430269, 'fearful': 0.9057209491729736, 'happy': 0.07647386938333511, 'sad': 0.004269581753760576, 'surprised': 0.001233880640938878}",Doc! I'm back from the future with crazy news!
LIAM,00:00:26,00:00:32,happy,"{'angry': 0.017324106767773628, 'calm': 0.0014893095940351486, 'disgust': 0.03774896264076233, 'fearful': 0.19538433849811554, 'happy': 0.7233166694641113, 'sad': 0.005536423064768314, 'surprised': 0.019200121983885765}","I can barely see the script through these glasses. We've done this before, Marty, how bad could it be?"
SAM,00:00:32,00:00:39,fearful,"{'angry': 0.026738241314888, 'calm': 0.0007616609218530357, 'disgust': 0.02035743184387684, 'fearful': 0.6655773520469666, 'happy': 0.27497491240501404, 'sad': 0.00573105039075017, 'surprised': 0.0058593181893229485}","You don't get it, Doc, I went to the year 2020, and it was heavy."
LIAM,00:00:39,00:00:46,fearful,"{'angry': 0.011835930868983269, 'calm': 0.000499302870593965, 'disgust': 0.006200815085321665, 'fearful': 0.9386152029037476, 'happy': 0.03466987609863281, 'sad': 0.006605248432606459, 'surprised': 0.001573634333908558}","Heavy? What, did Biff stir up more trouble with his Sports Almanac? (laughter)"
SAM,00:00:46,00:00:49,fearful,"{'angry': 0.00749668525531888, 'calm': 0.0006835877429693937, 'disgust': 0.005615467671304941, 'fearful': 0.8961296677589417, 'happy': 0.0815734937787056, 'sad': 0.006448355969041586, 'surprised': 0.002052738331258297}","I mean, yeah, sports isn't really a thing any more in 2020."
LIAM,00:00:49,00:00:52,fearful,"{'angry': 0.0226089246571064, 'calm': 0.000639225821942091, 'disgust': 0.004353049676865339, 'fearful': 0.5428199172019958, 'happy': 0.42603206634521484, 'sad': 0.0015316955978050828, 'surprised': 0.0020150442142039537}","Oh, is it your kids, Marty? Are they in trouble?"
SAM,00:00:52,00:00:56,happy,"{'angry': 0.0034530232660472393, 'calm': 0.0006839878624305129, 'disgust': 0.002098774304613471, 'fearful': 0.2529430091381073, 'happy': 0.735834002494812, 'sad': 0.001140357693657279, 'surprised': 0.003846760606393218}","Kids, parents, pretty much everyone. It's kind of a global thing."
