speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:05,Happy,"{'Angry': 5.410121843851812e-07, 'Disgusted': 2.8797077789022296e-07, 'Fearful': 1.8084698183429282e-08, 'Happy': 0.9974871873855591, 'Neutral': 0.0025102340150624514, 'Other': 1.6318224993483454e-07, 'Sad': 1.2009188594674924e-06, 'Surprised': 2.919722135175107e-07, 'Unknown': 3.6191224239701114e-08}","Hello and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
ALL,00:00:05,00:00:08,Surprised,"{'Angry': 0.0028243581764400005, 'Disgusted': 0.0021898241247981787, 'Fearful': 0.0013481327332556248, 'Happy': 0.412109375, 'Neutral': 0.0040367357432842255, 'Other': 0.001591253443621099, 'Sad': 0.00338952848687768, 'Surprised': 0.5717477202415466, 'Unknown': 0.0007631391054019332}",(hollering) We play Dungeons & Dragons!
MATT,00:00:08,00:00:23,Neutral,"{'Angry': 6.248178397072479e-05, 'Disgusted': 6.393661169568077e-05, 'Fearful': 1.3266311725601554e-05, 'Happy': 0.02492908202111721, 'Neutral': 0.9741269946098328, 'Other': 0.0004908194532617927, 'Sad': 0.0001030551502481103, 'Surprised': 1.6891568520804867e-05, 'Unknown': 0.00019350687216501683}","That one. It's been a few weeks. Happy to be back. Happy to see you guys. And before we hop into tonight's episode, we have a hefty chunk of announcements to get to because of that little delay. Beginning with the first of three sponsors tonight: Ravensburger. Sam."
SAM,00:00:23,00:01:00,Angry,"{'Angry': 0.5732851624488831, 'Disgusted': 0.013237536884844303, 'Fearful': 0.0008846731507219374, 'Happy': 0.37284618616104126, 'Neutral': 0.002439121250063181, 'Other': 0.0075491201132535934, 'Sad': 0.00040477857692167163, 'Surprised': 0.00021056507830508053, 'Unknown': 0.029142877086997032}","(lisping) Yeah, hello. This episode is sponsored by Ravensburger and The Princess Bride Adventure game. Worked together to control characters and complete each chapter's challenges. Game includes-- it's me, Vizzini. Game includes seven paintable miniatures, of Buttercup, Westley, Inigo Montoya, Fezzik and more! Flip through game boards as you retell the epic tale of The Princess Bride. Available now at Target and at bit.ly/CRPrincessBride. To celebrate, I would like to invite my best friend in the world, Liam O'Brien, to share a toast with me. A toast."
LIAM,00:01:00,00:01:05,Neutral,"{'Angry': 0.15998876094818115, 'Disgusted': 0.0069188326597213745, 'Fearful': 7.153603655751795e-05, 'Happy': 0.001051629427820444, 'Neutral': 0.8199465274810791, 'Other': 0.005369269289076328, 'Sad': 0.0001122490139096044, 'Surprised': 0.0005161830340512097, 'Unknown': 0.006025121547281742}","No, no, no, why am I dressed like this? Wait, Princess Bride, goblet of wine-- are you trying to poison me?"
SAM,00:01:05,00:01:10,Surprised,"{'Angry': 0.03133895993232727, 'Disgusted': 0.061901770532131195, 'Fearful': 0.002036680933088064, 'Happy': 0.21406276524066925, 'Neutral': 0.006273706443607807, 'Other': 0.010275227949023247, 'Sad': 0.00030910701025277376, 'Surprised': 0.6442521810531616, 'Unknown': 0.029549570754170418}",Why don't you sniff your glass and tell me?
LIAM,00:01:10,00:01:16,Happy,"{'Angry': 2.3634352430690342e-07, 'Disgusted': 7.594280191369762e-07, 'Fearful': 6.257912588125691e-08, 'Happy': 0.9999178647994995, 'Neutral': 7.328815991058946e-05, 'Other': 9.276558330384432e-07, 'Sad': 5.747325531046954e-07, 'Surprised': 3.4305511320553705e-08, 'Unknown': 6.2688741309102625e-06}",The best impressions are the ones where you have to say the name of the character that you're doing. (laughter)
LIAM,00:01:16,00:01:18,Neutral,"{'Angry': 2.907529051299207e-05, 'Disgusted': 7.895599082985427e-06, 'Fearful': 7.255030141095631e-07, 'Happy': 2.027627306233626e-05, 'Neutral': 0.9999328851699829, 'Other': 1.6443001413790626e-06, 'Sad': 1.8637623497852474e-06, 'Surprised': 1.0960548024741001e-06, 'Unknown': 4.492525931709679e-06}",I do not smell anything.
SAM,00:01:18,00:01:29,Angry,"{'Angry': 0.9999974966049194, 'Disgusted': 4.248983600518841e-07, 'Fearful': 9.34294597243479e-09, 'Happy': 1.411146399732388e-06, 'Neutral': 4.4383963881955424e-07, 'Other': 2.6647931861134566e-08, 'Sad': 6.323505630234649e-08, 'Surprised': 3.1316698567707135e-08, 'Unknown': 7.991597605894185e-09}","Aha! What you do not smell is the residue from my gigantic flask. It is odorless, tasteless, dissolves instantly, and is among the most deadly poisons known to man."
LIAM,00:01:29,00:01:32,Neutral,"{'Angry': 1.0423314051877242e-06, 'Disgusted': 2.2205746574854857e-07, 'Fearful': 1.2518643011105723e-08, 'Happy': 3.6315302054390486e-07, 'Neutral': 0.9999980926513672, 'Other': 1.7492592263579354e-08, 'Sad': 7.437028415324676e-08, 'Surprised': 8.235401338652082e-08, 'Unknown': 1.9867920642013814e-08}",The disgusting foul flask that you never wash?
