speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:02:18,Neutral,"{'Angry': 3.194849341525696e-05, 'Disgusted': 5.7237975852331147e-05, 'Fearful': 9.070772648556158e-06, 'Happy': 0.4578315019607544, 'Neutral': 0.5044860243797302, 'Other': 0.0012952529359608889, 'Sad': 0.033376310020685196, 'Surprised': 1.2708079566436936e-06, 'Unknown': 0.002911332994699478}","Welcome and good evening, everyone. Welcome to this week's episode of Critical Role, where a bunch of us voice actors, who are also huge geeks, sit around and roll dice and have a good time in the wondrous journey of Dungeons & Dragons. We'll go ahead and get things started with some character backstories, have a settle in here, get the cameras ready, and then we'll start the action as soon as we return. So we'll see you guys here very soon. [rock music] [dramatic music]"
ASHLEY,00:02:18,00:04:21,Neutral,"{'Angry': 5.1646444065855945e-11, 'Disgusted': 9.022642008527093e-12, 'Fearful': 2.43102955301e-12, 'Happy': 8.865820577685923e-11, 'Neutral': 1.0, 'Other': 1.848311651300727e-12, 'Sad': 4.431870148646766e-10, 'Surprised': 8.71651795880668e-12, 'Unknown': 5.5598867523820594e-12}","Pike grew up on the outskirts of town, near the Bramblewood. Her ancestors were a family of deep gnomes with quite an unfavorable reputation. Thievery, destruction, and trickery left them with the curse of the last name Trickfoot. Sarenrae, the goddess of healing and redemption, had other plans for Pike's great-great-grandfather Wilhand, who left his family at a young age after a dream: a dream that changed the course of the Trickfoot family. Wilhand devoted his life to Sarenrae and pledged from then on that him and his family would live a life of service and devotion. As a child, Pike seemed to have an affinity to heal. Whether it was animals, people, or even flowers, she felt she had a purpose in making things whole that had once been broken. She studied and learned the ways to heal though divine magic. She lived a peaceful life, quiet and simple, until one day, Wilhand was captured and almost killed by a group of goliath barbarians. One of the goliaths took a stand against the murder of the innocent gnome and he himself was beaten, bloodied, and left for dead, abandoned by his herd. Wilhand went to Pike for help. She prayed and healed this barbarian as best she could, bringing him back to life. When he awoke, she discovered his name was Grog Strongjaw. After that, they were best of friends, a rather unlikely pair. Little did she know that in a few years' time, Grog would soon return the favor and bring her back from the clutches of death. (roar, crunch) After being killed in battle, Pike felt angry. She wanted to be stronger so that it would never happen again. She spent four months at sea training with the men and women aboard a ship called the Broken Howl. Gripping her holy symbol in one hand, and her morningstar in the other, this time, Pike is ready."
TRAVIS,00:04:21,00:06:08,Neutral,"{'Angry': 0.03526316210627556, 'Disgusted': 0.011095313355326653, 'Fearful': 0.004162026569247246, 'Happy': 0.02944498509168625, 'Neutral': 0.8083730340003967, 'Other': 0.005104737356305122, 'Sad': 0.09695456176996231, 'Surprised': 0.000751555198803544, 'Unknown': 0.008850660175085068}","Right, listen up! If you have ale, then you have a friend in Grog Strongjaw. A goliath of towering height and size, this barbarian has an appetite for the two great loves in his life: combat, women, and ale! (chuckle) (record scratch) Wait. Easily the brains of the group, Grog is often consulted for his vast knowledge of shapes, colors, and (chuckle) shiny things! Also ale. In his early years, armed with his two-handed great axe, Grog often enjoyed proving his might amongst the ranks of his family's wandering herd. But after coming upon an unsuspecting elderly gnome in the woods, he objected to the killing of such an innocent life. A creature of impulse, Grog felt only pity for this-- well, this terrified little thing. And his disobedience cost him dearly. Beaten bloody and banished by the herd leader, his uncle Kevdak, Grog was abandoned and left to die, exiled from his herd. It was then that the relative of the very gnome he fought to save, saved him. It was the kindness of a gnome cleric named Pike that healed Grog, bringing him back from death's edge. And they have remained close friends ever since. Most nights, Grog can be found challenging entire taverns to wrestling matches! Ha! Or accompanying Scanlan to the nearest house where you pay for lady favors. Also ale!"
MARISHA,00:06:08,00:08:13,Neutral,"{'Angry': 2.2215836115169196e-10, 'Disgusted': 1.492900941757469e-10, 'Fearful': 6.291053789020395e-11, 'Happy': 5.257140056613707e-09, 'Neutral': 1.0, 'Other': 5.3407878813915843e-11, 'Sad': 7.295836823573154e-09, 'Surprised': 4.0539252510463086e-10, 'Unknown': 4.449323895427959e-11}","A first impression of Keyleth would leave you with little information on the half-elven druid. You might even think that her social awkwardness due to her sheltered upbringing is kind of sweet. (chuckle) Of course, it would be unwise to underestimate her based on first impressions. (thunder) Under that unintimidating petite frame is a vicious beast waiting to be unleashed, whose natural powers have made even the fiercest of champions pee their pants, literally! (soft chuckle) Born to the Air Tribe of the Ashari people, Keyleth was raised with a deep love of nature and the elemental magics. It is her people's inherent duty to protect the delicate areas in Tal'Dorei where the four elemental planes begin to bleed with this realm. Since she was a little girl, she had quite a knack for air manipulation and beast shaping abilities. Well, if you consider kittens and flying squirrels to be little beasts. Which, I do. (clears throat) Anyways, it wasn't long before the headmaster of the tribe, her father, Korren, realized her true prodigious abilities and she was inveterated to succeed him as the next headmaster. Just like that, her jovial childhood was stripped and replaced with endless spell memorization, teachings from ancient traditions, and exceedingly high expectations. Every druid leader to be must embark on a journey to seek out the sister tribes in order to introduce and establish respect amongst the fellow headmasters. They call this the Aramente, or Noble Odyssey. When her father felt she was ready, he set her on the path to truly discovering herself, not knowing when, or if, she will ever return. As she hiked down the mountain towards Stillben, she meditated on the task ahead. Part of the Aramente is proving yourself a strong warrior, a valiant protector, and a wise and compassionate leader. With this knowledge, one thought plays on repeat in her mind: Is she even worthy?"
TALIESIN,00:08:13,00:09:27,Neutral,"{'Angry': 1.0444599964640547e-13, 'Disgusted': 3.1638772751327836e-15, 'Fearful': 6.566495868646875e-16, 'Happy': 1.1423921162344308e-13, 'Neutral': 1.0, 'Other': 5.391612466410694e-16, 'Sad': 3.662124043683074e-13, 'Surprised': 4.7150380388244484e-14, 'Unknown': 1.895814319467998e-15}","Percy was the third of seven children, born to a noble family who lived far to the north in the ancient castle of Whitestone. With so many siblings to share the burdens of lordship, Percy turned his attentions to the sciences, engineering, and naturalism. One day, a mysterious couple named Lord and Lady Briarwood came to court. During a feast held in their honor, the Briarwoods violently took control of the castle, killing or imprisoning everyone who would stand in their way. Percy awoke chained in the dungeon, only to be freed by his younger sister. Together they fled, chased by the Briarwoods' men. As they ran, Percy's sister took several arrows to the chest and fell. Percy kept running, eventually jumping into a freezing river and floating unconscious to freedom. He did not remember waking up on a fishing boat. He barely remembered the next two years, as he slowly made his way as far south as possible. Then one night, Percy had a dream. A roaring cloud of smoke offered him vengeance against those who destroyed his family. When he awoke, Percy began to design his first gun. (gunshot)"
SAM,00:09:27,00:10:48,Neutral,"{'Angry': 0.001984969712793827, 'Disgusted': 0.03573203831911087, 'Fearful': 0.002543930197134614, 'Happy': 0.1276427060365677, 'Neutral': 0.6960809826850891, 'Other': 0.015123887918889523, 'Sad': 0.09775811433792114, 'Surprised': 0.0011810444993898273, 'Unknown': 0.021952202543616295}","Oh, you haven't heard of Scanlan Shorthalt? Well, gird your loins, ladies, because he has his eye on you. A talented musician, master of disguise, and dashingly handsome in his own mind, Scanlan sings songs almost as much as he sings his own praises. Born a poor gnome, Scanlan used his endless charm and soaring tenor voice to croon for coin and support his single mother. One day he was discovered by a half-orc promoter, and joined Dr. Dranzel's Spectacular Traveling Troupe, where he learned the ways of the world, and honed his skills as a bard extraordinaire. A loner much of his life, Scanlan has never quite come to terms with the violent death of his mother at the hands of a goblin invasion. While his years on the road provided many, shall we say, educational experiences with the opposite sex, deep down, Scanlan yearns for the one thing he's never known: the true love of a fellow gnome. Still, Scanlan considers himself a lover first, performer second, and fighter distant third. On the battlefield, he'll support his allies, but rarely draws blood, unless it's to protect fellow gnome, Pike. Count on Scanlan for a hearty laugh, a rollicking song, and a twinkle in his eye that melts hearts and makes the females swoon."
ORION,00:10:48,00:12:47,Neutral,"{'Angry': 8.429986309010928e-08, 'Disgusted': 1.7755171199951292e-07, 'Fearful': 1.3097942286321995e-08, 'Happy': 5.763649824075401e-08, 'Neutral': 0.9999995231628418, 'Other': 7.63065610698277e-09, 'Sad': 1.3841382440205052e-07, 'Surprised': 1.6219644294324098e-08, 'Unknown': 8.820217445304479e-09}","Greetings and salutations. I am Tiberius Stormwind. I hail from a town called Ty'rex, located in the heart of Draconia. From a politically respected family, at the age of 15, I succeeded in passing the Sorcerer's Rite, showing prodigy-like control of my magic. The judges and the Draconian high council were amazed at how powerful my spells were for how long I had been training. At 20 years old, I was the youngest appointed member of the magic guild in Draconian history. For the next few years, I almost went mad from the malaise of being a guild member, as it's rather boring. However, one day I happened upon a chamber, unused for quite some time. In the room were stacks of books and maps of the surrounding cities and areas around the known world. For months, I would frequent the chamber, and learned of artifacts from legend. After a long period of research, I made a list of artifacts that caught my eye. I brought these findings to the high council and was told that all of the information in the chamber I had stumbled upon was either believed to be fiction, or unsolvable mysteries, and hence were lost forever. I found those answers to be unacceptable. A year later, I devised a ruse and managed to convince the city council to lend support in me leaving Draconia on a mission of peace and diplomacy for the surrounding kingdoms, going from town to town and making friends and allies, in and for the name of Draconia. Being a red dragonborn, I had quite the task on my hands in that respect, but it was exactly what I needed so I could explore the world and find these artifacts, as I felt the truth was out there. Some may describe me as buffoonish, but I say poppycock to all that. I am much sharper than most give me credit for. I just don't pay attention to things sometimes. I've also been known to be rather cunning, loyal, happy-go-lucky, and well, dangerous. I can't help but show my true scales every now and then. But overall, I think I'm quite friendly for a dragonborn!"
LIAM,00:12:47,00:14:16,Neutral,"{'Angry': 3.485989275020529e-09, 'Disgusted': 5.27767274327573e-10, 'Fearful': 1.497766771718645e-10, 'Happy': 3.4850518026985355e-09, 'Neutral': 1.0, 'Other': 3.2622373552504413e-11, 'Sad': 2.7164515969957392e-08, 'Surprised': 4.1651360138672544e-10, 'Unknown': 1.736617273595531e-11}","Never entirely welcome in the company of elves or men, Vax'ildan learned at a young age to skip past formality, preferring instead to invite himself in your door. Along with twin sister Vex'ahlia, Vax was born by a chance encounter between elven royalty and human peasantry. Raised by their mother in their early years, the twins were eventually sent off to their father in the elven capital of Syngorn. But their cool reception among the elves there never warmed, and their time in the capital didn't last. The siblings stole away one autumn night and set out on the open road. After a few years of wandering, they eventually decided to return to their mother, and journeyed back to the lands of their youth. But instead of finding their childhood home, they returned to a pile of rubble. Their mother was gone, their home burned to ash. Pressing the townspeople for answers, they learned of the day the dragon came. (roar) With their ties all severed, Vax'ildan and his sister set out to find their fortune together in Tal'Dorei. An outsider since birth, Vax quickly learned to solve life's challenges in his own particular way, often by side-stepping them entirely. And when his knack for circumventing adversity isn't enough, (knife scraping) the way of blades the elves schooled him in more than makes up the difference."
LAURA,00:14:16,00:16:47,Neutral,"{'Angry': 3.189465636044275e-10, 'Disgusted': 7.457975570446251e-09, 'Fearful': 1.2679179928198892e-09, 'Happy': 4.884797277782127e-08, 'Neutral': 0.9999997615814209, 'Other': 1.816965067291676e-08, 'Sad': 7.383008693295778e-08, 'Surprised': 5.782298528878016e-10, 'Unknown': 2.3077306732233183e-09}","Like so many half-elves, Vex'ahlia has spent most of her life suffering the cool reception of a people who don't fully accept her. Born of a human mother and an elven father who only later in life took an interest in their existence, Vex'ahlia and her twin brother Vax'ildan quickly realized the only people they could truly rely on in this world were each other. It was at the age of ten when the two were taken from their mother and brought to live in Syngorn, the isolated elven city for which their father was an ambassador. He quietly took them in, but always kept an icy distance, and after too many years of disdainful looks, the pair decided to leave his indifference behind, and set out on their own. Vax took to the cities, stealing small trinkets and learning the ways of the thief, while Vex kept to the woods; she preferred the isolation. Always the keen observer, she learned to hunt and to track, to spy and to shoot. And through a series of fateful events, earned herself a companion in the form of a bear-- her own stolen Trinket-- to fight alongside her and protect her fiercely. Also, he is adorable, and gives expert massages. [dramatic music]"
MATT,00:16:47,00:17:05,Neutral,"{'Angry': 1.8813733557165868e-11, 'Disgusted': 4.2939714284262465e-12, 'Fearful': 7.312763133753009e-13, 'Happy': 9.965182151683294e-11, 'Neutral': 1.0, 'Other': 9.068686014808425e-13, 'Sad': 1.4283478566579078e-10, 'Surprised': 1.379825073644092e-11, 'Unknown': 1.1771890970693755e-12}","Hello, and welcome back! So before we start, a couple of quick announcements and things we want to get out to you guys. One, unfortunately Ashley cannot be here tonight, so we're missing Pike, sadly. I'll be controlling her as the terrible AI for the evening. Apologies in advance, guys. She's only your healer. (all laugh)"
