speaker,start_time,end_time,emotion,scores,text
TRAVIS,00:01:08,00:02:55,Sad,"{'Angry': 0.005184912588447332, 'Disgusted': 8.254542626673356e-05, 'Fearful': 3.1931227567838505e-05, 'Happy': 0.002278198255226016, 'Neutral': 0.08525177836418152, 'Other': 3.8616155507043004e-05, 'Sad': 0.9070097208023071, 'Surprised': 0.00010743419989012182, 'Unknown': 1.4978659237385727e-05}","Right, Listen up! If you have ale, then you have a friend in Grog Strongjaw. A goliath of towering height and size, this barbarian has an appetite for the two great loves in his life: combat, women, and ale! (chuckle) (record scratch) Wait. Easily the brains of the group, Grog is often consulted for his vast knowledge of shapes, colors, and (chuckle) shiny things! Also ale. In his early years, armed with his two-handed great axe, Grog often enjoyed proving his might amongst the ranks of his family's wandering herd. But after coming upon an unsuspecting elderly gnome in the woods, he objected to the killing of such an innocent life. A creature of impulse, Grog felt only pity for this-- well, this terrified little thing. And his disobedience cost him dearly. Beaten bloody and banished by the herd leader, his uncle Kevdak, Grog was abandoned and left to die, exiled from his herd. It was then that the relative of the very gnome he fought to save, saved him. It was the kindness of a gnome cleric named Pike that healed Grog, bringing him back from death's edge. And they have remained close friends ever since. Most nights, Grog can be found challenging entire taverns to wrestling matches! Ha! Or accompanying Scanlan to the nearest house where you pay for lady favors. Also ale!"
MARISHA,00:02:55,00:05:00,Happy,"{'Angry': 1.7387807247359888e-06, 'Disgusted': 1.2996978512092028e-05, 'Fearful': 5.166528353583999e-06, 'Happy': 0.999835729598999, 'Neutral': 3.95327651858679e-06, 'Other': 1.6748606867622584e-05, 'Sad': 2.3503891497966833e-05, 'Surprised': 9.844997839536518e-05, 'Unknown': 1.683791651885258e-06}","A first impression of Keyleth would leave you with little information on the half-elven druid. You might even think that her social awkwardness due to her sheltered upbringing is kind of sweet. (chuckle) Of course, it would be unwise to underestimate her based on first impressions. (thunder) Under that unintimidating petite frame is a vicious beast waiting to be unleashed, whose natural powers have made even the fiercest of champions pee their pants, literally! (soft chuckle) Born to the Air Tribe of the Ashari people, Keyleth was raised with a deep love of nature and the elemental magics. It is her people's inherent duty to protect the delicate areas in Tal'Dorei where the four elemental planes begin to bleed with this realm. Since she was a little girl, she had quite a knack for air manipulation and beast shaping abilities. Well, if you consider kittens and flying squirrels to be little beasts. Which, I do. (clears throat) Anyways, it wasn't long before the headmaster of the tribe, her father, Korren, realized her true prodigious abilities and she was inveterated to succeed him as the next headmaster. Just like that, her jovial childhood was stripped and replaced with endless spell memorization, teachings from ancient traditions, and exceedingly high expectations. Every druid leader to be must embark on a journey to seek out the sister tribes in order to introduce and establish respect amongst the fellow headmasters. They call this the Aramente, or Noble Odyssey. When her father felt she was ready, he set her on the path to truly discovering herself, not knowing when, or if, she will ever return. As she hiked down the mountain towards Stillben, she meditated on the task ahead. Part of the Aramente is proving yourself a strong warrior, a valiant protector, and a wise and compassionate leader. With this knowledge, one thought plays on repeat in her mind: Is she even worthy?"
TALIESIN,00:05:00,00:06:14,Neutral,"{'Angry': 6.421201987905079e-07, 'Disgusted': 1.003838789870315e-07, 'Fearful': 1.3057555037221391e-08, 'Happy': 5.684742791345343e-05, 'Neutral': 0.9999401569366455, 'Other': 2.3492777501132878e-08, 'Sad': 1.377920966660895e-06, 'Surprised': 7.936926067486638e-07, 'Unknown': 2.942502241864986e-09}","Percy was the third of seven children, born to a noble family who lived far to the north in the ancient castle of Whitestone. With so many siblings to share the burdens of lordship, Percy turned his attentions to the sciences, engineering, and naturalism. One day, a mysterious couple named Lord and Lady Briarwood came to court. During a feast held in their honor, the Briarwoods violently took control of the castle, killing or imprisoning everyone who would stand in their way. Percy awoke chained in the dungeon, only to be freed by his younger sister. Together they fled, chased by the Briarwoods' men. As they ran, Percy's sister took several arrows to the chest and fell. Percy kept running, eventually jumping into a freezing river and floating unconscious to freedom. He did not remember waking up on a fishing boat. He barely remembered the next two years, as he slowly made his way as far south as possible. Then one night, Percy had a dream. A roaring cloud of smoke offered him vengeance against those who destroyed his family. When he awoke, Percy began to design his first gun. (gunshot)"
ASHLEY,00:06:14,00:08:16,Neutral,"{'Angry': 3.9401035212272006e-10, 'Disgusted': 2.4148294475168086e-10, 'Fearful': 2.3843876525986296e-11, 'Happy': 1.1527722776349947e-08, 'Neutral': 1.0, 'Other': 7.214558811474703e-11, 'Sad': 2.5398021463729492e-09, 'Surprised': 2.244168323395357e-10, 'Unknown': 5.066838268397156e-11}","Pike grew up on the outskirts of town, near the Bramblewood. Her ancestors were a family of Deep Gnomes with quite an unfavorable reputation. Thievery, destruction, and trickery left them with the curse of the last name Trickfoot. Sarenrae, the goddess of healing and redemption, had other plans for Pike's great-great grandfather Wilhand, who left his family at a young age after a dream. A dream that changed the course of the Trickfoot family. Wilhand devoted his life to Sarenrae and pledged from then on that him and his family would live a life of service and devotion. As a child, Pike seemed to have an affinity to heal, whether it was animals, people, or even flowers. She felt she had a purpose in making things whole that had once been broken. She studied and learned the ways to heal through divine magic. She lived a peaceful life, quiet and simple, until one day Wilhand was captured and almost killed by a group of goliath barbarians. One of the goliaths took a stand against the murder of the innocent gnome, and he himself was beaten, bloodied, and left for dead, abandoned by his herd. Wilhand went to Pike for help. She prayed and healed this barbarian as best she could, bringing him back to life. When he awoke, she discovered his name was Grog Strongjaw. After that, they were the best of friends, a rather unlikely pair. Little did she know that in a few years' time Grog would soon return the favor and bring her back from the clutches of death. (roar, crunch) After being killed in battle, Pike felt angry. She wanted to be stronger so that it would never happen again. She spent four months at sea, training with the men and women aboard a ship called the Broken Howl. Gripping her holy symbol in one hand and her morningstar in the other, this time, Pike is ready."
SAM,00:08:16,00:09:38,Happy,"{'Angry': 0.001681609428487718, 'Disgusted': 0.008956808596849442, 'Fearful': 0.0003365110023878515, 'Happy': 0.4814035892486572, 'Neutral': 0.3857797384262085, 'Other': 0.08767923712730408, 'Sad': 0.00467251380905509, 'Surprised': 0.016718504950404167, 'Unknown': 0.012771505862474442}","Oh, you haven't heard of Scanlan Shorthalt? Well, gird your loins, ladies, because he has his eye on you. A talented musician, master of disguise, and dashingly handsome in his own mind, Scanlan sings songs almost as much as he sings his own praises. Born a poor gnome, Scanlan used his endless charm and soaring tenor voice to croon for coin and support his single mother. One day he was discovered by a half-orc promoter, and joined Dr. Dranzel's Spectacular Traveling Troupe, where he learned the ways of the world, and honed his skills as a bard extraordinaire. A loner much of his life, Scanlan has never quite come to terms with the violent death of his mother at the hands of a goblin invasion. While his years on the road provided many, shall we say, educational experiences with the opposite sex, deep down, Scanlan yearns for the one thing he's never known: the true love of a fellow gnome. Still, Scanlan considers himself a lover first, performer second, and fighter distant third. On the battlefield, he'll support his allies, but rarely draws blood, unless it's to protect fellow gnome, Pike. Count on Scanlan for a hearty laugh, a rollicking song, and a twinkle in his eye that melts hearts and makes the females swoon."
ORION,00:09:38,00:11:37,Surprised,"{'Angry': 9.673913154983893e-05, 'Disgusted': 0.0021545274648815393, 'Fearful': 0.0012749761808663607, 'Happy': 0.06524361670017242, 'Neutral': 0.0005775566096417606, 'Other': 0.004391092341393232, 'Sad': 0.0012590105179697275, 'Surprised': 0.9247743487358093, 'Unknown': 0.00022816748241893947}","Greetings and salutations. I am Tiberius Stormwind. I hail from a town called Ty'rex, located in the heart of Draconia. From a politically respected family, at the age of 15, I succeeded in passing the Sorcerer's Rite, showing prodigy-like control of my magic. The judges and the Draconian high council were amazed at how powerful my spells were for how long I had been training. At 20 years old, I was the youngest appointed member of the magic guild in Draconian history. For the next few years, I almost went mad from the malaise of being a guild member, as it's rather boring. However, one day I happened upon a chamber, unused for quite some time. In the room were stacks of books and maps of the surrounding cities and areas around the known world. For months, I would frequent the chamber, and learned of artifacts from legend. After a long period of research, I made a list of artifacts that caught my eye. I brought these findings to the high council and was told that all of the information in the chamber I had stumbled upon was either believed to be fiction, or unsolvable mysteries, and hence were lost forever. I found those answers to be unacceptable. A year later, I devised a ruse and managed to convince the city council to lend support in me leaving Draconia on a mission of peace and diplomacy for the surrounding kingdoms, going from town to town and making friends and allies, in and for the name of Draconia. Being a red dragonborn, I had quite the task on my hands in that respect, but it was exactly what I needed so I could explore the world and find these artifacts, as I felt the truth was out there. Some may describe me as buffoonish, but I say poppycock to all that. I am much sharper than most give me credit for. I just don't pay attention to things sometimes. I've also been known to be rather cunning, loyal, happy-go-lucky, and well, dangerous. I can't help but show my true scales every now and then. But overall, I think I'm quite friendly for a dragonborn!"
LIAM,00:11:37,00:13:06,Neutral,"{'Angry': 3.952408875445429e-14, 'Disgusted': 1.5520891965051502e-15, 'Fearful': 2.3136728777052855e-16, 'Happy': 5.058545813133031e-14, 'Neutral': 1.0, 'Other': 4.457441534103199e-16, 'Sad': 1.2940950394613182e-13, 'Surprised': 2.4481410415598884e-14, 'Unknown': 1.1905775463202646e-15}","Never entirely welcome in the company of elves or men, Vax'ildan learned at a young age to skip past formality, preferring instead to invite himself in your door. Along with twin sister Vex'ahlia, Vax was born by a chance encounter between elven royalty and human peasantry. Raised by their mother in their early years, the twins were eventually sent off to their father in the elven capital of Syngorn. But their cool reception among the elves there never warmed, and their time in the capital didn't last. The siblings stole away one autumn night and set out on the open road. After a few years of wandering, they eventually decided to return to their mother, and journeyed back to the lands of their youth. But instead of finding their childhood home, they returned to a pile of rubble. Their mother was gone, their home burned to ash. Pressing the townspeople for answers, they learned of the day the dragon came. (roar) With their ties all severed, Vax'ildan and his sister set out to find their fortune together in Tal'Dorei. An outsider since birth, Vax quickly learned to solve life's challenges in his own particular way, often by side-stepping them entirely. And when his knack for circumventing adversity isn't enough, (knife scraping) the way of blades the elves schooled him in more than makes up the difference."
LAURA,00:13:06,00:13:32,Neutral,"{'Angry': 2.31728888465052e-13, 'Disgusted': 7.095719936508994e-15, 'Fearful': 1.6315220404745272e-15, 'Happy': 2.7555461710147833e-13, 'Neutral': 1.0, 'Other': 8.358787409488229e-16, 'Sad': 7.917275233852716e-13, 'Surprised': 9.657539660557282e-14, 'Unknown': 3.8778832745043224e-15}","Like so many half-elves, Vex'ahlia has spent most of her life suffering the cool reception of a people who don't fully accept her. Born of a human mother and an elven father who only later in life took an interest in their existence, Vex'ahlia and her twin brother Vax'ildan quickly realized the only people they could truly rely on in this world were each other."
MATT,00:13:32,00:14:29,Neutral,"{'Angry': 2.1302018482494134e-10, 'Disgusted': 1.0634859312630418e-11, 'Fearful': 5.831069568168479e-12, 'Happy': 4.184597113265909e-10, 'Neutral': 1.0, 'Other': 7.999653457019251e-13, 'Sad': 2.88550155991274e-10, 'Surprised': 5.975230032984058e-11, 'Unknown': 5.271792117428342e-12}","Hello, everyone! Sorry for the delay; we had a few folks that were in transit, but we're all good. We're all here now, and welcome to a very special episode of Critical Role. We have a number of members of our party that are on vacation this week, so as opposed to continuing a climactic endpoint of a long 11-12 week story arc, we're going to hold off a week and have them return next week to pick up where we left off, just after the battle with the big bad beholder, K'Varn the Mad. However, this week, what we're going to be doing is, essentially, a little workshop. A class, if you will, on Dungeons & Dragons and roleplaying games in general. For those of you out there that have never played before, for those of you who have played and want to pick up some new skills or ideas, and for many who are out there who have either had a hard time dungeon mastering or have been too scared to try being a dungeon master or game master, depending on your roleplaying game of choice, we're going to try to dispel some of that and give some tips and tricks along the way. So, first and foremost, let's go around the table and say hello to everyone who is here. We have Marisha Ray, who plays Keyleth in our usual campaign."
MARISHA,00:14:29,00:14:30,Neutral,"{'Angry': 9.173547338425792e-11, 'Disgusted': 4.8666726031043606e-12, 'Fearful': 2.4220089909349207e-12, 'Happy': 2.1214113798961876e-10, 'Neutral': 1.0, 'Other': 5.929184552187772e-14, 'Sad': 1.2155061679397505e-10, 'Surprised': 4.3665546872739824e-11, 'Unknown': 1.7714321762923868e-12}",Hello!
