speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:21,Happy,"{'Angry': 2.5999321223935112e-05, 'Disgusted': 5.913246423006058e-05, 'Fearful': 6.949890575924655e-06, 'Happy': 0.9992932081222534, 'Neutral': 0.00010551598825259134, 'Other': 8.052666817093268e-05, 'Sad': 1.3021889571973588e-05, 'Surprised': 0.00037551141576841474, 'Unknown': 4.019533298560418e-05}","Welcome, and hello everyone to the next episode of Critical Role. A silly show where a bunch of us voice actors get together and play Dungeons and Dragons on Geek and Sundry's twitch stream. So for returning fans, welcome, and to all the new folks tuning in finally, welcome to you as well. So before we get into the meat, a few announcements and such, let's roll that intro."
TRAVIS,00:00:21,00:01:29,Sad,"{'Angry': 5.254293711232094e-08, 'Disgusted': 1.945938166159067e-08, 'Fearful': 4.78540007620154e-09, 'Happy': 2.2272535815659467e-08, 'Neutral': 3.014518767940899e-07, 'Other': 1.7203715119151752e-09, 'Sad': 0.9999996423721313, 'Surprised': 1.4406089654528387e-08, 'Unknown': 1.2075772326536338e-10}",Silly? [dramatic music]
MATT,00:01:29,00:01:59,Happy,"{'Angry': 7.18281626177486e-07, 'Disgusted': 1.8469221458872198e-06, 'Fearful': 7.418824310434502e-08, 'Happy': 0.9493036270141602, 'Neutral': 0.05067985877394676, 'Other': 1.4459654948950629e-06, 'Sad': 1.069961490429705e-05, 'Surprised': 2.2070797456308355e-07, 'Unknown': 1.4663652336821542e-06}","And welcome back. So, a couple things I want to get off the bat to you guys. Our subscription giveaways this evening. For every hundred subscribers, we are giving away special care packages with D&D books signed by the Critical Role crew, as well as a signed photo, comics, other goodies. So the next one will be at 5,300, we will do another giveaway. Remember, you have to be in the chat room to be able to acquire one of these packages. So tune in to get something. Keep that in mind."
LAURA,00:01:59,00:02:00,Neutral,"{'Angry': 0.00666033523157239, 'Disgusted': 0.0033420042600482702, 'Fearful': 0.0002837481733877212, 'Happy': 0.000773426319938153, 'Neutral': 0.9862421751022339, 'Other': 2.6465075279702432e-05, 'Sad': 0.0025459397584199905, 'Surprised': 7.384343189187348e-05, 'Unknown': 5.201008025323972e-05}",Yeah.
MATT,00:02:00,00:03:20,Happy,"{'Angry': 1.618793703528354e-07, 'Disgusted': 5.476637738865975e-07, 'Fearful': 9.70435110048129e-08, 'Happy': 0.9999953508377075, 'Neutral': 1.266367462449125e-06, 'Other': 3.255819933656312e-07, 'Sad': 4.3212480704823975e-07, 'Surprised': 1.7948386812349781e-06, 'Unknown': 8.935276696320216e-08}","Also, for those who may not remember from last week, we are in a very interesting month of Critical Role, as the party has been split due to a circumstance where, in the city of Vasselheim, the party, chasing after a hydra that seemed to be harrying the outside walls of the city and slaying it, got in the way and accidentally broke the laws of the Vasselheim by hunting and slaying when they weren't approved to do so. Being called skags by a band of hunters that works for the Slayer's Take guildhall. A guild that pretty much regulates most hunting of monsters and creatures within the vicinity of Vasselheim. So, as opposed to going up and dealing with charges at the seat of justice, they instead were given the option by the head of the guild hall to possibly join, but in order to do so, they would have to fulfill a contract and prove themselves worthy of being a member of the guild. And the guild master, our fantastic Huntmaster Vanessa Cyndrial, hand-picked two different groups, splitting up the twins, and they have all set out to return the next day to join, and figure out what their contract will be. So, this week we have playing: we have Grog. We have Vex'ahlia. We have Percy. We have the shortly arriving here Scanlan, who has been fighting L.A. traffic."
TRAVIS,00:03:20,00:03:22,Happy,"{'Angry': 9.863670129561797e-05, 'Disgusted': 0.0001477017067372799, 'Fearful': 8.724704821361229e-05, 'Happy': 0.88725346326828, 'Neutral': 0.11020577698945999, 'Other': 7.714518142165616e-05, 'Sad': 0.00010956127516692504, 'Surprised': 0.0012252886081114411, 'Unknown': 0.0007951471488922834}",He's here! (cheering)
MATT,00:03:22,00:03:24,Neutral,"{'Angry': 2.0078156914848933e-09, 'Disgusted': 1.2787306769013185e-09, 'Fearful': 5.080951215319374e-10, 'Happy': 1.1188854287524919e-08, 'Neutral': 1.0, 'Other': 1.8197589268797998e-10, 'Sad': 5.206646225275335e-09, 'Surprised': 1.506419877728149e-09, 'Unknown': 1.1799378141219563e-09}","Quite literally shortly arriving, Scanlan."
TRAVIS,00:03:24,00:03:26,Happy,"{'Angry': 0.013313091360032558, 'Disgusted': 0.02097870223224163, 'Fearful': 0.0028404537588357925, 'Happy': 0.8662833571434021, 'Neutral': 0.0036452068015933037, 'Other': 0.023499082773923874, 'Sad': 3.327646118123084e-05, 'Surprised': 0.002480653580278158, 'Unknown': 0.06692620366811752}","Like Superman, that was amazing."
MATT,00:03:26,00:03:50,Neutral,"{'Angry': 1.2782434615984939e-12, 'Disgusted': 5.909382277133682e-14, 'Fearful': 1.726755437041986e-14, 'Happy': 1.8394350712741536e-12, 'Neutral': 1.0, 'Other': 7.158332188453558e-15, 'Sad': 5.867170898427032e-12, 'Surprised': 5.069771642426946e-13, 'Unknown': 4.750477897337568e-14}","And eventually to join the party as they slowly make their way there-- mysterious head kiss. This is the best Thursday ever. We have joining us eventually at some point we have the very wonderful and talented Mary Elizabeth McGlynn. A fantastic, talented voice actress and director and amazing person."
MARY,00:03:50,00:03:53,Neutral,"{'Angry': 4.7534499572066125e-06, 'Disgusted': 3.865497092192527e-06, 'Fearful': 4.1410166318200936e-07, 'Happy': 1.0387907423137221e-05, 'Neutral': 0.9999643564224243, 'Other': 2.0478307760640746e-06, 'Sad': 2.295131253049476e-06, 'Surprised': 1.7628967441396526e-07, 'Unknown': 1.1740592526621185e-05}","Hello, sorry."
MATT,00:03:53,00:04:00,Neutral,"{'Angry': 3.7629624785040505e-06, 'Disgusted': 3.1852384836383862e-06, 'Fearful': 3.206596090876701e-07, 'Happy': 3.1316973036155105e-05, 'Neutral': 0.9999284744262695, 'Other': 7.0268283707264345e-06, 'Sad': 2.2922686184756458e-06, 'Surprised': 8.400208173497958e-08, 'Unknown': 2.3558093744213693e-05}","So look her stuff up online. She is also a great musician, singer, and this is her first time playing Dungeons and Dragons."
TRAVIS,00:04:00,00:04:01,Neutral,"{'Angry': 9.259905709768645e-06, 'Disgusted': 4.7049252316355705e-06, 'Fearful': 1.3147343452146742e-05, 'Happy': 0.00010340644075768068, 'Neutral': 0.999821126461029, 'Other': 3.3462157489339006e-07, 'Sad': 4.547083881334402e-05, 'Surprised': 1.8658033695828635e-06, 'Unknown': 6.812817332502163e-07}",Newbie!
MARY,00:04:01,00:04:02,Neutral,"{'Angry': 0.00901890080422163, 'Disgusted': 0.0006287320866249502, 'Fearful': 7.207331509562209e-05, 'Happy': 0.33789265155792236, 'Neutral': 0.6510406732559204, 'Other': 0.0006105025531724095, 'Sad': 0.0003613123844843358, 'Surprised': 0.00012949340452905744, 'Unknown': 0.0002456462534610182}",Newbie!
MATT,00:04:02,00:04:04,Happy,"{'Angry': 2.8280101815880698e-08, 'Disgusted': 3.502638179497808e-09, 'Fearful': 1.5323154967106234e-09, 'Happy': 1.0, 'Neutral': 7.09503744644735e-09, 'Other': 1.258357862354842e-10, 'Sad': 1.8150316805076727e-09, 'Surprised': 8.048814059691267e-09, 'Unknown': 3.5729597058775653e-10}","Yeah, I'm super excited."
