speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:06,Happy,"{'Angry': 2.8228663850882185e-10, 'Disgusted': 9.645610976605212e-10, 'Fearful': 1.979440639177099e-10, 'Happy': 1.0, 'Neutral': 9.904026043727754e-09, 'Other': 1.8965218284705543e-09, 'Sad': 1.5412966458683286e-09, 'Surprised': 3.6586109142255907e-10, 'Unknown': 7.904401022607033e-10}","Hello everyone, and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
ALL,00:00:06,00:00:09,Surprised,"{'Angry': 0.00019267846073489636, 'Disgusted': 7.835533324396238e-05, 'Fearful': 0.0006442924495786428, 'Happy': 0.1240190789103508, 'Neutral': 0.00057313492288813, 'Other': 0.00028226798167452216, 'Sad': 0.000399438024032861, 'Surprised': 0.8737318515777588, 'Unknown': 7.88921897765249e-05}",(hollering) We play Dungeons & Dragons!
MATT,00:00:09,00:00:16,Neutral,"{'Angry': 4.830131388189329e-07, 'Disgusted': 2.30614205065649e-07, 'Fearful': 5.680175885203198e-09, 'Happy': 4.063500000484055e-06, 'Neutral': 0.9999948740005493, 'Other': 6.673204921980869e-08, 'Sad': 1.0313665654848592e-07, 'Surprised': 5.885871345867599e-08, 'Unknown': 5.649902590221245e-08}","There you have it. Before we jump into tonight's episode, we do have some announcements to get through, beginning with the first of our two sponsors tonight. Sam?"
TALIESIN,00:00:16,00:00:29,Neutral,"{'Angry': 1.4605742393314358e-08, 'Disgusted': 3.453018981858236e-10, 'Fearful': 2.645748203855547e-11, 'Happy': 2.5348365628730107e-09, 'Neutral': 1.0, 'Other': 9.147630569694698e-12, 'Sad': 8.7739071563675e-10, 'Surprised': 7.658811917998776e-10, 'Unknown': 2.071493324096174e-11}","Thank you, Matt. This episode is brought to you by Elderwood Academy, makers of quality gaming themed gear, including spell books, deck boxes, dice towers, rolling trays and a whole lot more. They specialize in--"
SAM,00:00:29,00:00:38,Angry,"{'Angry': 0.9999865293502808, 'Disgusted': 8.810758345134673e-08, 'Fearful': 7.0732419921171186e-09, 'Happy': 9.101353981577631e-08, 'Neutral': 1.3247635251900647e-05, 'Other': 1.0626359348009373e-08, 'Sad': 8.974237353243097e-09, 'Surprised': 7.074321128897054e-09, 'Unknown': 7.563565329604671e-10}","Whoa, whoa, whoa, whoa, whoa. What is going on? Taliesin, Elderwood Academy wants me, Sam Riegel, to do the sponsorship tonight, a-heh, and not you, okay?"
TALIESIN,00:00:38,00:00:39,Angry,"{'Angry': 0.9999921321868896, 'Disgusted': 3.2223692869592924e-06, 'Fearful': 1.3328063630524412e-07, 'Happy': 4.763559218190494e-07, 'Neutral': 1.3455887710733805e-06, 'Other': 1.4722147057000257e-08, 'Sad': 2.5866524993034545e-06, 'Surprised': 1.3752270433542435e-07, 'Unknown': 4.85325601928821e-09}",What are you talking about? I am Sam Riegel.
SAM,00:00:39,00:00:42,Unknown,"{'Angry': 0.01304503995925188, 'Disgusted': 0.025266027078032494, 'Fearful': 0.0056254565715789795, 'Happy': 0.40735799074172974, 'Neutral': 0.08186189085245132, 'Other': 0.011205554008483887, 'Sad': 0.000621605257038027, 'Surprised': 0.0014740284532308578, 'Unknown': 0.45354241132736206}",What?!
TALIESIN,00:00:42,00:00:46,Happy,"{'Angry': 0.002583055756986141, 'Disgusted': 0.020717795938253403, 'Fearful': 0.003667636774480343, 'Happy': 0.4679819345474243, 'Neutral': 0.2034141570329666, 'Other': 0.04653671011328697, 'Sad': 0.0011513017816469073, 'Surprised': 0.024179410189390182, 'Unknown': 0.22976797819137573}",Can't you tell by my inane smile and my spongy feeble hands?
SAM,00:00:46,00:00:53,Neutral,"{'Angry': 0.0020831499714404345, 'Disgusted': 0.0017004694091156125, 'Fearful': 0.00010306798503734171, 'Happy': 0.21801334619522095, 'Neutral': 0.7701795697212219, 'Other': 0.0015341180842369795, 'Sad': 0.00019253046775702387, 'Surprised': 0.0001505769760115072, 'Unknown': 0.006043219473212957}","No, no, no, no, nice try, but come on, everybody here knows that I'm the real Sam Riegel, right, guys? I mean..."
TRAVIS,00:00:53,00:01:02,Happy,"{'Angry': 1.5502165240377508e-07, 'Disgusted': 2.5012930109369336e-06, 'Fearful': 8.254448289335414e-07, 'Happy': 0.999933123588562, 'Neutral': 6.924672106833896e-06, 'Other': 2.7899857741431333e-05, 'Sad': 3.505800805214676e-06, 'Surprised': 4.185039870208129e-08, 'Unknown': 2.501356357242912e-05}","Uh. I don't know. I'm actually having a hard time telling who is who. I mean, you both seem really bad at sports."
