speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:05,Neutral,"{'Angry': 8.175668426702032e-07, 'Disgusted': 1.0746084200263795e-07, 'Fearful': 1.373584623820534e-08, 'Happy': 0.003322817385196686, 'Neutral': 0.996674656867981, 'Other': 2.918090657999528e-08, 'Sad': 1.3311843076735386e-06, 'Surprised': 2.7491560672388005e-07, 'Unknown': 4.192329594587818e-09}","Hello, everyone and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
TRAVIS,00:00:05,00:00:07,Surprised,"{'Angry': 2.928556568804197e-06, 'Disgusted': 7.369440027105156e-07, 'Fearful': 8.395742042921484e-06, 'Happy': 9.047456842381507e-05, 'Neutral': 4.296090992284007e-06, 'Other': 3.748394874492078e-07, 'Sad': 1.1484459037092165e-06, 'Surprised': 0.9998915195465088, 'Unknown': 1.5850450552079565e-07}",(hip and cool) We play Dungeons & Dragons.
TRAVIS,00:00:07,00:00:13,Happy,"{'Angry': 1.1654352505274801e-07, 'Disgusted': 2.855554726011178e-07, 'Fearful': 1.316690713792923e-06, 'Happy': 0.999974250793457, 'Neutral': 5.977857995276281e-07, 'Other': 8.992795983431279e-07, 'Sad': 3.088593530264916e-06, 'Surprised': 1.8830753106158227e-05, 'Unknown': 6.039976483407372e-07}",Yeah. (laughter)
MATT,00:00:13,00:00:15,Happy,"{'Angry': 0.0009995111031457782, 'Disgusted': 0.004978786688297987, 'Fearful': 0.0006286652060225606, 'Happy': 0.6204919219017029, 'Neutral': 0.29859864711761475, 'Other': 0.021169666200876236, 'Sad': 0.0015817329986020923, 'Surprised': 0.04073824733495712, 'Unknown': 0.010812786407768726}",That was different.
TRAVIS,00:00:15,00:00:16,Neutral,"{'Angry': 0.00029850637656636536, 'Disgusted': 0.00033744683605618775, 'Fearful': 0.007502455729991198, 'Happy': 0.007598334923386574, 'Neutral': 0.9672183394432068, 'Other': 7.496690523112193e-05, 'Sad': 0.016306258738040924, 'Surprised': 0.00038612427306361496, 'Unknown': 0.0002776510955300182}",I just let it come.
MARISHA,00:00:16,00:00:20,Happy,"{'Angry': 0.0001058703419403173, 'Disgusted': 0.0011096112430095673, 'Fearful': 0.001979429740458727, 'Happy': 0.8979086875915527, 'Neutral': 0.030568191781640053, 'Other': 0.0375712551176548, 'Sad': 0.008943001739680767, 'Surprised': 0.0003228718414902687, 'Unknown': 0.021491050720214844}","We're on island time, baby."
MATT,00:00:20,00:00:29,Neutral,"{'Angry': 2.8025712306423145e-10, 'Disgusted': 6.898955018375119e-11, 'Fearful': 1.1182244366580996e-11, 'Happy': 7.946732161201453e-09, 'Neutral': 1.0, 'Other': 2.0774283335245336e-11, 'Sad': 1.4109137191908872e-09, 'Surprised': 7.85880249765114e-11, 'Unknown': 4.816310891775366e-11}","The Pauly Shore guest episode. So, yes, welcome! Before we get into tonight's episode, we do have some announcements to get through, beginning with the first of three sponsors tonight."
SAM,00:00:29,00:00:31,Neutral,"{'Angry': 6.146950909169391e-05, 'Disgusted': 0.0002553210943005979, 'Fearful': 0.00015213036385830492, 'Happy': 0.0027732003945857286, 'Neutral': 0.9909722805023193, 'Other': 0.0003507086366880685, 'Sad': 0.00026226326008327305, 'Surprised': 4.1343406337546185e-05, 'Unknown': 0.005131272133439779}",Ah!
MATT,00:00:31,00:00:39,Happy,"{'Angry': 2.6190219770683143e-08, 'Disgusted': 7.965934400999686e-08, 'Fearful': 2.3381041103220923e-08, 'Happy': 0.9999983310699463, 'Neutral': 9.113557553064311e-07, 'Other': 2.0751380702677125e-07, 'Sad': 3.3741875427040213e-07, 'Surprised': 4.4191722281539114e-08, 'Unknown': 8.503340609422594e-08}","Because the scheduling stuff is crazy, and tonight we get three, which is fun. Beginning with Sam with Skillshare."
SAM,00:00:39,00:02:15,Neutral,"{'Angry': 7.93723984315875e-07, 'Disgusted': 2.2261610865825787e-07, 'Fearful': 1.0091919300236896e-08, 'Happy': 0.0010223864810541272, 'Neutral': 0.9989750385284424, 'Other': 3.933952186230272e-08, 'Sad': 8.386746799260436e-07, 'Surprised': 6.813748427703104e-07, 'Unknown': 2.5428054328813232e-08}","Yes, this episode is sponsored by Skillshare, an online learning community with thousands of inspiring classes for creative and curious people. Classes designed for real life, like graphic design, creative writing and music. And speaking of music, with the success of Hamilton LIVE-- and it's very current, guys-- (laughter) I thought I'd write a hip hop musical about Skillshare. But don't worry, Marisha, it is totally legally distinct. ♪ How does a simple, dimpled puckish bro ♪ ♪ Get some online learning while he's stuck at home ♪ ♪ By subscribing to the site he heard of on Thursday night ♪ ♪ From that tight Sam guy, who is always quite right ♪ ♪ This musical is certainly legally distinct ♪ ♪ It's not about a founding father or so you think ♪ ♪ The lyrics are different and there's no taking your shot ♪ ♪ Oh shit, I just said it, or maybe you forgot ♪ ♪ It's about your Skillshare memberships at 10 bucks ♪ ♪ Skillshare ♪ ♪ I probably shouldn't rhyme with bucks ♪ ♪ Skillshare ♪ ♪ It's like Hamilton, but not ♪ ♪ Skillshare ♪ ♪ I am not throwing away my ♪ opportunity. (laughter) With annual membership starting at $10 a month, Skillshare is a great way to learn and unlock your creativity. And as a special offer, the first thousand Critters to join Skillshare, by following this link, will get a two month free trial of our premium membership. Go to Skillshare right now. Back to you, Matt. (cheering and clapping)"
