speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:06,Neutral,"{'Angry': 1.2867678478301059e-08, 'Disgusted': 1.4176485541028683e-09, 'Fearful': 2.639225782363752e-10, 'Happy': 2.4428602500847774e-06, 'Neutral': 0.9999974966049194, 'Other': 6.48003734005087e-11, 'Sad': 2.73379985316069e-08, 'Surprised': 5.091758126241075e-09, 'Unknown': 2.8561162115914307e-11}","Hello everyone, and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
ALL,00:00:06,00:00:08,Happy,"{'Angry': 0.002581896260380745, 'Disgusted': 0.002393264789134264, 'Fearful': 0.0011975872330367565, 'Happy': 0.8971499800682068, 'Neutral': 0.013715368695557117, 'Other': 5.0856742745963857e-05, 'Sad': 0.0013907155953347683, 'Surprised': 0.08145193755626678, 'Unknown': 6.84197002556175e-05}",(hollering) We play Dungeons & Dragons!
MATT,00:00:08,00:00:23,Neutral,"{'Angry': 0.0006530982791446149, 'Disgusted': 0.004561929032206535, 'Fearful': 0.00038363030762411654, 'Happy': 0.2854805290699005, 'Neutral': 0.5954878926277161, 'Other': 0.08320537954568863, 'Sad': 0.0005462338449433446, 'Surprised': 0.018744442611932755, 'Unknown': 0.010936863720417023}","It's a lot of syllables in that one. But before we get into that, we do have some quick announcements to get through, beginning with the first of our two sponsors. The first is the wonderful NordVPN. So let's turn over to our resident hackers, Sam and Laura."
SAM,00:00:23,00:00:35,Neutral,"{'Angry': 0.00010505913087399676, 'Disgusted': 7.486451067961752e-05, 'Fearful': 1.4681373841085588e-06, 'Happy': 0.00021603162167593837, 'Neutral': 0.999409556388855, 'Other': 6.51039881631732e-05, 'Sad': 2.841974037437467e-06, 'Surprised': 7.600999651913298e-06, 'Unknown': 0.00011749447003239766}","Okay. Okay, KryptonicOverride. Now that Taliesin freed us from the internet, and with NordVPN encrypting our traffic and hiding our IP and physical location, we can unlock the secret of the evil Ultra Codex."
LAURA,00:00:35,00:00:42,Neutral,"{'Angry': 1.0122558791181291e-07, 'Disgusted': 5.628024268844456e-09, 'Fearful': 5.04784158916749e-10, 'Happy': 2.9341715617192676e-06, 'Neutral': 0.9999969005584717, 'Other': 2.183838221370138e-09, 'Sad': 3.767058487369468e-08, 'Surprised': 4.1005350226441806e-09, 'Unknown': 8.171621712627086e-10}","This'll be a walk in the park, blackwillow69. Time to ja-- ja..."
TALIESIN,00:00:42,00:00:43,Surprised,"{'Angry': 3.3010917377396254e-06, 'Disgusted': 1.1206358152549001e-07, 'Fearful': 1.8515130761898035e-08, 'Happy': 1.0668292134141666e-06, 'Neutral': 2.5753763566171983e-06, 'Other': 3.468152698360427e-08, 'Sad': 1.1339557204337325e-07, 'Surprised': 0.999992847442627, 'Unknown': 3.8677600011638447e-10}",Jack in?
LAURA,00:00:43,00:00:47,Happy,"{'Angry': 2.3821608920115978e-05, 'Disgusted': 1.093496939574834e-05, 'Fearful': 5.212731139181415e-06, 'Happy': 0.9995681643486023, 'Neutral': 0.00028629269218072295, 'Other': 9.874992429104168e-06, 'Sad': 8.912744669942185e-05, 'Surprised': 2.255779236293165e-06, 'Unknown': 4.252357030054554e-06}","Jack in, yes, to the main-- main something."
LAURA,00:00:47,00:00:49,Happy,"{'Angry': 0.040748998522758484, 'Disgusted': 0.05685805156826973, 'Fearful': 0.0024699505884200335, 'Happy': 0.73806232213974, 'Neutral': 0.029130371287465096, 'Other': 0.006321378517895937, 'Sad': 0.057445626705884933, 'Surprised': 0.016318706795573235, 'Unknown': 0.05264453962445259}",Frame!
LAURA,00:00:49,00:00:51,Neutral,"{'Angry': 9.81492860319122e-08, 'Disgusted': 5.941258152120099e-08, 'Fearful': 4.823782617791039e-08, 'Happy': 2.645633230713429e-06, 'Neutral': 0.9999959468841553, 'Other': 1.6196400665080546e-08, 'Sad': 1.108465198740305e-06, 'Surprised': 6.178049005711728e-08, 'Unknown': 7.987181582791436e-09}",Positronic. Obviously. Time to jack into the mainframe.
SAM,00:00:51,00:01:03,Happy,"{'Angry': 0.0016266403254121542, 'Disgusted': 0.0005532705108635128, 'Fearful': 6.172542634885758e-05, 'Happy': 0.9958556294441223, 'Neutral': 0.0015754642663523555, 'Other': 9.870518260868266e-05, 'Sad': 5.515541124623269e-05, 'Surprised': 0.0001273794041480869, 'Unknown': 4.595495556714013e-05}","Yeah, let's do it! Okay, here we go. Oh, a firewall. Oh, dang. I-- I have no idea what to do. I'm stuck."
LAURA,00:01:03,00:01:11,Surprised,"{'Angry': 0.0002110373752657324, 'Disgusted': 0.0012395717203617096, 'Fearful': 0.00025185849517583847, 'Happy': 0.001165734720416367, 'Neutral': 0.00017469137674197555, 'Other': 1.2685570254689083e-05, 'Sad': 0.00018797980737872422, 'Surprised': 0.9967455863952637, 'Unknown': 1.0790196938614827e-05}","Oh, BlackWillow, I got a cube over here? Guess I'm going to have to beam it? I don't know, do you beam a cube? I don't--"
