speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:01:28,Neutral,"{'Angry': 1.6344557707270724e-06, 'Disgusted': 2.90690218207601e-06, 'Fearful': 3.3756768402781745e-07, 'Happy': 0.0003220966027583927, 'Neutral': 0.9995937943458557, 'Other': 5.4931140766711906e-05, 'Sad': 1.285613780055428e-05, 'Surprised': 9.736043438124398e-08, 'Unknown': 1.1359175005054567e-05}","Hello, and welcome to this evening's episode of Critical Role! We'll be with you in just a second. Unfortunately we're down a Travis Willingham tonight, but in Grog's stead we have the rest of the party venturing forth into the Emberhold after just recently discovering Lady Kima. We shall see what happens very shortly, but in the meantime, let's go ahead and give you guys some character backstory. [dramatic music]"
ASHLEY,00:01:28,00:03:29,Sad,"{'Angry': 0.002215408720076084, 'Disgusted': 0.0016195111675187945, 'Fearful': 0.042427774518728256, 'Happy': 0.4158422648906708, 'Neutral': 0.008933165110647678, 'Other': 0.000268375501036644, 'Sad': 0.5266414880752563, 'Surprised': 0.0019852793775498867, 'Unknown': 6.675891927443445e-05}","Pike grew up on the outskirts of town, near the Bramblewood. Her ancestors were a family of deep gnomes with quite an unfavorable reputation. Thievery, destruction, and trickery left them with the curse of the last name Trickfoot. Sarenrae, the goddess of healing and redemption, had other plans for Pike's great-great-grandfather Wilhand, who left his family at a young age after a dream, a dream that changed the course of the Trickfoot family. Wilhand devoted his life to Sarenrae, and pledged from then on that him and his family would live a life of service and devotion. As a child, Pike seemed to have an affinity to heal. Whether it was animals, people, or even flowers, she felt she had a purpose in making things whole that had once been broken. She studied and learned the ways to heal through divine magic. She lived a peaceful life, quiet and simple, until one day Wilhand was captured and almost killed by a group of goliath barbarians. One of the goliaths took a stand against the murder of the innocent gnome, and he himself was beaten, bloodied, and left for dead, abandoned by his herd. Wilhand went to Pike for help. She prayed and healed this barbarian as best she could, bringing him back to life. When he awoke, she discovered his name was Grog Strongjaw. After that, they were the best of friends, a rather unlikely pair. Little did she know that in a few years' time Grog would soon return the favor and bring her back from the clutches of death. (roaring, crunch) After being killed in battle, Pike felt angry. She wanted to be stronger so that it would never happen again. She spent four months at sea, training with the men and women aboard a ship called the Broken Howl. Gripping her holy symbol in one hand, and her morningstar in the other, this time, Pike is ready."
TRAVIS,00:03:29,00:05:17,Neutral,"{'Angry': 1.485303982917685e-05, 'Disgusted': 4.968784560333006e-05, 'Fearful': 5.702950147679076e-06, 'Happy': 0.00024770843447186053, 'Neutral': 0.9989884495735168, 'Other': 3.7514899304369465e-05, 'Sad': 0.0004282851587049663, 'Surprised': 3.454683792369906e-07, 'Unknown': 0.00022745468595530838}","Right, listen up! If you have ale, then you have a friend in Grog Strongjaw. A goliath of towering height and size, this barbarian has an appetite for the two great loves in his life: combat, women, and ale. Wait... Easily the brains of the group, Grog is often consulted for his vast knowledge of shapes, colors, and shiny things. Also ale. In his early years, armed with his two-handed great axe, Grog often enjoyed proving his might amongst the ranks of his family's wandering herd. But after coming upon an unsuspecting elderly gnome in the woods, he objected to the killing of such an innocent life. A creature of impulse, Grog felt only pity for this terrified little thing. His disobedience cost him dearly. Beaten bloody and banished by the herd leader, his uncle Kevdak, Grog was abandoned and left to die. Exiled from his herd, it was then that the relative of the very gnome he fought to save, saved him. It was the kindness of a gnome cleric named Pike that healed Grog, bringing him back from death's edge. And they have remained close friends ever since. Most nights, Grog can be found challenging entire taverns to wrestling matches! Or accompanying Scanlan to the nearest house where you pay for lady favors. Also ale."
MARISHA,00:05:17,00:07:21,Neutral,"{'Angry': 0.0005236631259322166, 'Disgusted': 0.000545735820196569, 'Fearful': 5.0968912546522915e-05, 'Happy': 0.011013155803084373, 'Neutral': 0.9843263030052185, 'Other': 0.0019110646098852158, 'Sad': 0.0008523472351953387, 'Surprised': 0.00011062939302064478, 'Unknown': 0.0006661996594630182}","A first impression of Keyleth would leave you with little information on the half-elven druid. You might even think that her social awkwardness due to her sheltered upbringing is kind of sweet. Of course, it would be unwise to underestimate her based on first impressions. Under that unintimidating petite frame is a vicious beast waiting to be unleashed, whose natural powers have made even the fiercest of champions pee their pants. Literally. (laughs) Born to the Air tribe of the Ashari people, Keyleth was raised with a deep love of nature and the elemental magics. It is her people's inherent duty to protect the delicate areas in Tal'Dorei, where the four elemental planes begin to bleed with this realm. Since she was a little girl, she had quite a knack for air manipulation and beast-shaping abilities. Well, if you consider kittens and flying squirrels to be little beasts. Which, I do. Anyways, it wasn't long before the headmaster of the tribe, her father, Korren, realized her true prodigious abilities and she was inveterated to succeed him as the next headmaster. Just like that, her jovial childhood was stripped and replaced with endless spell memorization, teachings from ancient traditions, and exceedingly high expectations. Every druid leader to be must embark on a journey to seek out the sister tribes in order to introduce and establish respect amongst the fellow headmasters. They call this the Aramente, or Noble Odyssey. When her father felt she was ready, he set her on the path to truly discovering herself, not knowing when, or if she will ever return. As she hiked down the mountain towards Stillben, she meditated on the task ahead. Part of the Aramente is proving yourself a strong warrior, a valiant protector, and a wise and compassionate leader. With this knowledge, one thought plays in repeat in her mind: is she even worthy?"
TALIESIN,00:07:21,00:08:35,Neutral,"{'Angry': 2.9614450891557453e-09, 'Disgusted': 2.568334211972001e-09, 'Fearful': 1.0245339021608402e-09, 'Happy': 6.470957547577427e-09, 'Neutral': 1.0, 'Other': 4.50224607595473e-10, 'Sad': 1.9430570930012436e-08, 'Surprised': 2.5546105231200045e-09, 'Unknown': 6.057960244554295e-10}","Percy was the third of seven children, born to a noble family who lived far to the north, in the ancient castle of Whitestone. With so many siblings to share the burdens of lordship, Percy turned his attentions to the sciences, engineering and naturalism. One day, a mysterious couple, named Lord and Lady Briarwood, came to court. During a feast held in their honor, the Briarwoods violently took control of the castle, killing or imprisoning everyone who would stand in their way. Percy awoke chained in the dungeon, only to be freed by his younger sister. Together they fled, chased by the Briarwoods' men. As they ran, Percy's sister took several arrows to the chest and fell. Percy kept running, eventually jumping into a freezing river and floating unconscious to freedom. He did not remember waking up on a fishing boat. He barely remembered the next two years, as he slowly made his way as far south as possible. Then, one night, Percy had a dream. A roaring cloud of smoke offered him vengeance against those who destroyed his family. When he awoke, Percy began to design his first gun. (gunshot)"
SAM,00:08:35,00:09:57,Neutral,"{'Angry': 0.0006390187772922218, 'Disgusted': 0.0021262550726532936, 'Fearful': 0.0003288878360763192, 'Happy': 0.0041156308725476265, 'Neutral': 0.981602132320404, 'Other': 0.0011222269386053085, 'Sad': 0.0050719319842755795, 'Surprised': 5.5722310207784176e-05, 'Unknown': 0.004938055761158466}","Oh, you haven't heard of Scanlan Shorthalt? Well, gird your loins, ladies, because he has his eye on you. A talented musician, master of disguise, and dashingly handsome in his own mind, Scanlan sings songs almost as much as he sings his own praises. Born a poor gnome, Scanlan used his endless charm and soaring tenor voice to croon for coin and support his single mother. One day he was discovered by a half-orc promoter, and joined Dr. Dranzel's Spectacular Traveling Troupe where he learned the ways of the world, and honed his skills as a bard extraordinaire. A loner much of his life, Scanlan has never quite come to terms with the violent death of his mother at the hands of a goblin invasion. While his years on the road provided many, shall we say, educational experiences with the opposite sex, deep down Scanlan yearns for the one thing he's never known: the true love of a fellow gnome. Still, Scanlan considers himself a lover first, performer second, and fighter distant third. On the battlefield, he'll support his allies, but rarely draws blood unless it's to protect fellow gnome, Pike. Count on Scanlan for a hearty laugh, a rollicking song, and a twinkle in his eye that melts hearts and makes the females swoon."
ORION,00:09:57,00:11:56,Neutral,"{'Angry': 7.077173358993605e-05, 'Disgusted': 0.00018940727750305086, 'Fearful': 2.834985571098514e-05, 'Happy': 0.02744895964860916, 'Neutral': 0.9716047644615173, 'Other': 6.562166527146474e-05, 'Sad': 0.0004367443034425378, 'Surprised': 1.3413432498055045e-05, 'Unknown': 0.00014190956426318735}","Greetings and salutations. I am Tiberius Stormwind. I hail from a town called Ty'rex, located in the heart of Draconia, born from a politically respected family. At the age of 15, I succeeded in passing the Sorcerer's Rite, showing prodigy-like control of my magic. The judges and the Draconian High Council were amazed at how powerful my spells were for how long I had been training. At 20 years old, I was the youngest appointed member of the Magic Guild in Draconian history. For the next few years, I almost went mad from the malaise of being a guild member, as it's rather boring. However, one day I happened upon a chamber, unused for quite some time. In the room were stacks of books and maps of the surrounding cities and areas around the known world. For months I would frequent the chamber, and learned of artifacts from legend. After a long period of research, I made a list of artifacts that caught my eye. I brought these findings to the high council and was told that all of the information in the chamber I had stumbled upon was either believed to be fiction, or unsolvable mysteries, and hence were lost forever. I found those answers to be unacceptable. A year later I devised a ruse and managed to convince the city council to lend support in me leaving Draconia on a mission of peace and diplomacy for the surrounding kingdoms, going from town to town and making friends and allies, in and for the name of Draconia. Being a red dragonborn, I had quite the task on my hands in that respect, but it was exactly what I needed, so I could explore the world and find these artifacts, as I felt the truth was out there. Some may describe me as buffoonish, but I say poppycock to all that. I am much sharper than most give me credit for. I just don't pay attention to things sometimes. I've also been known to be rather cunning, loyal, happy-go-lucky, and well, dangerous. I can't help but show my true scales every now and then. But overall, I think I'm quite friendly for a dragonborn."
LIAM,00:11:56,00:13:25,Neutral,"{'Angry': 2.2178819563123398e-06, 'Disgusted': 0.00012517347931861877, 'Fearful': 1.1014476513082627e-06, 'Happy': 7.738305612292606e-06, 'Neutral': 0.9998486042022705, 'Other': 5.310869255481521e-07, 'Sad': 1.3859357750334311e-05, 'Surprised': 2.2591089532397746e-07, 'Unknown': 5.288302986627968e-07}","Never entirely welcome in the company of elves or men, Vax'ildan learned at a young age to skip past formality, preferring instead to invite himself in your door. Along with twin sister Vex'ahlia, Vax was born by a chance encounter between elven royalty and human peasantry. Raised by their mother in their early years, the twins were eventually sent off to their father in the elven capital of Syngorn, but their cool reception among the elves there never warmed, and their time in the capital didn't last. The siblings stole away one autumn night and set out on the open road. After a few years of wandering, they eventually decided to return to their mother, and journeyed back to the lands of their youth. But instead of finding their childhood home, they returned to a pile of rubble. Their mother was gone, their home burned to ash. Pressing the townspeople for answers, they learned of the day the dragon came. With their ties all severed, Vax'ildan and his sister set out to find their fortune together in Tal'Dorei. An outsider since birth, Vax quickly learned to solve life's challenges in his own particular way, often by sidestepping them entirely. And when his knack for circumventing adversity isn't enough, the way of blades the elves schooled him in more than makes up the difference."
LAURA,00:13:25,00:15:57,Sad,"{'Angry': 0.0001559797237860039, 'Disgusted': 0.012053600512444973, 'Fearful': 0.0005211981479078531, 'Happy': 0.002927642548456788, 'Neutral': 0.08151187002658844, 'Other': 0.0036889957264065742, 'Sad': 0.8581255674362183, 'Surprised': 1.0124518666998483e-05, 'Unknown': 0.04100507125258446}","Like so many half-elves, Vex'ahlia has spent most of her life suffering the cool reception of a people who don't fully accept her. Born of a human mother and an elven father who only later in life took an interest in their existence, Vex'ahlia and her twin brother Vax'ildan quickly realized the only people they could truly rely on in this world were each other. It was at the age of ten when the two were taken from their mother, and brought to live in Syngorn, the isolated elven city for which their father was an ambassador. He quietly took them in, but always kept an icy distance, and after too many years of disdainful looks, the pair decided to leave his indifference behind, and set out on their own. Vax took to the cities, stealing small trinkets and learning the ways of the thief, while Vex kept to the woods. She preferred the isolation. Always the keen observer, she learned to hunt and to track, to spy and to shoot. And through a series of fateful events, earned herself a companion in the form of a bear, her own stolen Trinket, to fight alongside her and protect her fiercely. Also, he is adorable, and gives expert massages. [dramatic music]"
MATT,00:15:57,00:16:04,Neutral,"{'Angry': 0.2171492576599121, 'Disgusted': 0.026507599279284477, 'Fearful': 0.004973831120878458, 'Happy': 0.2883738577365875, 'Neutral': 0.3005048334598541, 'Other': 0.014254671521484852, 'Sad': 0.02323800139129162, 'Surprised': 0.0007579062948934734, 'Unknown': 0.12424004077911377}","Hello everyone, and welcome back to the next episode of Critical Role. We unfortunately are down one Grog this evening, as I mentioned before."
