speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:01:26,Happy,"{'Angry': 0.0014659222215414047, 'Disgusted': 0.010089377872645855, 'Fearful': 0.0008690020185895264, 'Happy': 0.6383984684944153, 'Neutral': 0.3244139850139618, 'Other': 0.005352393724024296, 'Sad': 0.012691858224570751, 'Surprised': 0.005598264746367931, 'Unknown': 0.0011206890922039747}","Welcome back to Critical Role this week, ladies and gentlemen, where a bunch of us awesome voice actors get together and play Dungeons and Dragons weekly. We have the return of some of our fantastic guests from last week, but we'll get to them in just a second. But first, let's go ahead and get you started with our fancy intro. [dramatic music]"
MATT,00:01:26,00:01:52,Neutral,"{'Angry': 6.10634653952502e-10, 'Disgusted': 2.5173504947240133e-10, 'Fearful': 3.720826771691499e-11, 'Happy': 9.86334391939181e-09, 'Neutral': 1.0, 'Other': 8.04315780644771e-11, 'Sad': 2.6738511405000054e-09, 'Surprised': 1.3897279160790532e-10, 'Unknown': 2.9750368835124164e-10}","Welcome back! (giggles) Welcome back. We got most everyone here right now. Travis is on his way. He flew all the way from Alaska, and thanks to some delays-- weather and everything-- he's getting here as fast as he can, so we may have a Grog arriving a little late during today's session. Pretty late for today's session. But in the meantime, our illustrious Laura Bailey will be controlling Grog."
LAURA,00:01:52,00:01:55,Neutral,"{'Angry': 1.7743928548696886e-10, 'Disgusted': 4.306531173337014e-11, 'Fearful': 1.1718713673058989e-11, 'Happy': 4.4295886403311613e-10, 'Neutral': 1.0, 'Other': 1.3636741909295313e-11, 'Sad': 2.8262510110010908e-09, 'Surprised': 4.45043585317606e-11, 'Unknown': 1.7573024632677736e-11}",(Grog voice) I would like to rage!
MATT,00:01:55,00:02:09,Neutral,"{'Angry': 5.286412366883875e-12, 'Disgusted': 4.515000840647071e-13, 'Fearful': 9.822504409232741e-14, 'Happy': 1.2939926907762356e-11, 'Neutral': 1.0, 'Other': 3.550723490187632e-14, 'Sad': 2.0087560087533873e-11, 'Surprised': 2.2842856078897356e-12, 'Unknown': 2.345941637563881e-13}","Excited for that prospect. It should be a lot of fun. So also want to thank you again, our invited guests returning for their second week. We have Felicia Day and Mary Elizabeth McGlynn. Thank you, guys."
MARY,00:02:09,00:02:10,Neutral,"{'Angry': 0.0002678200544323772, 'Disgusted': 0.0012739601079374552, 'Fearful': 0.0011574201053008437, 'Happy': 0.014149756170809269, 'Neutral': 0.9622828960418701, 'Other': 0.00031974544981494546, 'Sad': 0.0006362767308019102, 'Surprised': 2.4260325517388992e-05, 'Unknown': 0.019887883216142654}",Pleasure is mine.
"LAURA, MARY",00:02:10,00:02:12,Neutral,"{'Angry': 9.543001111556038e-11, 'Disgusted': 7.52446282364927e-12, 'Fearful': 2.4402463556782994e-12, 'Happy': 2.4680532617615825e-10, 'Neutral': 1.0, 'Other': 2.0502883787444637e-13, 'Sad': 2.472171078959917e-10, 'Surprised': 2.0861399413485415e-11, 'Unknown': 1.024532346981244e-12}",Pleasure.
FELICIA,00:02:12,00:02:14,Neutral,"{'Angry': 1.4041589224689233e-07, 'Disgusted': 3.6231261901775724e-07, 'Fearful': 2.702466517234825e-08, 'Happy': 2.153729610654409e-06, 'Neutral': 0.9999959468841553, 'Other': 8.930187078703966e-08, 'Sad': 1.0015895668402663e-06, 'Surprised': 4.7040114026231095e-08, 'Unknown': 1.70248384279148e-07}",Pleasure. I smell like peanut butter.
MATT,00:02:14,00:02:15,Neutral,"{'Angry': 3.655453474493697e-05, 'Disgusted': 1.2771829460689332e-05, 'Fearful': 2.10812277146033e-06, 'Happy': 0.00875341147184372, 'Neutral': 0.9908789992332458, 'Other': 1.2866245015175082e-05, 'Sad': 0.0002941484854090959, 'Surprised': 3.8140137803566176e-06, 'Unknown': 5.410171979747247e-06}",That's delightful.
FELICIA,00:02:15,00:02:17,Unknown,"{'Angry': 0.0012160020414739847, 'Disgusted': 0.0007687293691560626, 'Fearful': 0.002906878711655736, 'Happy': 0.008461576886475086, 'Neutral': 0.001386111369356513, 'Other': 0.0015220949426293373, 'Sad': 4.1487695852993056e-05, 'Surprised': 3.1955630674929125e-07, 'Unknown': 0.9836967587471008}",That's why I smelled my fingers earlier.
MARY,00:02:17,00:02:21,Neutral,"{'Angry': 1.3816501762131672e-11, 'Disgusted': 9.772204746794078e-13, 'Fearful': 1.8175500167416647e-13, 'Happy': 1.4822547703130518e-11, 'Neutral': 1.0, 'Other': 8.860971581047677e-14, 'Sad': 3.31069130443673e-11, 'Surprised': 3.1845635069943645e-12, 'Unknown': 4.235080710603134e-13}","Is this a normal thing, or just today?"
