speaker,start_time,end_time,text
MATT,00:00:00,00:00:05,"Hello, everyone, and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
ALL,00:00:05,00:00:19,"(discordant shouting) (laughter) Before we start tonight's game, we do have some announcements to get through. Beginning with our first of two sponsors tonight, D&D Beyond. Sam."
SAM,00:00:19,00:00:48,"Guys you may have noticed that I haven't done a D&D Beyond ad in quite some time. Now, they haven't said anything about it, but I think it's because I'm on some sort of probation. Maybe it was all the Scottish accents, maybe it was the fart jokes, maybe there weren't enough fart jokes, I don't know. But clearly I'm on some sort of probation. So tonight, I'm going to do everything by the book. Nothing crass, nothing silly, just the advertising words as written. And to keep me on track, Ashley over here has volunteered. Ash?"
ASHLEY,00:00:48,00:00:50,Yeah.
SAM,00:00:50,00:00:51,Do not let me stray from the script.
ASHLEY,00:00:51,00:00:54,"No no no, I got you, you're good."
SAM,00:00:54,00:01:07,"Okay this episode is sponsored by our friends D&D Beyond, and the new Tasha's Cauldron of Everything. The most ambitious, biggest expansion source book in years. You know what is funny, when I'm at home, my biggest expansion is something a little less literary--"
ASHLEY,00:01:07,00:01:09,"Sam, no, no, no!"
SAM,00:01:09,00:01:31,"Oh, thank you, thank you, Ashley, yes, you're right. Okay. Players can experiment with character builds by using 22 new subclasses. While DMs can liven up their campaigns with an expanded toolkit, puzzle guides, and unnatural environments like magic storms. You know what, magic storms sounds like a hip R&B album. ♪ Ooh, magic storms, keep you warm, oh good... ♪"
ASHLEY,00:01:31,00:01:36,"(clicks training clicker) Hey, no. (laughter) Shush! Sit down."
SAM,00:01:36,00:01:39,(dog whimpering) Good boy.
SAM,00:01:39,00:01:51,"Okay. The digital collection on the D&D Beyond makes it easy to include Tasha's content in your character sheet and campaign, and master tier subscribers can share the book with everyone in their campaign for free, and speaking of free..."
ASHLEY,00:01:51,00:01:56,Hey. (laughter)
SAM,00:01:56,00:01:59,Oh! Oh! (laughter)
ASHLEY,00:01:59,00:02:05,No! (laughter) No! (laughter) Off.
SAM,00:02:05,00:02:15,"(growling bark) Okay, D&D Beyond is extending their pre-order perks to anyone who picks up a copy of Tasha's-- (laughter)"
SAM,00:02:15,00:02:26,"-- before Tuesday, November 24, 2020. And this includes 11 exclusive character sheet backdrops and frames plus a limited edition Cauldron Digital Dice Set."
ASHLEY,00:02:26,00:02:30,Don't do it. (laughter)
SAM,00:02:30,00:02:32,(shouting Irish accent) Top of the morning to...
ASHLEY,00:02:32,00:02:33,No! (laughter)
SAM,00:02:33,00:02:33,"Okay, okay, okay, that's it."
ASHLEY,00:02:33,00:02:36,Bad dog!
SAM,00:02:36,00:02:50,"Check it all out now-- (laughter) Check it all out now at bit.ly/CRTashas and thanks to them for continuing to support the show. (snarls, barks) (laughter) (clicker clicks)"
MATT,00:02:50,00:02:50,Okay.
ASHLEY,00:02:50,00:02:53,It's so loud. (laughter)
MATT,00:02:53,00:03:06,"All right, thank you, Sam, thank you, Ashley, and thank you, D&D Beyond. (laughter) Live recording, you never know."
TRAVIS,00:03:06,00:03:06,Good.
MATT,00:03:06,00:03:18,"Yeah. So our second sponsor is Dungeon Craft. So for those who aren't familiar, our friends at Dungeon Craft sponsored tonight's episode for their Hell & High Water 2D terrain box."
LAURA,00:03:18,00:03:18,Did you say tooty?
MATT,00:03:18,00:03:26,"Yep, 2D. Like ""two dee,"" not ""tooty."" You can if you want to, I guess, don't let me..."
TRAVIS,00:03:26,00:03:26,Hold your farts in?
MATT,00:03:26,00:04:13,"Yeah, well, that, I don't want to limit your fun. But for any fantasy RPG, comes with hundreds of terrain pieces, all of which are double-sided with multiple different ways to utilize them, they're water resistant, for wet and dry writing and erasing and a one inch grid on it so each piece can slide into place on any map. So between the two books there are nearly 2000 pieces for you to utilize, all of which cover different locations, such as cities, wilderness, dungeon, hellscape, and seafaring terrain. They have a bunch of great Black Friday deals going on right now so check it out at bit.ly, that's bit.ly/1985games2. And if you use the code ""criticalpin"" when you check out, they'll throw in a free tape mimic pin with your order, so go check it out. This is really freaking awesome."
SAM,00:04:13,00:04:14,It looks cool.
MATT,00:04:14,00:04:17,"I've been using tiles and stuff at home, but this is... If I had this back in the day,"
SAM,00:04:17,00:04:19,Yeah.
MATT,00:04:19,00:04:21,I would have been so much happier.
TALIESIN,00:04:21,00:04:23,I think I have one of those pins.
MATT,00:04:23,00:04:24,Fantastic!
MARISHA,00:04:24,00:04:24,Is that the pin?
MATT,00:04:24,00:04:26,"Oh, I have it."
MARISHA,00:04:26,00:04:26,I want a pin.
MATT,00:04:26,00:04:28,Here it is. There is the pin.
MARISHA,00:04:28,00:04:30,Are these the pins? (gasps)
MATT,00:04:30,00:04:30,We all got 'em!
LAURA,00:04:30,00:04:32,What? I don't have one!
MARISHA,00:04:32,00:04:32,These are so cool.
TALIESIN,00:04:32,00:04:34,"Oh, you might. You have so much stuff on your desk."
MARISHA,00:04:34,00:04:34,"It's true, it's hiding somewhere."
LAURA,00:04:34,00:04:37,I do.
LIAM,00:04:37,00:04:39,If only you had some merch.
LAURA,00:04:39,00:04:41,"We'll get to it, we'll get to it."
MATT,00:04:41,00:04:48,"Well, once again, Hell & High Water, awesome. Thank you, guys. Go check them out. Marisha, you have an announcement."
MARISHA,00:04:48,00:04:48,Yes.
SAM,00:04:48,00:04:50,Oh.
MARISHA,00:04:50,00:05:09,"As a reminder, next Thursday Critical Role will be dark, as we are celebrating Thanksgiving here in the United States. That's November 26th. We will be back for episode 118 on Thursday, December 3rd. So we'll see you in December. Yeah. Last month of the year."
LAURA,00:05:09,00:05:11,That's crazy.
