speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:05,happy,"{'angry': 0.002062024548649788, 'calm': 0.0018478818237781525, 'disgust': 0.0020739659667015076, 'fearful': 0.03125802427530289, 'happy': 0.9562825560569763, 'sad': 0.0007724919123575091, 'surprised': 0.005703083239495754}","Hello everyone, and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
ALL,00:00:05,00:00:09,fearful,"{'angry': 0.0023032505996525288, 'calm': 0.00486744474619627, 'disgust': 0.058348942548036575, 'fearful': 0.5529138445854187, 'happy': 0.010078930296003819, 'sad': 0.3704700171947479, 'surprised': 0.0010175631614401937}",(hollering) We play Dungeons & Dragons!
MATT,00:00:09,00:00:24,happy,"{'angry': 0.00775348162278533, 'calm': 0.0016912628198042512, 'disgust': 0.016517499461770058, 'fearful': 0.020174771547317505, 'happy': 0.8657552003860474, 'sad': 0.0018145067151635885, 'surprised': 0.08629331737756729}","Before-- before we jump into-- why is it every episode? And it's still the most ridiculous thing. Before we jump into tonight's episode, we have some announcements to get through beginning with the first of our two sponsors, Ravensburger, Sam."
SAM,00:00:24,00:00:42,happy,"{'angry': 0.18093079328536987, 'calm': 0.003602252108976245, 'disgust': 0.16130313277244568, 'fearful': 0.08920002728700638, 'happy': 0.5553244948387146, 'sad': 0.005325270816683769, 'surprised': 0.00431404123082757}","We love Ravensburger so much-- (laughter) that we've almost learned how to say their name. But no matter how you say it, their new game Wonder Woman: Challenge of the Amazons is a must have. The Amazon tribe of warriors have lived in peace for centuries on Themyscira. I think that's how you say that."
TRAVIS,00:00:42,00:00:43,fearful,"{'angry': 0.004386362619698048, 'calm': 0.0020211210940033197, 'disgust': 0.10803522169589996, 'fearful': 0.656302809715271, 'happy': 0.013215599581599236, 'sad': 0.21439282596111298, 'surprised': 0.001646064454689622}",It is.
SAM,00:00:43,00:00:58,happy,"{'angry': 0.06257801502943039, 'calm': 0.0005560580175369978, 'disgust': 0.005712668411433697, 'fearful': 0.00586480600759387, 'happy': 0.9210644364356995, 'sad': 0.00010496437607798725, 'surprised': 0.004119107499718666}","But now enemies have invaded and it's up to you to defend the island against Ares, the Cheetah, or Circe. To celebrate their new game, Ravensburger, maybe, sent me Wonder Woman's actual golden Lariat of Truth."
SAM,00:00:58,00:01:04,happy,"{'angry': 0.009221512824296951, 'calm': 0.0013417588779702783, 'disgust': 0.016245992854237556, 'fearful': 0.00948966946452856, 'happy': 0.9603628516197205, 'sad': 0.0005265870713628829, 'surprised': 0.0028117536567151546}","Amazing. Yeah. And tonight, I'm going to see if it works. Get ready, Ash."
ASHLEY,00:01:04,00:01:05,happy,"{'angry': 0.002173293149098754, 'calm': 0.0014307162491604686, 'disgust': 0.001166682573966682, 'fearful': 0.003689545439556241, 'happy': 0.9838502407073975, 'sad': 0.00016599644732195884, 'surprised': 0.007523557636886835}",Oh!
TRAVIS,00:01:05,00:01:08,fearful,"{'angry': 0.00644572451710701, 'calm': 0.005651648622006178, 'disgust': 0.04415618255734444, 'fearful': 0.7441389560699463, 'happy': 0.14919275045394897, 'sad': 0.049150340259075165, 'surprised': 0.0012643660884350538}",Nope. (laughter)
ASHLEY,00:01:08,00:01:10,happy,"{'angry': 0.0015246783150359988, 'calm': 0.001995035680010915, 'disgust': 0.0018474817043170333, 'fearful': 0.026300150901079178, 'happy': 0.9656908512115479, 'sad': 0.0006130941328592598, 'surprised': 0.002028734888881445}","Phew, I'm so glad it didn't work."
SAM,00:01:10,00:01:13,surprised,"{'angry': 0.0041862898506224155, 'calm': 0.0025082132779061794, 'disgust': 0.009041804820299149, 'fearful': 0.03387976065278053, 'happy': 0.3220905363559723, 'sad': 0.005619693547487259, 'surprised': 0.6226736903190613}",(grunts) (cheering)
