speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:06,happy,"{'angry': 0.0032253002282232046, 'calm': 0.0009463240276090801, 'disgust': 0.0010765297338366508, 'fearful': 0.005287540145218372, 'happy': 0.9814187288284302, 'sad': 0.00013816679711453617, 'surprised': 0.007907421328127384}","Hello everyone, and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
ALL,00:00:06,00:00:10,fearful,"{'angry': 0.00767299672588706, 'calm': 0.005950338207185268, 'disgust': 0.1442977339029312, 'fearful': 0.6053615808486938, 'happy': 0.034161243587732315, 'sad': 0.20109404623508453, 'surprised': 0.0014620843576267362}",(high-pitched and silly voices) We play Dungeons & Dragons!
MATT,00:00:10,00:00:41,happy,"{'angry': 0.006919416598975658, 'calm': 0.0010515826288610697, 'disgust': 0.0071966745890676975, 'fearful': 0.011803939938545227, 'happy': 0.9657649993896484, 'sad': 0.00047175458166748285, 'surprised': 0.006791685242205858}","The evolution is something. Thank you for joining us. Before we jump into tonight's episode, we have some announcements to get through, beginning with the first of our two sponsors, which is tonight NordVPN, which means, it says here on the sheet, ""We have another technoriffic installment of 'Nord by Nordwest: 'The Quest for the Ultra Codex Reloaded.'"" (laughter) Which, apparently, is the title that Sam has now named these segments, so we'll just... You know what? Taliesin. Take it away, man."
TALIESIN,00:00:41,00:00:44,happy,"{'angry': 0.018966859206557274, 'calm': 0.006818288937211037, 'disgust': 0.11276287585496902, 'fearful': 0.041598815470933914, 'happy': 0.8092290759086609, 'sad': 0.0066290865652263165, 'surprised': 0.003995024599134922}","Thank you, Matt. (laughter)"
LIAM,00:00:44,00:00:46,happy,"{'angry': 0.0018308191793039441, 'calm': 0.09260517358779907, 'disgust': 0.008790882304310799, 'fearful': 0.20698824524879456, 'happy': 0.6483016610145569, 'sad': 0.038124702870845795, 'surprised': 0.0033584728371351957}",Look at Marisha.
TALIESIN,00:00:46,00:01:51,happy,"{'angry': 0.06853649765253067, 'calm': 0.0009067339706234634, 'disgust': 0.05435527116060257, 'fearful': 0.050816986709833145, 'happy': 0.8195000290870667, 'sad': 0.0013146094279363751, 'surprised': 0.004569825250655413}","As everyone on the dark net remembers, blackwillow69@aol.com and KryptonicOverride needed a level 12 master hacker to get them out of the internet. And it turns out you're looking at one. I, FreezerBurn, spent 10 long years in nano-jail for electro-crimes against webmanity. But now I'm hacking for friendship. (laughter) You see, I'm an old-school hacker, really old school. My power glove is cranked up to Duck Hunt, but my secret weapon is my mega abacus millennium edition, given to me by none other than Pharaoh Ramses III. (beads rattle) Let's get jiggy with it. (laughter) (beads rattling rapidly) One, two, three... Damn it! Looks like they're behind a plex-folded, Fortran flamewall! Ha! Child's Play, part two. Flip the floppy, unmax the headroom, shoot the C++, and Baloo the TaleSpin! Ugh, no. Not even my cyber abacus can unjack them. This is a two-man job."
ASHLEY,00:01:51,00:02:08,fearful,"{'angry': 0.0013254074146971107, 'calm': 0.001111985882744193, 'disgust': 0.003123399568721652, 'fearful': 0.9588611125946045, 'happy': 0.015665065497159958, 'sad': 0.019424164667725563, 'surprised': 0.0004887871327809989}","(cockney accent) Oi, did you say two-man job? You-- (laughs) (laughter) You may've heard of me as the MadHatterson. Sure, me hacks on TV were mad fictional, but I wrote every script! Let's fuckin' rescue Laura!"
ASHLEY,00:02:08,00:02:16,happy,"{'angry': 0.020641198381781578, 'calm': 0.0008070184849202633, 'disgust': 0.012940446846187115, 'fearful': 0.04830830171704292, 'happy': 0.9145263433456421, 'sad': 0.0006965853972360492, 'surprised': 0.002080135513097048}","What? Oi, yeah, of course, Sam too. Come on, let's use everything we got! (beads rattling) (laughter)"
TALIESIN,00:02:16,00:02:18,fearful,"{'angry': 0.0007367436774075031, 'calm': 0.002013874240219593, 'disgust': 0.016710733994841576, 'fearful': 0.6985374689102173, 'happy': 0.004528616555035114, 'sad': 0.27675098180770874, 'surprised': 0.0007215886143967509}",I'm dropping code I learned in the Dark Ages!
ASHLEY,00:02:18,00:02:22,happy,"{'angry': 0.001013460336253047, 'calm': 0.0014345543459057808, 'disgust': 0.0010546122211962938, 'fearful': 0.021543053910136223, 'happy': 0.9687477946281433, 'sad': 0.00047638799878768623, 'surprised': 0.005730061326175928}",This binary sequence has plateaued on me COSTART!
TALIESIN,00:02:22,00:02:25,fearful,"{'angry': 0.004523546434938908, 'calm': 0.0018033110536634922, 'disgust': 0.03769855201244354, 'fearful': 0.8017708659172058, 'happy': 0.09763512015342712, 'sad': 0.04716126248240471, 'surprised': 0.009407286532223225}",Gilgamesh itself invented the DDoS attack!
ASHLEY,00:02:25,00:02:28,happy,"{'angry': 0.0013916637981310487, 'calm': 0.002482340671122074, 'disgust': 0.0012040905421599746, 'fearful': 0.006313141901046038, 'happy': 0.9847155809402466, 'sad': 0.00028996518813073635, 'surprised': 0.0036033070646226406}",The cube shall be...
