speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:05,happy,"{'angry': 0.00025036404258571565, 'disgust': 8.07933320174925e-05, 'fearful': 0.00046060344902798533, 'happy': 0.9984384179115295, 'neutral': 0.00010367947106715292, 'sad': 9.862905426416546e-05, 'surprised': 0.0005675954162143171}","Hello everyone, and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
ALL,00:00:05,00:00:09,happy,"{'angry': 0.0006933971308171749, 'disgust': 0.00012998146121390164, 'fearful': 0.0010222371201962233, 'happy': 0.9930249452590942, 'neutral': 0.00018760077364277095, 'sad': 7.883082435000688e-05, 'surprised': 0.004863022826611996}",(hollering) We play Dungeons & Dragons!
MATT,00:00:09,00:00:24,happy,"{'angry': 0.00029034476028755307, 'disgust': 0.0001904663076857105, 'fearful': 0.0012630688725039363, 'happy': 0.996266782283783, 'neutral': 0.00017990560445468873, 'sad': 0.0002677013981156051, 'surprised': 0.0015416948590427637}","Before-- before we jump into-- why is it every episode? And it's still the most ridiculous thing. Before we jump into tonight's episode, we have some announcements to get through beginning with the first of our two sponsors, Ravensburger, Sam."
SAM,00:00:24,00:00:42,happy,"{'angry': 0.00027020135894417763, 'disgust': 0.00016790084191597998, 'fearful': 0.0008794388850219548, 'happy': 0.9970743656158447, 'neutral': 0.00019442876509856433, 'sad': 0.00023706576030235738, 'surprised': 0.0011765611125156283}","We love Ravensburger so much-- (laughter) that we've almost learned how to say their name. But no matter how you say it, their new game Wonder Woman: Challenge of the Amazons is a must have. The Amazon tribe of warriors have lived in peace for centuries on Themyscira. I think that's how you say that."
TRAVIS,00:00:42,00:00:43,fearful,"{'angry': 0.0005041983094997704, 'disgust': 0.00013261660933494568, 'fearful': 0.9960290193557739, 'happy': 0.0024675957392901182, 'neutral': 0.0002122077130479738, 'sad': 0.0004991388996131718, 'surprised': 0.0001552350731799379}",It is.
SAM,00:00:43,00:00:58,surprised,"{'angry': 0.0033109220676124096, 'disgust': 0.0005991369835101068, 'fearful': 0.02734728530049324, 'happy': 0.3790856599807739, 'neutral': 0.0017820148495957255, 'sad': 0.0014786248793825507, 'surprised': 0.586396336555481}","But now enemies have invaded and it's up to you to defend the island against Ares, the Cheetah, or Circe. To celebrate their new game, Ravensburger, maybe, sent me Wonder Woman's actual golden Lariat of Truth."
SAM,00:00:58,00:01:04,happy,"{'angry': 0.00033180316677317023, 'disgust': 0.00013999063230585307, 'fearful': 0.001660677371546626, 'happy': 0.9906414151191711, 'neutral': 0.00022962805815041065, 'sad': 0.0001843852223828435, 'surprised': 0.0068120528012514114}","Amazing. Yeah. And tonight, I'm going to see if it works. Get ready, Ash."
ASHLEY,00:01:04,00:01:05,surprised,"{'angry': 0.0003004033933393657, 'disgust': 8.925159636419266e-05, 'fearful': 0.00018010482017416507, 'happy': 0.015058659948408604, 'neutral': 0.00032042188104242086, 'sad': 0.00019243077258579433, 'surprised': 0.9838587641716003}",Oh!
TRAVIS,00:01:05,00:01:08,happy,"{'angry': 0.0004965829430148005, 'disgust': 0.0012093103723600507, 'fearful': 0.0015148331876844168, 'happy': 0.9922059178352356, 'neutral': 0.0008121322607621551, 'sad': 0.0024509213399142027, 'surprised': 0.0013103195233270526}",Nope. (laughter)
ASHLEY,00:01:08,00:01:10,happy,"{'angry': 0.00023116821830626577, 'disgust': 9.671861334936693e-05, 'fearful': 0.0002945931919384748, 'happy': 0.9990135431289673, 'neutral': 0.00011412595631554723, 'sad': 0.00011571827781153843, 'surprised': 0.0001341476454399526}","Phew, I'm so glad it didn't work."
SAM,00:01:10,00:01:13,happy,"{'angry': 0.00020335022418294102, 'disgust': 0.00012617430184036493, 'fearful': 0.00036909457412548363, 'happy': 0.9980791807174683, 'neutral': 0.00011762477515731007, 'sad': 0.00015294182230718434, 'surprised': 0.0009516700520180166}",(grunts) (cheering)
ASHLEY,00:01:13,00:01:17,happy,"{'angry': 0.0001202288331114687, 'disgust': 6.779447721783072e-05, 'fearful': 0.00011372728476999328, 'happy': 0.9994620680809021, 'neutral': 7.347702921833843e-05, 'sad': 7.282462320290506e-05, 'surprised': 8.989587513497099e-05}","Oh no, please no. Don't do it."
SAM,00:01:17,00:01:18,happy,"{'angry': 0.00020869352738372982, 'disgust': 0.00010619614477036521, 'fearful': 0.00023031352611724287, 'happy': 0.9990591406822205, 'neutral': 0.00010517505143070593, 'sad': 0.00014824846584815532, 'surprised': 0.00014235232083592564}",Okay!
LAURA,00:01:18,00:01:19,fearful,"{'angry': 0.0027043235022574663, 'disgust': 0.0014849628787487745, 'fearful': 0.4436380863189697, 'happy': 0.23457857966423035, 'neutral': 0.0009465491748414934, 'sad': 0.31165146827697754, 'surprised': 0.004996040835976601}",Oh god.
SAM,00:01:19,00:01:22,fearful,"{'angry': 0.00045756189501844347, 'disgust': 0.0003106409858446568, 'fearful': 0.9857489466667175, 'happy': 0.012404991313815117, 'neutral': 0.0002543922746554017, 'sad': 0.0004049853596370667, 'surprised': 0.0004184690478723496}","Ashley is now-- oh boy. You okay, over there?"
