speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:05,happy,"{'angry': 0.00029611546779051423, 'disgust': 7.102455128915608e-05, 'fearful': 0.00024491659132763743, 'happy': 0.9990053772926331, 'neutral': 9.793211938813329e-05, 'sad': 0.00010234589717583731, 'surprised': 0.0001823022321332246}","Hello and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
ALL,00:00:05,00:00:08,happy,"{'angry': 0.000170946164871566, 'disgust': 7.848505629226565e-05, 'fearful': 0.00019690369663294405, 'happy': 0.9990782737731934, 'neutral': 7.145177369238809e-05, 'sad': 4.704410457634367e-05, 'surprised': 0.0003568380489014089}",(hollering) We play Dungeons & Dragons!
MATT,00:00:08,00:00:23,happy,"{'angry': 0.0009008328779600561, 'disgust': 0.0003553248243406415, 'fearful': 0.01469256542623043, 'happy': 0.980420708656311, 'neutral': 0.00042189809028059244, 'sad': 0.0007807736983522773, 'surprised': 0.0024278617929667234}","That one. It's been a few weeks. Happy to be back. Happy to see you guys. And before we hop into tonight's episode, we have a hefty chunk of announcements to get to because of that little delay. Beginning with the first of three sponsors tonight: Ravensburger. Sam."
SAM,00:00:23,00:01:00,happy,"{'angry': 0.0023583751171827316, 'disgust': 0.00035194470547139645, 'fearful': 0.004984768107533455, 'happy': 0.9903606176376343, 'neutral': 0.0004440526245161891, 'sad': 0.000509711739141494, 'surprised': 0.000990535831078887}","(lisping) Yeah, hello. This episode is sponsored by Ravensburger and The Princess Bride Adventure game. Worked together to control characters and complete each chapter's challenges. Game includes-- it's me, Vizzini. Game includes seven paintable miniatures, of Buttercup, Westley, Inigo Montoya, Fezzik and more! Flip through game boards as you retell the epic tale of The Princess Bride. Available now at Target and at bit.ly/CRPrincessBride. To celebrate, I would like to invite my best friend in the world, Liam O'Brien, to share a toast with me. A toast."
LIAM,00:01:00,00:01:05,surprised,"{'angry': 0.00047396300942637026, 'disgust': 0.00017639787984080613, 'fearful': 0.006215340457856655, 'happy': 0.07687563449144363, 'neutral': 0.0008077455568127334, 'sad': 0.0003167123650200665, 'surprised': 0.9151341915130615}","No, no, no, why am I dressed like this? Wait, Princess Bride, goblet of wine-- are you trying to poison me?"
SAM,00:01:05,00:01:10,happy,"{'angry': 0.0008201597956940532, 'disgust': 0.0003784701111726463, 'fearful': 0.1666964441537857, 'happy': 0.782579243183136, 'neutral': 0.0006930563249625266, 'sad': 0.0007750378572382033, 'surprised': 0.04805750399827957}",Why don't you sniff your glass and tell me?
LIAM,00:01:10,00:01:16,happy,"{'angry': 0.0001280925062019378, 'disgust': 0.0001163766864920035, 'fearful': 0.00021886799368076026, 'happy': 0.9990270137786865, 'neutral': 0.0001187906673294492, 'sad': 0.00025529396953061223, 'surprised': 0.0001355910353595391}",The best impressions are the ones where you have to say the name of the character that you're doing. (laughter)
LIAM,00:01:16,00:01:18,happy,"{'angry': 0.007935421541333199, 'disgust': 0.0015637845499441028, 'fearful': 0.2602352499961853, 'happy': 0.7066449522972107, 'neutral': 0.010880130343139172, 'sad': 0.010999876074492931, 'surprised': 0.0017405475955456495}",I do not smell anything.
SAM,00:01:18,00:01:29,happy,"{'angry': 0.00129066058434546, 'disgust': 0.0001341851893812418, 'fearful': 0.002708934247493744, 'happy': 0.995058536529541, 'neutral': 0.0001913094602059573, 'sad': 0.00015714718028903008, 'surprised': 0.00045925352605991066}","Aha! What you do not smell is the residue from my gigantic flask. It is odorless, tasteless, dissolves instantly, and is among the most deadly poisons known to man."
LIAM,00:01:29,00:01:32,happy,"{'angry': 0.0005805903929285705, 'disgust': 0.00010615160135785118, 'fearful': 0.0018801329424604774, 'happy': 0.9968446493148804, 'neutral': 0.00016050426347646862, 'sad': 0.00018274184549227357, 'surprised': 0.00024531810777261853}",The disgusting foul flask that you never wash?
SAM,00:01:32,00:01:43,happy,"{'angry': 0.0019744825549423695, 'disgust': 0.0003423476591706276, 'fearful': 0.049266211688518524, 'happy': 0.9439024329185486, 'neutral': 0.0003894776455126703, 'sad': 0.0005090011982247233, 'surprised': 0.0036160515155643225}","Correct! One of our goblets is from a fresh bottle of wine. The other was poured directly from my cursed flask, but which is which? The battle of wits has begun."
LIAM,00:01:43,00:01:46,fearful,"{'angry': 0.15482299029827118, 'disgust': 0.002608513692393899, 'fearful': 0.6650390625, 'happy': 0.14813236892223358, 'neutral': 0.005221333354711533, 'sad': 0.019440965726971626, 'surprised': 0.004734773188829422}","I mean, you pour the poison on mine, right?"
SAM,00:01:46,00:02:00,happy,"{'angry': 0.0010898587061092257, 'disgust': 0.00017042503168340772, 'fearful': 0.002450566738843918, 'happy': 0.9889535903930664, 'neutral': 0.0003823035804089159, 'sad': 0.00017837001360021532, 'surprised': 0.006774816196411848}","Did I? Am I the sort of man who would pour poison into his own goblet or his enemy? A clever man would put the poison in his own goblet because he knows that only a great fool would reach for what's given, but you are not a great fool. So clearly you should not choose the one in front of you."
LIAM,00:02:00,00:02:05,fearful,"{'angry': 0.00013948840205557644, 'disgust': 6.562914495589212e-05, 'fearful': 0.9991468191146851, 'happy': 0.0003887723432853818, 'neutral': 5.970685378997587e-05, 'sad': 8.744683145778254e-05, 'surprised': 0.00011221779277548194}","Yeah, but we can't switch glasses. Got the whole social distancing thing."
SAM,00:02:05,00:02:16,happy,"{'angry': 0.0017942186677828431, 'disgust': 0.00027308816788718104, 'fearful': 0.005673796869814396, 'happy': 0.7783992886543274, 'neutral': 0.0010174968047067523, 'sad': 0.00037824499304406345, 'surprised': 0.2124638706445694}","Which a man like me would have taken into account! So clearly you cannot trust the goblet in front of you because I know you won't trust the goblet, then clearly I can not trust the goblet in front of me."
LIAM,00:02:16,00:02:19,sad,"{'angry': 0.00032874703174456954, 'disgust': 0.00022976147010922432, 'fearful': 0.002630021423101425, 'happy': 0.000481072609545663, 'neutral': 0.00043966801604256034, 'sad': 0.9956983327865601, 'surprised': 0.0001923399540828541}",This... This bit is dumb.
SAM,00:02:19,00:02:34,happy,"{'angry': 0.0006732796900905669, 'disgust': 0.00016224695718847215, 'fearful': 0.0025331296492367983, 'happy': 0.9943927526473999, 'neutral': 0.00025279264082200825, 'sad': 0.00018138127052225173, 'surprised': 0.0018043873133137822}","It gets dumber! If the flask wine is in front of me and we aren't allowed to trade places, then Ravensburger would be sponsoring me to drink my own disgusting, sewage-flavored flask juice, and Ravensburger doesn't want to sponsor that. No one does."
LIAM,00:02:34,00:02:38,fearful,"{'angry': 0.0027664254885166883, 'disgust': 0.0003599582123570144, 'fearful': 0.9052400588989258, 'happy': 0.08964116126298904, 'neutral': 0.00035834312438964844, 'sad': 0.0003531741094775498, 'surprised': 0.0012808868195861578}","All right, you're just stalling now, okay? Mine is definitely the nasty one, obviously."
SAM,00:02:38,00:02:45,fearful,"{'angry': 0.0019360234728083014, 'disgust': 0.000294724217383191, 'fearful': 0.900338888168335, 'happy': 0.09558581560850143, 'neutral': 0.00027747786953113973, 'sad': 0.0003415214014239609, 'surprised': 0.0012255202746018767}","You'd like to think that, wouldn't you? But your confidence doesn't convince me, then clearly the poison is in my goblet!"
LIAM,00:02:45,00:02:50,happy,"{'angry': 0.0060863192193210125, 'disgust': 0.0015382213750854135, 'fearful': 0.15935342013835907, 'happy': 0.8039031624794006, 'neutral': 0.0026830739807337523, 'sad': 0.02573936991393566, 'surprised': 0.0006964064668864012}","You... don't you... You don't remember which one you poured it in, do you?"
SAM,00:02:50,00:02:52,angry,"{'angry': 0.6355124711990356, 'disgust': 0.0005859208758920431, 'fearful': 0.22365568578243256, 'happy': 0.13664622604846954, 'neutral': 0.001116161234676838, 'sad': 0.0012200330384075642, 'surprised': 0.0012634943705052137}",That is conceivable!
LIAM,00:02:52,00:02:56,fearful,"{'angry': 0.008290331810712814, 'disgust': 0.0007251659990288317, 'fearful': 0.9446418881416321, 'happy': 0.04120471328496933, 'neutral': 0.0011449570301920176, 'sad': 0.0029626935720443726, 'surprised': 0.0010302661685273051}","All right, fuck it. I'm just going to drink so we can play D&D."
SAM,00:02:56,00:03:09,fearful,"{'angry': 0.004427705425769091, 'disgust': 0.00028916093287989497, 'fearful': 0.9820460677146912, 'happy': 0.011842811480164528, 'neutral': 0.00022973501472733915, 'sad': 0.000698006828315556, 'surprised': 0.0004665300657507032}",You fool! You fell victim to the classic blunders. Never go against a man who never washes his flask. (unhinged cackling) (heavy thud)
TRAVIS,00:03:09,00:03:14,fearful,"{'angry': 0.0006705012056045234, 'disgust': 0.0010378113947808743, 'fearful': 0.9847166538238525, 'happy': 0.006222864612936974, 'neutral': 0.0004481173527892679, 'sad': 0.006365267559885979, 'surprised': 0.0005387905985116959}",(laughs) Oh shit. That sounded pretty solid.
LIAM,00:03:14,00:03:15,fearful,"{'angry': 0.00015738094225525856, 'disgust': 0.00010835919965757057, 'fearful': 0.9991509914398193, 'happy': 0.00011941449338337407, 'neutral': 8.642214379506186e-05, 'sad': 0.00031018516165204346, 'surprised': 6.717520591337234e-05}",Well.
LAURA,00:03:15,00:03:16,fearful,"{'angry': 0.0011081272969022393, 'disgust': 0.0009266193374060094, 'fearful': 0.7565472722053528, 'happy': 0.029811713844537735, 'neutral': 0.0009824661538004875, 'sad': 0.20833279192447662, 'surprised': 0.0022910558618605137}",Are you okay?
LIAM,00:03:16,00:03:33,happy,"{'angry': 0.0031484400387853384, 'disgust': 0.0008575982647016644, 'fearful': 0.04568419232964516, 'happy': 0.9451714158058167, 'neutral': 0.0007422913913615048, 'sad': 0.0009367660968564451, 'surprised': 0.003459309693425894}","It wasn't his best bit, but at least it was his last. Don't forget to enter for your chance to win a copy of the game by heading over to @RavensburgerNA on Twitter, where they're giving away free copies of the game right now. Back to you, Matt, and we're so sorry."
MATT,00:03:33,00:03:36,fearful,"{'angry': 0.005522232037037611, 'disgust': 0.002182768424972892, 'fearful': 0.5161640644073486, 'happy': 0.021974261850118637, 'neutral': 0.004193467553704977, 'sad': 0.44960594177246094, 'surprised': 0.00035727868089452386}","Thank you, Liam and...Sam?"
TRAVIS,00:03:36,00:03:39,sad,"{'angry': 0.001426452654413879, 'disgust': 0.002361329272389412, 'fearful': 0.16051247715950012, 'happy': 0.36953800916671753, 'neutral': 0.0037266069557517767, 'sad': 0.4604650139808655, 'surprised': 0.001970170298591256}","Dude, his table must be so wet from all that spit."
LAURA,00:03:39,00:03:40,happy,"{'angry': 0.00010556640336290002, 'disgust': 0.00013920952915214002, 'fearful': 0.0002456403453834355, 'happy': 0.9987242817878723, 'neutral': 0.00018387542513664812, 'sad': 0.0003975792496930808, 'surprised': 0.00020382327784318477}",Oh god.
MATT,00:03:40,00:04:30,happy,"{'angry': 0.005610201973468065, 'disgust': 0.0007612271001562476, 'fearful': 0.01235981285572052, 'happy': 0.960252583026886, 'neutral': 0.0016837220173329115, 'sad': 0.0020993363577872515, 'surprised': 0.017233217135071754}","And thank you, Ravensburger, for whatever that was. Our second sponsor tonight is ThinkFun. ThinkFun has their spooky new game called Escape from the Room: The Cursed Dollhouse. It is the most immersive escape room game experience ever, and ThinkFun's most challenging one to date. In the game, players explore a mysterious three-dimensional dollhouse solving puzzles in search of a way to escape from it. Five rooms, each containing objects to investigate and multiple puzzles to solve, will keep even the most skilled escape room players engaged through two hours of game play. You can even use the game box itself to build a three-story dollhouse, complete with 3D furniture, to escape. (laughs triumphantly) So there! Go check out the game now for yourself at Bit.ly, bit.ly/CRescapetheroom."
TRAVIS,00:04:30,00:04:32,happy,"{'angry': 0.00012922746827825904, 'disgust': 6.104360363679007e-05, 'fearful': 0.00010482298966962844, 'happy': 0.9994205236434937, 'neutral': 6.917713471921161e-05, 'sad': 9.745721035869792e-05, 'surprised': 0.00011784857633756474}",That sounds terrifying. Why would anyone do that?
SAM,00:04:32,00:04:35,happy,"{'angry': 0.00016880604380276054, 'disgust': 6.694364856230095e-05, 'fearful': 0.00012785213766619563, 'happy': 0.9993181228637695, 'neutral': 0.00011096054367953911, 'sad': 9.474119724472985e-05, 'surprised': 0.00011261830513831228}","Matt, you're supposed to thank the sponsor at the end."
MATT,00:04:35,00:04:37,surprised,"{'angry': 0.00024153834965545684, 'disgust': 4.293013989808969e-05, 'fearful': 0.0002582998713478446, 'happy': 0.0005983180017210543, 'neutral': 0.00037042205804027617, 'sad': 0.00011950574116781354, 'surprised': 0.998369038105011}","Oh right, sorry."
SAM,00:04:37,00:04:45,surprised,"{'angry': 0.00046738056698814034, 'disgust': 9.072224202100188e-05, 'fearful': 0.00046132790157571435, 'happy': 0.020541885867714882, 'neutral': 0.0004825524229090661, 'sad': 0.00026302094920538366, 'surprised': 0.9776931405067444}",But you can use the new sponsorship doll to do that for you.
TRAVIS,00:04:45,00:04:50,happy,"{'angry': 9.966052311938256e-05, 'disgust': 6.847392796771601e-05, 'fearful': 9.291898459196091e-05, 'happy': 0.9994435906410217, 'neutral': 7.25923091522418e-05, 'sad': 0.00012564325879793614, 'surprised': 9.716555359773338e-05}",What? SAM (V.O.): Thanks to ThinkFun for supporting our show.
MATT,00:04:50,00:04:56,surprised,"{'angry': 7.970456499606371e-05, 'disgust': 4.4208205508766696e-05, 'fearful': 0.00014823161473032087, 'happy': 0.00044820099719800055, 'neutral': 0.00012164116924395785, 'sad': 9.618920739740133e-05, 'surprised': 0.9990617632865906}","That does make it easier, I guess. Does it say other things in it? SAM (V.O.): I'm a doll."
MATT,00:04:56,00:05:01,surprised,"{'angry': 0.00014390356955118477, 'disgust': 0.0001070809958036989, 'fearful': 0.0037640929222106934, 'happy': 0.007895386777818203, 'neutral': 0.0002840392116922885, 'sad': 0.00030408278689719737, 'surprised': 0.9875015020370483}","That's effective. Let's see if there's more to cycle through. SAM (V.O.): It's Sam o'clock, baby."
SAM,00:05:01,00:05:03,fearful,"{'angry': 0.0012172433780506253, 'disgust': 0.0003904285258613527, 'fearful': 0.8947104215621948, 'happy': 0.008443943224847317, 'neutral': 0.001697822124697268, 'sad': 0.0007991634774953127, 'surprised': 0.09274096041917801}",I didn't [inaudible] that one.
"TRAVIS, MARISHA",00:05:03,00:05:04,sad,"{'angry': 0.00019363548199180514, 'disgust': 0.0002045159344561398, 'fearful': 0.0005888536106795073, 'happy': 0.00039116336847655475, 'neutral': 0.0003348670725245029, 'sad': 0.9981884360313416, 'surprised': 9.852342918748036e-05}",Wow.
MATT,00:05:04,00:05:06,fearful,"{'angry': 0.00010544813267188147, 'disgust': 5.6824053899617866e-05, 'fearful': 0.9976624250411987, 'happy': 0.0012136634904891253, 'neutral': 8.50062642712146e-05, 'sad': 0.0001051470753736794, 'surprised': 0.0007714602979831398}",How many did you record for this one?
SCARY VOICE OVER,00:05:06,00:05:08,neutral,"{'angry': 0.04947919771075249, 'disgust': 0.001196360681205988, 'fearful': 0.14027835428714752, 'happy': 0.001457805628888309, 'neutral': 0.8015202283859253, 'sad': 0.004260451998561621, 'surprised': 0.0018076036358252168}",Must Kill Matthew Mercer!
MATT,00:05:08,00:05:09,happy,"{'angry': 0.00011461546819191426, 'disgust': 6.621867214562371e-05, 'fearful': 9.504901390755549e-05, 'happy': 0.9994070529937744, 'neutral': 7.711381476838142e-05, 'sad': 7.099987124092877e-05, 'surprised': 0.00016897650493774563}","All right, we're going to put that away."
TRAVIS,00:05:09,00:05:13,surprised,"{'angry': 0.001999657368287444, 'disgust': 0.0011881545651704073, 'fearful': 0.21318788826465607, 'happy': 0.3532383143901825, 'neutral': 0.003355232533067465, 'sad': 0.006951254792511463, 'surprised': 0.4200795888900757}",Nope.
MATT,00:05:13,00:05:16,fearful,"{'angry': 9.57997763180174e-05, 'disgust': 7.393047417281196e-05, 'fearful': 0.9980648159980774, 'happy': 0.001108558033592999, 'neutral': 0.00015030024223960936, 'sad': 7.961584924487397e-05, 'surprised': 0.00042699521873146296}","All right, third sponsor, D&D Beyond! Our friends since the beginning of campaign two."
TRAVIS,00:05:16,00:05:20,happy,"{'angry': 0.000503131712321192, 'disgust': 7.611003093188629e-05, 'fearful': 0.00047643433208577335, 'happy': 0.9983698725700378, 'neutral': 0.00011975307279499248, 'sad': 9.880792640615255e-05, 'surprised': 0.0003558945027180016}",(hollering) D&D Beyond!
MATT,00:05:20,00:06:08,happy,"{'angry': 0.004479122348129749, 'disgust': 0.0007433532737195492, 'fearful': 0.016688508912920952, 'happy': 0.9587491154670715, 'neutral': 0.001747697708196938, 'sad': 0.0018051335355266929, 'surprised': 0.01578710600733757}","You can start your October adventures with spooky ones, such as The Ghosts of Saltmarsh. Explore the waves, spooky waves. Explore the spooky waves above the depths below these five seafaring spooky adventures for your party to take on. Spoopy now? We going into spoopy. Get the spoopy stat blocks! Rules and anything else you need to captain your own spoopy ship. Battle 56 nautical monsters, and use them in your D&D Beyond encounter builder. Detailed maps and tables from mysterious new spoopy islands fishing villages, pirate coves, and more. So take your journey to the high seas today at dndbeyond.link/CRghosts. That wraps up our sponsorship for tonight and for our announcements thereafter let's go ahead and begin with you, Ashley. You got something to talk about."
ASHLEY,00:06:08,00:06:09,happy,"{'angry': 0.00011166936019435525, 'disgust': 6.155233859317377e-05, 'fearful': 0.00011829724826384336, 'happy': 0.9993619322776794, 'neutral': 7.180855754995719e-05, 'sad': 7.74198051658459e-05, 'surprised': 0.0001973096514120698}",Hey!
ASHLEY,00:06:09,00:07:03,happy,"{'angry': 0.0024179951287806034, 'disgust': 0.00172089459374547, 'fearful': 0.1569562405347824, 'happy': 0.8176260590553284, 'neutral': 0.002976758638396859, 'sad': 0.002774836029857397, 'surprised': 0.015527140349149704}","Hi, everyone! So, guys and everyone, thank you so much for your support of Critical Role Foundation. So we have far surpassed our initial goal, but because we are pre-recording the show, it's a little tough to convey real time fundraising updates, but just know it's more than a dollar and probably less than a million. (laughter) But for updates, be sure to check out @CriticalRoleFDN on Facebook or Twitter for updates, or both. And for more information or to join us in leaving the world better than we found it, please visit criticalrolefoundation.org. (cheering)"
