speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:06,happy,"{'angry': 0.0002700916666071862, 'disgust': 7.846522203180939e-05, 'fearful': 0.00034556089667603374, 'happy': 0.9987344145774841, 'neutral': 9.965259960154071e-05, 'sad': 0.00010096911864820868, 'surprised': 0.0003708435979206115}","Hello everyone, and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
ALL,00:00:06,00:00:08,happy,"{'angry': 0.00042358372593298554, 'disgust': 0.0002886563306674361, 'fearful': 0.001262451522052288, 'happy': 0.9974707365036011, 'neutral': 0.00013174449850339442, 'sad': 0.00013262743595987558, 'surprised': 0.0002901688276324421}",(hollering) We play Dungeons & Dragons!
MATT,00:00:08,00:00:23,happy,"{'angry': 0.0007147362921386957, 'disgust': 0.00025807268684729934, 'fearful': 0.003129394492134452, 'happy': 0.9933016300201416, 'neutral': 0.000310014613205567, 'sad': 0.0005807529087178409, 'surprised': 0.001705382950603962}","It's a lot of syllables in that one. But before we get into that, we do have some quick announcements to get through, beginning with the first of our two sponsors. The first is the wonderful NordVPN. So let's turn over to our resident hackers, Sam and Laura."
SAM,00:00:23,00:00:35,happy,"{'angry': 0.0003864167374558747, 'disgust': 0.000134294867166318, 'fearful': 0.0011656435672193766, 'happy': 0.9978207349777222, 'neutral': 0.00013403718185145408, 'sad': 0.00011961440759478137, 'surprised': 0.00023926659196149558}","Okay. Okay, KryptonicOverride. Now that Taliesin freed us from the internet, and with NordVPN encrypting our traffic and hiding our IP and physical location, we can unlock the secret of the evil Ultra Codex."
LAURA,00:00:35,00:00:42,happy,"{'angry': 0.0008497611270286143, 'disgust': 0.0007604293059557676, 'fearful': 0.4941158592700958, 'happy': 0.5013127326965332, 'neutral': 0.0005358555354177952, 'sad': 0.0015723415417596698, 'surprised': 0.0008530206396244466}","This'll be a walk in the park, blackwillow69. Time to ja-- ja..."
TALIESIN,00:00:42,00:00:43,surprised,"{'angry': 0.00015152775449678302, 'disgust': 3.5647215554490685e-05, 'fearful': 0.00011736201122403145, 'happy': 0.0005020889802835882, 'neutral': 0.000480796821648255, 'sad': 8.595186955062672e-05, 'surprised': 0.9986265897750854}",Jack in?
LAURA,00:00:43,00:00:47,fearful,"{'angry': 0.01206301897764206, 'disgust': 0.0006062175962142646, 'fearful': 0.9102805256843567, 'happy': 0.06969045102596283, 'neutral': 0.0009646890102885664, 'sad': 0.005662448238581419, 'surprised': 0.0007327123312279582}","Jack in, yes, to the main-- main something."
LAURA,00:00:47,00:00:49,happy,"{'angry': 0.007481984794139862, 'disgust': 0.0001266675826627761, 'fearful': 0.0005125849274918437, 'happy': 0.991351842880249, 'neutral': 0.00015866899047978222, 'sad': 8.406241977354512e-05, 'surprised': 0.0002841656096279621}",Frame!
LAURA,00:00:49,00:00:51,fearful,"{'angry': 0.0001469632115913555, 'disgust': 8.199275907827541e-05, 'fearful': 0.9992513060569763, 'happy': 0.00024190888507291675, 'neutral': 9.251491428585723e-05, 'sad': 8.039284875849262e-05, 'surprised': 0.00010498220945009962}",Positronic. Obviously. Time to jack into the mainframe.
SAM,00:00:51,00:01:03,fearful,"{'angry': 0.00013390052481554449, 'disgust': 8.857875218382105e-05, 'fearful': 0.9989103078842163, 'happy': 0.00046499184099957347, 'neutral': 9.16514327400364e-05, 'sad': 0.00013092676817905158, 'surprised': 0.00017972926434595138}","Yeah, let's do it! Okay, here we go. Oh, a firewall. Oh, dang. I-- I have no idea what to do. I'm stuck."
LAURA,00:01:03,00:01:11,fearful,"{'angry': 7.755658589303493e-05, 'disgust': 8.442348917014897e-05, 'fearful': 0.9994199275970459, 'happy': 0.00013483593647833914, 'neutral': 9.495356789557263e-05, 'sad': 7.857519085519016e-05, 'surprised': 0.00010975275654345751}","Oh, BlackWillow, I got a cube over here? Guess I'm going to have to beam it? I don't know, do you beam a cube? I don't--"
SAM,00:01:11,00:01:16,fearful,"{'angry': 0.0006256442284211516, 'disgust': 0.00036568811628967524, 'fearful': 0.7176889181137085, 'happy': 0.006588864140212536, 'neutral': 0.0006226342520676553, 'sad': 0.0009406675235368311, 'surprised': 0.2731676697731018}","No, no, I think you dream it, or meme it? I can't remember."
LAURA,00:01:16,00:01:18,happy,"{'angry': 0.0001937932102009654, 'disgust': 0.00012833611981477588, 'fearful': 0.01364355068653822, 'happy': 0.9852521419525146, 'neutral': 0.000219688648940064, 'sad': 0.0002770870632957667, 'surprised': 0.00028544224915094674}","Oh no, no, no, it's asking for a password!"
SAM,00:01:18,00:01:22,happy,"{'angry': 0.0003158104664180428, 'disgust': 0.00015152967534959316, 'fearful': 0.004430845379829407, 'happy': 0.9942044615745544, 'neutral': 0.0001562123215990141, 'sad': 0.00012022647570120171, 'surprised': 0.0006208635750226676}","Password? No problem. Wait, actually, we should probably respect their privacy and just stop right there."
TRAVIS,00:01:22,00:01:24,fearful,"{'angry': 0.00013550822040997446, 'disgust': 0.00012750353198498487, 'fearful': 0.9970704317092896, 'happy': 0.001907918369397521, 'neutral': 0.00019345733744557947, 'sad': 0.00040739012183621526, 'surprised': 0.00015772416372783482}",Whoa.
TALIESIN,00:01:24,00:01:28,happy,"{'angry': 0.00022068926773499697, 'disgust': 7.32394473743625e-05, 'fearful': 0.00016352866077795625, 'happy': 0.9989084005355835, 'neutral': 9.123040217673406e-05, 'sad': 5.338160553947091e-05, 'surprised': 0.0004896032623946667}",Oh my GameCube. You've lost your powers!
SAM,00:01:28,00:01:30,fearful,"{'angry': 6.752571789547801e-05, 'disgust': 8.920283289626241e-05, 'fearful': 0.9977923631668091, 'happy': 0.0001483025698689744, 'neutral': 0.00010596989159239456, 'sad': 6.513539847219363e-05, 'surprised': 0.0017315136501565576}","Wait, what?"
TALIESIN,00:01:30,00:01:37,happy,"{'angry': 0.002632713643833995, 'disgust': 0.00042978936107829213, 'fearful': 0.0979803130030632, 'happy': 0.841656506061554, 'neutral': 0.0006745382561348379, 'sad': 0.0004433964204508811, 'surprised': 0.05618274584412575}","When you were in the web, the Serial Killer must have drained your haxxor abilities! Your minds have been sliced!"
SAM,00:01:37,00:01:44,happy,"{'angry': 0.0003672416496556252, 'disgust': 0.00010165385174332187, 'fearful': 0.004142820369452238, 'happy': 0.9939190149307251, 'neutral': 0.00015652056026738137, 'sad': 0.00014992119395174086, 'surprised': 0.001162847620435059}",But we're the most sophisticated key punchers the dark net has ever booted! There isn't a digital Kenan that we can't Kel!
