speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:05,happy,"{'angry': 0.0004541749367490411, 'disgust': 6.617161852773279e-05, 'fearful': 0.0002291470009367913, 'happy': 0.9988434314727783, 'neutral': 0.0001205292355734855, 'sad': 0.00010877659224206582, 'surprised': 0.0001778280275175348}","Hello everyone, and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
LIAM,00:00:05,00:00:08,happy,"{'angry': 0.0003313922497909516, 'disgust': 9.486149792792276e-05, 'fearful': 0.00013828036026097834, 'happy': 0.9991565942764282, 'neutral': 0.00012285429693292826, 'sad': 7.074392487993464e-05, 'surprised': 8.532922947779298e-05}",(high-pitched noises)
MATT,00:00:08,00:00:21,happy,"{'angry': 0.0004039294144604355, 'disgust': 0.0002919347316492349, 'fearful': 0.002500927774235606, 'happy': 0.9909834861755371, 'neutral': 0.00019747414626181126, 'sad': 0.00040473169065080583, 'surprised': 0.005217494443058968}","Ooh! Got into the upper echelon of notes there. Before we jump into tonight's session, we do have some quick announcements to get through, beginning with our sponsor for the evening, Deck of Many. Sam."
SAM,00:00:21,00:00:59,happy,"{'angry': 0.001279441057704389, 'disgust': 0.0005663083866238594, 'fearful': 0.004614640027284622, 'happy': 0.9906862378120422, 'neutral': 0.0006673584575764835, 'sad': 0.001095225103199482, 'surprised': 0.0010907441610470414}","Our sponsor's are Deck of Many tonight, so tonight we've put together a deck of many characters. These cards are all the ingredients you need to get a classic Sam Riegel advertisement. It's stuff like, ""offensive accent,"" or ""parody song that we can't have the rights to,"" or ""dad joke,"" or ""offensive,"" or ""offensive."" So I'm going to pick three things randomly in this deck, and we're going to make a character for tonight. Okay, number one! Santa Claus. Number two, France. Number three, Doctor. All right, let's go to the props. Let's see what we got here."
TRAVIS,00:00:59,00:01:01,happy,"{'angry': 0.00010358377039665356, 'disgust': 6.316990038612857e-05, 'fearful': 0.0001038431073538959, 'happy': 0.9993945360183716, 'neutral': 6.267627759370953e-05, 'sad': 7.30034735170193e-05, 'surprised': 0.00019915879238396883}","Oh good, they've labeled them."
SAM,00:01:01,00:01:03,fearful,"{'angry': 5.3666179155698046e-05, 'disgust': 6.874477548990399e-05, 'fearful': 0.9995879530906677, 'happy': 7.59091999498196e-05, 'neutral': 8.564625750295818e-05, 'sad': 6.739533273503184e-05, 'surprised': 6.0670288803521544e-05}","Okay, got a doctor thing,"
SAM,00:01:03,00:01:11,fearful,"{'angry': 7.206210284493864e-05, 'disgust': 7.835841824999079e-05, 'fearful': 0.9990360736846924, 'happy': 0.0004886395763605833, 'neutral': 9.794998186407611e-05, 'sad': 9.402623982168734e-05, 'surprised': 0.00013285242312122136}","Got a-- Oh god, yeah, got that. A French thing. Let's see what's a French one."
SAM,00:01:11,00:01:21,happy,"{'angry': 0.001403404981829226, 'disgust': 0.000699973723385483, 'fearful': 0.23715902864933014, 'happy': 0.7179853916168213, 'neutral': 0.0009751208126544952, 'sad': 0.001617704052478075, 'surprised': 0.04015934467315674}","Oh shit. Wait, these aren't peeled, are they? Let's just go with it, we'll go with it. Okay, so I now present Dr. Pierre Santa Claus."
ASHLEY,00:01:21,00:01:24,happy,"{'angry': 0.0001649301266297698, 'disgust': 7.12757755536586e-05, 'fearful': 0.0003983135975431651, 'happy': 0.9987057447433472, 'neutral': 0.00012730951129924506, 'sad': 0.00012790692562703043, 'surprised': 0.0004045170790050179}","Nope, that's not how you put on a shirt."
SAM,00:01:24,00:01:40,fearful,"{'angry': 0.0005235692369751632, 'disgust': 0.00022172104218043387, 'fearful': 0.9890291690826416, 'happy': 0.007831724360585213, 'neutral': 0.00019080584752373397, 'sad': 0.0003549780522007495, 'surprised': 0.0018480781000107527}","Ho, ho, ho-jour! It is I, Pierre Santa Claus! Deck of Many just launched their Vendredi Noir , that's Black Friday, sales this year early. Goddamn it! (laughter)"
TRAVIS,00:01:40,00:01:43,fearful,"{'angry': 0.0007415887666866183, 'disgust': 0.0004270701901987195, 'fearful': 0.5364392995834351, 'happy': 0.016141194850206375, 'neutral': 0.0016185188433155417, 'sad': 0.0008566149626858532, 'surprised': 0.4437757432460785}","Get the mustache on there, get the mustache on there, hold for mustache!"
SAM,00:01:43,00:02:06,happy,"{'angry': 0.005235937424004078, 'disgust': 0.00042643037158995867, 'fearful': 0.019524801522493362, 'happy': 0.9687995910644531, 'neutral': 0.0010832510888576508, 'sad': 0.0007559898658655584, 'surprised': 0.0041740695014595985}","If you use the code, ""CR vingt-vingt "", that's ""CR2020,"" or the link, ""dickofmany"" I'm sorry, thedeckofmany.com/cr2020, you can get shipping on all your orders over fifty dollars in the U.S. and Canada. Of course, I, being Santa Claus, can deliver all over the world! On Dasher! On Dancer! On Depardieu! On Disneyland Paris! Ooh la la!"
TRAVIS,00:02:06,00:02:09,happy,"{'angry': 0.0062718018889427185, 'disgust': 0.000985614606179297, 'fearful': 0.052170418202877045, 'happy': 0.9346036314964294, 'neutral': 0.00034223857801407576, 'sad': 0.005200885236263275, 'surprised': 0.0004254644736647606}",Oh my god.
SAM,00:02:09,00:02:18,happy,"{'angry': 0.0014703015331178904, 'disgust': 0.00017856687190942466, 'fearful': 0.004571747500449419, 'happy': 0.9929099678993225, 'neutral': 0.00017330185801256448, 'sad': 0.00040377903496846557, 'surprised': 0.0002923198917414993}","You can grab the classics from them, like animated spell cards, or the awesome RPG, Humblewood. Oh, I forgot, I'm also a doctor!"
TRAVIS,00:02:18,00:02:19,happy,"{'angry': 0.00010931036376859993, 'disgust': 6.041846427251585e-05, 'fearful': 0.00011231035023229197, 'happy': 0.99924635887146, 'neutral': 7.683503645239398e-05, 'sad': 5.8887704653898254e-05, 'surprised': 0.000335914664901793}",With a joint?
SAM,00:02:19,00:02:33,happy,"{'angry': 0.009265892207622528, 'disgust': 0.0004494119784794748, 'fearful': 0.023979362100362778, 'happy': 0.963849663734436, 'neutral': 0.0003893949615303427, 'sad': 0.0010108154965564609, 'surprised': 0.001055456232279539}","Get me 20ccs of the brand new, Islands of Sina Una, and a hypodermic injection of The Griffon's Saddlebags books. (sighs) (laughter) I'm French, too! I do not shower!"
SAM,00:02:33,00:02:54,fearful,"{'angry': 0.04283464327454567, 'disgust': 0.0018976550782099366, 'fearful': 0.47450947761535645, 'happy': 0.4690248668193817, 'neutral': 0.0032629650086164474, 'sad': 0.005183147266507149, 'surprised': 0.0032872899901121855}","All right. Use the code ""CR2020"" or the link thedeckofmany.com/cr2020 thedeckofmany.com/cr2020 and get free shipping on all orders over 50 in the United States and Canada. Vive la revolution! Vive la medicine! Vive la Christmas! Back to you, Matt."
LIAM,00:02:54,00:02:58,sad,"{'angry': 0.001063089119270444, 'disgust': 0.0009731017635203898, 'fearful': 0.007295309100300074, 'happy': 0.0014774043811485171, 'neutral': 0.0008461839170195162, 'sad': 0.9882185459136963, 'surprised': 0.0001263658923562616}",Wow.
MATT,00:02:58,00:03:07,happy,"{'angry': 0.000188225822057575, 'disgust': 0.00013110900181345642, 'fearful': 0.00019514145969878882, 'happy': 0.9990832805633545, 'neutral': 8.830375008983538e-05, 'sad': 0.0001828161475714296, 'surprised': 0.0001311186351813376}",Wow! (laughs) That was... I haven't watched a person melt down in a while.
SAM,00:03:07,00:03:11,happy,"{'angry': 0.00012835751113016158, 'disgust': 0.00018649226694833487, 'fearful': 0.0003522895567584783, 'happy': 0.9980871677398682, 'neutral': 0.00016597188368905336, 'sad': 0.0008130831993184984, 'surprised': 0.0002667091612238437}",I didn't have a lot of time to write the bit this week. (laughter)
TRAVIS,00:03:11,00:03:14,happy,"{'angry': 0.00010020314948633313, 'disgust': 7.342038588831201e-05, 'fearful': 0.00016352591046597809, 'happy': 0.9993032217025757, 'neutral': 8.081435953499749e-05, 'sad': 0.00016178516671061516, 'surprised': 0.00011705353244906291}",We got a shout-out for Gerard Depardieu in there.
MARISHA,00:03:14,00:03:15,happy,"{'angry': 0.0016457377932965755, 'disgust': 0.0007296859985217452, 'fearful': 0.3325505256652832, 'happy': 0.6587473154067993, 'neutral': 0.00039090553764253855, 'sad': 0.004686790518462658, 'surprised': 0.0012490571243688464}",Yeah.
