speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:05,happy,"{'angry': 0.00038573378697037697, 'disgust': 7.450015255017206e-05, 'fearful': 0.00043967418605461717, 'happy': 0.9983171224594116, 'neutral': 0.00010462970385560766, 'sad': 0.00011295951117062941, 'surprised': 0.0005653782864101231}","Hello everyone, and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
TRAVIS,00:00:05,00:00:09,happy,"{'angry': 0.0001555117341922596, 'disgust': 0.00010470826964592561, 'fearful': 0.0002204251359216869, 'happy': 0.9991887211799622, 'neutral': 6.826687604188919e-05, 'sad': 8.676060679135844e-05, 'surprised': 0.00017569836927577853}",(hollering) We play Dungeons & Dragons!
MATT,00:00:09,00:00:23,surprised,"{'angry': 0.00044277412234805524, 'disgust': 0.0001302660530200228, 'fearful': 0.0005296560702845454, 'happy': 0.015628769993782043, 'neutral': 0.0005557252443395555, 'sad': 0.00041474695899523795, 'surprised': 0.9822980165481567}","Vibrato, thank you. I always wonder where it's going to go. Before we jump into tonight's episode, we're going to go ahead and go through some announcements if you don't mind. The first is our first sponsor for the night which is NordVPN."
LIAM,00:00:23,00:00:24,angry,"{'angry': 0.9575000405311584, 'disgust': 0.00022371509112417698, 'fearful': 0.0017498255474492908, 'happy': 0.01734258234500885, 'neutral': 0.0011033412301912904, 'sad': 0.00033162039471790195, 'surprised': 0.02174890600144863}",Nord.
MATT,00:00:24,00:00:30,surprised,"{'angry': 0.00010745639156084508, 'disgust': 4.365025233710185e-05, 'fearful': 0.0001558925287099555, 'happy': 0.0001482596853747964, 'neutral': 0.00033657182939350605, 'sad': 0.00014967109018471092, 'surprised': 0.9990585446357727}","Sam, if you don't-- Sam? Sam was supposed--"
LIAM,00:00:30,00:00:49,fearful,"{'angry': 0.0003592168213799596, 'disgust': 0.00037457430153153837, 'fearful': 0.996417760848999, 'happy': 0.0014236189890652895, 'neutral': 0.00028858185396529734, 'sad': 0.00045539147686213255, 'surprised': 0.0006808482576161623}","Oh, Matt? I'm sorry. If I may, Blackwillow69@aol.com and Cryptonic Override were tricked by the Serial Killer about four months ago. Remember, they tried to defeat the Ultra Codex and were banished inside the internet."
MATT,00:00:49,00:01:04,happy,"{'angry': 0.00019318363047204912, 'disgust': 0.00014552423090208322, 'fearful': 0.0003235562180634588, 'happy': 0.9986972212791443, 'neutral': 0.00011318490578560159, 'sad': 0.000272216770099476, 'surprised': 0.0002550797362346202}","Yeah, yeah, yeah. Wait, wait, wait, but then how are we supposed to, like, do this NordVPN sponsorship, then, if we don't have either of them, and also, what are Sam and Laura doing now if they're not here? (electronic music)"
LAURA,00:01:04,00:01:10,fearful,"{'angry': 6.301415123743936e-05, 'disgust': 6.805673911003396e-05, 'fearful': 0.9995121955871582, 'happy': 0.00011979444388998672, 'neutral': 7.341053424170241e-05, 'sad': 8.679390884935856e-05, 'surprised': 7.678566180402413e-05}","Blackwillow69, we've been trapped in the dark web for nano-days. Where in the cyber code are we now?"
SAM,00:01:10,00:01:23,happy,"{'angry': 0.0016391272656619549, 'disgust': 0.001085986732505262, 'fearful': 0.32684415578842163, 'happy': 0.5942737460136414, 'neutral': 0.0008675917633809149, 'sad': 0.0008420812082476914, 'surprised': 0.07444730401039124}","It's hard to say, Cryptonic Override. The Serial Killer is so jacked in, he could've uploaded us anywhere. The brony web, DARPAnet, heck, we might even be in Bing, where no one goes."
LAURA,00:01:23,00:01:35,fearful,"{'angry': 0.001083238865248859, 'disgust': 0.0007371831452473998, 'fearful': 0.8244428038597107, 'happy': 0.13047337532043457, 'neutral': 0.0005434030317701399, 'sad': 0.0005948664620518684, 'surprised': 0.04212506487965584}",Watch out! Incoming meme cluster. (dog barking) (digital beeping)
"SAM, LAURA",00:01:35,00:01:46,fearful,"{'angry': 0.0005254114512354136, 'disgust': 0.0007764773326925933, 'fearful': 0.5907097458839417, 'happy': 0.0010221934644505382, 'neutral': 0.0009766059229150414, 'sad': 0.0013822905020788312, 'surprised': 0.40460726618766785}","(grunting) (keyboard clacking) (beep, beep, beep) (beep)"
SAM,00:01:46,00:02:03,fearful,"{'angry': 0.010929162614047527, 'disgust': 0.002326632384210825, 'fearful': 0.8283005356788635, 'happy': 0.15551896393299103, 'neutral': 0.0002806615666486323, 'sad': 0.0006377161480486393, 'surprised': 0.002006290014833212}",Oh no! A virus firewall. We've got to hack through it. Whoa! (digital lasers firing) Laser sword! (grunts) (horse neighs) (glass shatters) (cat cries)
LAURA,00:02:03,00:02:08,fearful,"{'angry': 5.374954344006255e-05, 'disgust': 6.37656485196203e-05, 'fearful': 0.9995228052139282, 'happy': 0.0001228427281603217, 'neutral': 7.924577221274376e-05, 'sad': 8.128100307658315e-05, 'surprised': 7.63957723393105e-05}","Wow, now that was some spearfishing, Blackwillow. You pwned that trojan horse."
SAM,00:02:08,00:02:14,happy,"{'angry': 0.003267781576141715, 'disgust': 0.0003442001761868596, 'fearful': 0.08067875355482101, 'happy': 0.9134133458137512, 'neutral': 0.00022354364045895636, 'sad': 0.00017418611969333142, 'surprised': 0.0018981666071340442}",Me? I've never seen a cube gleamed IRL before. Cryptonic Override FTW.
LAURA,00:02:14,00:02:18,fearful,"{'angry': 5.358085036277771e-05, 'disgust': 5.752351353294216e-05, 'fearful': 0.9994282126426697, 'happy': 0.00016046005475800484, 'neutral': 7.141255628084764e-05, 'sad': 6.50351430522278e-05, 'surprised': 0.00016377674182876945}",You know what? We make a pretty elite team.
SAM,00:02:18,00:02:21,fearful,"{'angry': 0.00013673592184204608, 'disgust': 5.764661182183772e-05, 'fearful': 0.9976052045822144, 'happy': 0.0010840639006346464, 'neutral': 0.00012983953638467938, 'sad': 4.6359469706658274e-05, 'surprised': 0.000940046098548919}","Live by the code, die by the code. Am I right?"
"SAM, LAURA",00:02:21,00:02:27,fearful,"{'angry': 0.0007734722457826138, 'disgust': 0.0004102277453057468, 'fearful': 0.8219968676567078, 'happy': 0.17533142864704132, 'neutral': 0.0002790401049423963, 'sad': 0.0003940440365113318, 'surprised': 0.0008149006171151996}",Hackz0rs click together.
SAM,00:02:27,00:02:29,fearful,"{'angry': 6.527523510158062e-05, 'disgust': 6.231868610484526e-05, 'fearful': 0.9995235204696655, 'happy': 0.00011416929919505492, 'neutral': 7.209128671092913e-05, 'sad': 7.438857574015856e-05, 'surprised': 8.813463500700891e-05}","Yeah, you're right, you're right."
LAURA,00:02:29,00:02:34,fearful,"{'angry': 5.7511624618200585e-05, 'disgust': 5.7806737459031865e-05, 'fearful': 0.9992988109588623, 'happy': 0.00019829165830742568, 'neutral': 8.455434726784006e-05, 'sad': 6.780894909752533e-05, 'surprised': 0.00023513224732596427}","Look, I think somehow we've managed to port into Dani Carr's Pinterest account."
SAM,00:02:34,00:02:37,surprised,"{'angry': 0.00012778710515704006, 'disgust': 7.645908044651151e-05, 'fearful': 0.00043364675366319716, 'happy': 0.01828158274292946, 'neutral': 0.0001909672428155318, 'sad': 0.0001358025911031291, 'surprised': 0.9807538390159607}","Whoa, it's adorable."
LAURA,00:02:37,00:02:38,sad,"{'angry': 0.001111659687012434, 'disgust': 0.0005579204298555851, 'fearful': 0.02758355811238289, 'happy': 0.02953411638736725, 'neutral': 0.0007927644182927907, 'sad': 0.9398159980773926, 'surprised': 0.0006038935389369726}",So cute.
SAM,00:02:38,00:02:45,fearful,"{'angry': 0.00011393419845262542, 'disgust': 0.00010068081610370427, 'fearful': 0.9963472485542297, 'happy': 0.002895968034863472, 'neutral': 9.546013461658731e-05, 'sad': 8.118442201521248e-05, 'surprised': 0.00036562056629918516}","We'll be safe here for a while, but to get out of the dark net we need someone to unjack us from the Ultra Codex."
LAURA,00:02:45,00:02:53,fearful,"{'angry': 8.927231101552024e-05, 'disgust': 9.02162428246811e-05, 'fearful': 0.999137282371521, 'happy': 0.0002644088235683739, 'neutral': 7.685589662287384e-05, 'sad': 0.00010156032658414915, 'surprised': 0.0002403120306553319}","But only a class C12 Hackmaster could achieve such a move, and they would definitely need NordVPN. Where can we find someone like that?"
SAM,00:02:53,00:02:58,fearful,"{'angry': 0.00010677667160052806, 'disgust': 0.00015482993330806494, 'fearful': 0.9942777752876282, 'happy': 9.957294241758063e-05, 'neutral': 0.0001714594109216705, 'sad': 0.00511074997484684, 'surprised': 7.890311098890379e-05}",Huh. Hmm.
LIAM,00:02:58,00:03:00,sad,"{'angry': 0.00046071771066635847, 'disgust': 0.0007663489086553454, 'fearful': 0.010023735463619232, 'happy': 0.021137183532118797, 'neutral': 0.0009477732237428427, 'sad': 0.9664843678474426, 'surprised': 0.00017981156997848302}",[inaudible] (laughter)
ASHLEY,00:03:00,00:03:02,angry,"{'angry': 0.9767236709594727, 'disgust': 0.00032723305048421025, 'fearful': 0.0031665649730712175, 'happy': 0.01552929263561964, 'neutral': 0.0015448670601472259, 'sad': 0.0024265411775559187, 'surprised': 0.00028193139587529004}",Boy.
