speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:06,Neutral,"{'Angry': 1.8686469047679566e-05, 'Disgusted': 7.523478871007683e-06, 'Fearful': 1.950992327692802e-06, 'Happy': 0.0012932727113366127, 'Neutral': 0.998602569103241, 'Other': 1.6245850929408334e-05, 'Sad': 2.289005169586744e-05, 'Surprised': 1.0462144928169437e-05, 'Unknown': 2.642646177264396e-05}","Hello, everyone, and welcome to tonight's episode of Critical Role. Where us nerdy-ass voice actors sit around and play Dungeons & Dragons."
ALL,00:00:06,00:00:09,Happy,"{'Angry': 9.858215435087914e-07, 'Disgusted': 2.729544121393701e-06, 'Fearful': 4.081073711859062e-06, 'Happy': 0.9999643564224243, 'Neutral': 9.467584277444985e-06, 'Other': 9.857924396783346e-07, 'Sad': 3.432776111367275e-06, 'Surprised': 6.108354682510253e-06, 'Unknown': 7.93750132288551e-06}",We play Dungeons & Dragons!
MATT,00:00:09,00:00:25,Happy,"{'Angry': 4.170616740850619e-09, 'Disgusted': 1.5984223722398383e-08, 'Fearful': 3.2402396321629112e-09, 'Happy': 0.9999984502792358, 'Neutral': 1.2799288242604234e-06, 'Other': 5.438952399572372e-08, 'Sad': 7.998075091109058e-08, 'Surprised': 3.22262039276211e-08, 'Unknown': 1.0303629061070296e-08}","If you haven't noticed, we are in our Halloween episode. So yes, before we jump into our announcements, let's go ahead and introduce everyone's fantastic Halloween attire. Let's begin, to my left over here, we have Travis Willingham. Dressed as..."
TRAVIS,00:00:25,00:00:28,Happy,"{'Angry': 0.0007505501271225512, 'Disgusted': 0.001050784601829946, 'Fearful': 0.00047721972805447876, 'Happy': 0.8685938119888306, 'Neutral': 0.09854455292224884, 'Other': 8.845872798701748e-05, 'Sad': 0.028521835803985596, 'Surprised': 0.0018926698248833418, 'Unknown': 8.009205339476466e-05}","(laughs) Hi, Matt!"
MATT,00:00:28,00:00:32,Happy,"{'Angry': 1.2001746818590675e-10, 'Disgusted': 4.5737216791685853e-10, 'Fearful': 1.6064592989195603e-09, 'Happy': 1.0, 'Neutral': 1.0072043199471636e-09, 'Other': 4.856773871964037e-10, 'Sad': 1.4287144800562146e-08, 'Surprised': 9.61836610358091e-10, 'Unknown': 1.3353619598976962e-10}",Hey buddy. (laughs)
TRAVIS,00:00:32,00:00:51,Happy,"{'Angry': 6.23842197455815e-07, 'Disgusted': 9.419282832823228e-06, 'Fearful': 7.772345611556375e-07, 'Happy': 0.9997982382774353, 'Neutral': 2.7529842554940842e-05, 'Other': 8.88306021806784e-06, 'Sad': 0.0001281099976040423, 'Surprised': 7.371756538532281e-08, 'Unknown': 2.625200431793928e-05}","(Cajun accent) Yeah, I'm Orly. Navigator of the Balleater. Rest in peace. Oh wait, it's over here. (laughter) I got a wicked sleeve and a Cajun tattoo. No, accent. (laughs)"
TALIESIN,00:00:51,00:00:52,Surprised,"{'Angry': 0.003528751665726304, 'Disgusted': 0.10272954404354095, 'Fearful': 0.000712255947291851, 'Happy': 0.0045956275425851345, 'Neutral': 0.07659335434436798, 'Other': 0.0035984632559120655, 'Sad': 0.008960877545177937, 'Surprised': 0.799106240272522, 'Unknown': 0.0001748450449667871}",Wow.
TRAVIS,00:00:52,00:00:57,Sad,"{'Angry': 0.0009438121924176812, 'Disgusted': 0.002958474447950721, 'Fearful': 0.006872278638184071, 'Happy': 0.037066709250211716, 'Neutral': 0.07362973690032959, 'Other': 0.001824981882236898, 'Sad': 0.8489612936973572, 'Surprised': 0.00045009711175225675, 'Unknown': 0.027292607352137566}","It's really hot in this mask, guys! It's covered in spray paint."
MATT,00:00:57,00:00:59,Sad,"{'Angry': 4.3081032345071435e-05, 'Disgusted': 3.121799090877175e-05, 'Fearful': 5.8571877161739394e-05, 'Happy': 0.0024568953085690737, 'Neutral': 0.0015340681420639157, 'Other': 0.00011768329568440095, 'Sad': 0.9950887560844421, 'Surprised': 0.0006463057943619788, 'Unknown': 2.349182977923192e-05}",Really fresh spray paint.
TALIESIN,00:00:59,00:01:02,Neutral,"{'Angry': 0.0006940991152077913, 'Disgusted': 0.006773362867534161, 'Fearful': 0.0025374216493219137, 'Happy': 0.0045162164606153965, 'Neutral': 0.6382080316543579, 'Other': 0.11118405312299728, 'Sad': 0.0004229067999403924, 'Surprised': 0.006656285375356674, 'Unknown': 0.2290075421333313}",What have you got down there? What is that red thing? That red--
TRAVIS,00:01:02,00:01:16,Happy,"{'Angry': 3.078857275795599e-07, 'Disgusted': 2.395170895397314e-06, 'Fearful': 1.5963178157107905e-06, 'Happy': 0.9999749660491943, 'Neutral': 1.4643384247392532e-06, 'Other': 2.422061925244634e-06, 'Sad': 1.2053897080477327e-05, 'Surprised': 5.78670324102859e-07, 'Unknown': 4.245633135724347e-06}","Oh, this? Oh, well, he plays the bagpipes. (bagpipes squealing) (laughter)"
