speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:05,Happy,"{'Angry': 6.166831045817389e-09, 'Disgusted': 4.977695589047926e-09, 'Fearful': 3.905947787430364e-10, 'Happy': 0.9999948740005493, 'Neutral': 5.106584467284847e-06, 'Other': 2.578214308712745e-10, 'Sad': 2.8103375626642446e-08, 'Surprised': 2.577615898502472e-09, 'Unknown': 7.767697041138888e-10}","Hello everyone, and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
ALL,00:00:05,00:00:10,Happy,"{'Angry': 0.0031074248254299164, 'Disgusted': 0.002931994153186679, 'Fearful': 0.011120609007775784, 'Happy': 0.5266041159629822, 'Neutral': 0.008771446533501148, 'Other': 0.0035360779147595167, 'Sad': 0.09204324334859848, 'Surprised': 0.34622544050216675, 'Unknown': 0.005659643094986677}",(hollering discordantly) We play Dungeons & Dragons!
MATT,00:00:10,00:00:18,Neutral,"{'Angry': 3.9628775955202755e-11, 'Disgusted': 4.301906920967102e-12, 'Fearful': 6.281563268671631e-13, 'Happy': 5.828139637564789e-10, 'Neutral': 1.0, 'Other': 4.504154482113526e-13, 'Sad': 1.5215040338745212e-10, 'Surprised': 6.912561495431291e-11, 'Unknown': 6.068393942730566e-13}","Like that. Before we get into our session tonight, we do have some announcements to get through, beginning with the first of our two sponsors this evening, Hit Point Press! Sam."
SAM,00:00:18,00:00:31,Neutral,"{'Angry': 0.08896180242300034, 'Disgusted': 0.057281360030174255, 'Fearful': 0.00012334814528003335, 'Happy': 0.01023610308766365, 'Neutral': 0.8268678784370422, 'Other': 0.005297139286994934, 'Sad': 0.00018663595255929977, 'Surprised': 0.005895333364605904, 'Unknown': 0.0051503549329936504}","What's up, BTS fans? That's right. Sam Riegel, number one Army at the table, here to drop that Bangtan Bomb on you! Let's get #BTSCR trending!"
MATT,00:00:31,00:00:35,Neutral,"{'Angry': 5.858995336893713e-06, 'Disgusted': 7.595926490466809e-06, 'Fearful': 7.85982706474897e-07, 'Happy': 6.598284926440101e-06, 'Neutral': 0.9999490976333618, 'Other': 3.7962738588248612e-06, 'Sad': 4.825806627195561e-06, 'Surprised': 2.388094344496494e-07, 'Unknown': 2.122247315128334e-05}","Sam, I said Hit Point Press, not BTS."
SAM,00:00:35,00:00:55,Neutral,"{'Angry': 1.53206815411977e-06, 'Disgusted': 2.4219498300226405e-06, 'Fearful': 1.1224472729054469e-07, 'Happy': 1.603652344783768e-05, 'Neutral': 0.999975323677063, 'Other': 1.7981898281504982e-06, 'Sad': 1.121308841334212e-07, 'Surprised': 2.386137794019305e-07, 'Unknown': 2.442263394186739e-06}","I know, Matt, and I don't care. See, when you're an OG Army like me, BTS is all you can think of erryday. My bias is OT7, but I love them all. You got RM, you got Jin, you got Suga AKA Agust D, J-Hope, Jimin, Vee, and the Golden Maknae, Jungkook. J-Hope, Jimin, Vee, and the Golden Maknae, Jungkook."
MATT,00:00:55,00:01:25,Happy,"{'Angry': 7.901427920842252e-07, 'Disgusted': 1.0609930541249923e-05, 'Fearful': 5.757490839641832e-07, 'Happy': 0.9985780715942383, 'Neutral': 0.0012674215249717236, 'Other': 0.00010639187530614436, 'Sad': 1.1166655895067379e-05, 'Surprised': 3.6880201150779612e-06, 'Unknown': 2.1272999219945632e-05}","I, uh. I don't doubt your devotion to the popular K-pop band, BTS, Sam, but you're supposed to talk about Hit Point Press, our sponsor for tonight, and their latest campaign setting, known as Heckna, and how it's live on Kickstarter. That's the purpose of this. Heckna's inspired by 80's movies and cosmic horror, and this new carnival setting called Revelia, where the carnival's overseen by the ring leader, Heckna. It's all about frightening and delighting the carnival goers."
SAM,00:01:25,00:01:35,Neutral,"{'Angry': 0.15463408827781677, 'Disgusted': 0.05245332792401314, 'Fearful': 0.0003228109562769532, 'Happy': 0.001789471716620028, 'Neutral': 0.7589032649993896, 'Other': 0.004898684099316597, 'Sad': 0.0007033314323052764, 'Surprised': 7.865280349506065e-05, 'Unknown': 0.026216333732008934}","Frightening and delighting fans, that sounds like seven boys who shine through the city with a little funk and soul and light it up like dynamite! I'm talking about my Bulletproof Boy Scouts, woo woo!"
MATT,00:01:35,00:02:02,Happy,"{'Angry': 3.9527364492641937e-07, 'Disgusted': 6.50910976673913e-07, 'Fearful': 1.6966866667189606e-07, 'Happy': 0.9999953508377075, 'Neutral': 8.444954460173903e-07, 'Other': 9.806263960854267e-07, 'Sad': 1.1541402500370168e-07, 'Surprised': 4.010739189652668e-07, 'Unknown': 1.0764158560050419e-06}","No, no, it's not BTS, it's our sponsors, Hit Point Press, actually. They wanted you to know everything you need to get started in Revelia is included: stat blocks for new creatures, magical items. All tiers come with a deluxe print and PDF, it's actually really cool. The book and box set are 20% off right now at bit.ly/crheckna, and thank you so much for your support."
SAM,00:02:02,00:02:08,Neutral,"{'Angry': 7.28560892171437e-11, 'Disgusted': 5.484254109872078e-12, 'Fearful': 1.64281923568238e-12, 'Happy': 1.1826499501932375e-10, 'Neutral': 1.0, 'Other': 7.55692166828914e-13, 'Sad': 1.8315844674265946e-10, 'Surprised': 1.1695824864155213e-11, 'Unknown': 2.8661196679879986e-12}",And remember what Hit Point Press always says: The reason we shine is because you give us the light.
