speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:05,Happy,"{'Angry': 3.836502782128548e-10, 'Disgusted': 1.6088326226793015e-09, 'Fearful': 3.396082304263359e-10, 'Happy': 1.0, 'Neutral': 3.4612387622701135e-08, 'Other': 8.861580913510636e-10, 'Sad': 2.702677415200583e-09, 'Surprised': 2.5478258391942177e-10, 'Unknown': 8.54725445975646e-09}","Hello everyone, and welcome to Critical Role where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
ALL,00:00:05,00:00:08,Happy,"{'Angry': 0.002609995659440756, 'Disgusted': 0.0009477320127189159, 'Fearful': 0.0009406365570612252, 'Happy': 0.9894987344741821, 'Neutral': 0.0012843857984989882, 'Other': 8.548496407456696e-05, 'Sad': 0.0011398578062653542, 'Surprised': 0.0033086510375142097, 'Unknown': 0.00018452448421157897}",(discordantly) We play Dungeons & Dragons!
MATT,00:00:08,00:00:18,Neutral,"{'Angry': 7.2663049188737e-11, 'Disgusted': 1.7938464949573962e-11, 'Fearful': 2.6707275713883094e-12, 'Happy': 6.571528321508424e-10, 'Neutral': 1.0, 'Other': 6.813128620303255e-12, 'Sad': 4.0354947161702626e-10, 'Surprised': 4.7738743513825455e-11, 'Unknown': 7.078805857457793e-12}","Before we get into tonight's episode, we do we have some announcements to get through. Beginning with our two sponsors for the night, beginning first with Petersen Games. Sam, take it away."
SAM,00:00:18,00:00:21,Fearful,"{'Angry': 0.010164646431803703, 'Disgusted': 0.3347402811050415, 'Fearful': 0.49388644099235535, 'Happy': 0.008233901113271713, 'Neutral': 0.004309837240725756, 'Other': 0.0008402380626648664, 'Sad': 0.0031832661479711533, 'Surprised': 0.01994728296995163, 'Unknown': 0.12469415366649628}","(bad Dave Matthews impression) Oh oh, I didn't see you there. I was--"
MARISHA,00:00:21,00:00:24,Happy,"{'Angry': 0.0074101658537983894, 'Disgusted': 0.001794308889657259, 'Fearful': 0.003550807712599635, 'Happy': 0.9051486253738403, 'Neutral': 0.001545706414617598, 'Other': 0.00010989041766151786, 'Sad': 0.00114819232840091, 'Surprised': 0.07899711281061172, 'Unknown': 0.00029521583928726614}",Oh no! (laughter)
SAM,00:00:24,00:00:36,Neutral,"{'Angry': 0.0007918676710687578, 'Disgusted': 0.005663252901285887, 'Fearful': 0.0006712678587064147, 'Happy': 0.023139575496315956, 'Neutral': 0.7379716634750366, 'Other': 0.003591566812247038, 'Sad': 0.0019484986551105976, 'Surprised': 0.22326304018497467, 'Unknown': 0.002959321951493621}","I was jamming out to some frat fusion rock. You see, I'm Bob Matthews, Dave Matthews' ♪ younger brother. ♪ What-a would you say if I told you--"
ASHLEY,00:00:36,00:00:37,Sad,"{'Angry': 1.5276929843821563e-05, 'Disgusted': 1.631656414247118e-05, 'Fearful': 3.1221014069160447e-05, 'Happy': 9.814215445658192e-05, 'Neutral': 0.00010207640298176557, 'Other': 1.0764238140836824e-06, 'Sad': 0.9997233748435974, 'Surprised': 1.2138837519160006e-05, 'Unknown': 3.8936147461754445e-07}",Oh wow.
SAM,00:00:37,00:01:44,Happy,"{'Angry': 0.0006901535671204329, 'Disgusted': 0.007186484523117542, 'Fearful': 0.0002582771994639188, 'Happy': 0.9347743391990662, 'Neutral': 0.035326678305864334, 'Other': 0.0029673143289983273, 'Sad': 0.0003616849717218429, 'Surprised': 0.0002576643892098218, 'Unknown': 0.018177403137087822}","-- if I told you that Petersen Games is the best of what's around? Yep, their brand new source book, Cthulhu Mythos Sagas: Dark ♪ Worlds ♪ make me want to ♪ eat, drink and be merry for tomorrow. ♪ ♪ Yes! ♪ All you little ants better go march into-- step into this ♪ immersive world ♪ from Sandy Petersen, as you and fellow heroes get caught-- (badly played guitar chords) in the blunders of a mad ruler, and are sent to new worlds to face unique dangers. (laughter) (terribly played chords continue) Each of the four volumes comes with professionally drawn ♪ maps ♪, beautiful illustrations and dozens before never seen monsters in a hardback book to last the ♪ ages. ♪ Do not take these chances. Get this source book and wrap it up-- (guitar chord) inside a-- (guitar chord) box or a-- (guitar chord) quiet-- (80's phone ring) Oh, hello? Hello? Oh, Bob Matthews here, kid brother of Charlottesville legend, Dave Matthews. What? Oh, it's my brother, Dave Matthews, ooh. He's a big Critter."
ASHLEY,00:01:44,00:01:47,Sad,"{'Angry': 0.00018577631271909922, 'Disgusted': 0.00022224550775717944, 'Fearful': 0.0007487213588319719, 'Happy': 0.25400182604789734, 'Neutral': 0.00038802908966317773, 'Other': 5.9576763305813074e-05, 'Sad': 0.7441282868385315, 'Surprised': 0.00021388352615758777, 'Unknown': 5.170184522285126e-05}",Ooh! (laughter)
SAM,00:01:47,00:02:39,Happy,"{'Angry': 1.0921404225427978e-07, 'Disgusted': 1.8694123582463362e-06, 'Fearful': 1.7743299167705118e-06, 'Happy': 0.9999834299087524, 'Neutral': 9.413146813130879e-07, 'Other': 2.2767947029933566e-06, 'Sad': 2.0177633359708125e-06, 'Surprised': 1.194529488657281e-07, 'Unknown': 7.418268978653941e-06}","Oh, what's that, Dave Matthews? He's telling me I shouldn't use his lyrics to sell stuff on our show. But Davy, this isn't a typical situation in these typical ti-- nope. I'm not allowed to say that either, all right. Well, he hung up. Anyway, I guess I ♪ crashed ♪ that one, but go ahead and get the hardcover-- (guitar chord) volume and PDF-- (guitar chord) plus an awesome 20 percent discount on Petersen's Cthulhu Mythos mini-- miniature line. (guitar chord) The core source book-- there's lots of words. And the four previous sagas of the series-- (awful guitar chords) when you use promo code ♪ Critical Role ♪ at checkout. ♪ Check it out now at bit.ly/CRPetersenGames... Satellite. Back to you, Matt. (laughter)"
