speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:07,Happy,"{'Angry': 9.047548821250473e-11, 'Disgusted': 5.045566742190033e-10, 'Fearful': 9.224099262183927e-10, 'Happy': 1.0, 'Neutral': 6.888662418269575e-10, 'Other': 1.1231119367849374e-09, 'Sad': 6.5765344281487614e-09, 'Surprised': 7.1416034197469e-10, 'Unknown': 3.6882344400801514e-10}","Hello everyone, and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
ALL,00:00:07,00:00:11,Sad,"{'Angry': 0.00040211627492681146, 'Disgusted': 7.27302540326491e-05, 'Fearful': 0.001347992685623467, 'Happy': 0.24050143361091614, 'Neutral': 0.0002917168603744358, 'Other': 0.00018826097948476672, 'Sad': 0.7564395070075989, 'Surprised': 0.000700696837157011, 'Unknown': 5.54860889678821e-05}",(discordant yelling) We play Dungeons & Dragons!
MATT,00:00:11,00:00:22,Happy,"{'Angry': 7.12490622056805e-11, 'Disgusted': 2.383424846374993e-10, 'Fearful': 1.330607568572617e-10, 'Happy': 1.0, 'Neutral': 8.432217146747689e-10, 'Other': 2.3897248069282284e-10, 'Sad': 9.169142667353469e-10, 'Surprised': 2.540052890243061e-10, 'Unknown': 1.4431408845716476e-10}","You dick. Left hook. Before we jump into tonight's game, we do have some announcements to get through, beginning with our first of two sponsors, Cortex. Sam."
SAM,00:00:22,00:02:01,Happy,"{'Angry': 0.00011003512918250635, 'Disgusted': 0.00012633745791390538, 'Fearful': 1.2545097888505552e-05, 'Happy': 0.6623616814613342, 'Neutral': 0.3357536792755127, 'Other': 0.0010403863852843642, 'Sad': 7.644572178833187e-05, 'Surprised': 4.0599319618195295e-05, 'Unknown': 0.00047834563883952796}","From our fans-- nope. From our friends at Fandom, the people behind D&D Beyond, comes Cortex. It's not a new game, but rather a box of tools you can use to craft your own game, from hundreds of modular parts to best suit the way you and your friends like to play. Right now till December 31st, Critters can use the code-- I skipped a whole paragraph. Using a system-- (laughter) Using a system of dice and descriptive traits, you have the freedom to build within your favorite genres and worlds, from books, TVs, movies, and video games. And from now until December 31st, Critters can use the code, CORE20, at checkout to get a 20% discount on the digital edition of the book. Just go to cortexrpg.site, which is apparently a thing, /crcore, and grab a copy. Now, last time I used Cortex to develop my own horror game, Tax Code Carnage: IRS Annihilation, but Ivan and the folks at Darrington Press rejected my idea. So this week I'm going to pitch a new one, it's called Tea & Tea. Hold on. Steep yourself in an aromatic new RPG system. The first ever interactive tea-brewing adventure game! Play as three soothing character classes, Oolong, Assam, and if you're feeling nasty, Jasmine Matcha. (laughter) Balance tannins, soak up caffeine, and fight the evil forces of Lapsang Souchong. Super interactive! All you need is dice, a cup, hot water, and a thirst for excitement."
TRAVIS,00:02:01,00:02:02,Sad,"{'Angry': 0.013936184346675873, 'Disgusted': 0.028755808249115944, 'Fearful': 0.00820248480886221, 'Happy': 0.3306257724761963, 'Neutral': 0.06506597250699997, 'Other': 0.0002641434839460999, 'Sad': 0.5193289518356323, 'Surprised': 0.033734340220689774, 'Unknown': 8.633646939415485e-05}",Oh Jesus.
SAM,00:02:02,00:02:24,Angry,"{'Angry': 0.9160811305046082, 'Disgusted': 0.028562169522047043, 'Fearful': 0.00017322499479632825, 'Happy': 0.0009969089878723025, 'Neutral': 0.04752848297357559, 'Other': 0.0022789407521486282, 'Sad': 0.00012544350465759635, 'Surprised': 0.00010328862117603421, 'Unknown': 0.0041504125110805035}","Tea & Tea is a truly immersive experience. Here, I'll demonstrate one of the modules right now. Oh no! The evil Earl Gray has flooded the realm with his undead bergamot bestiary. He's forcing us to eat scones without the créme fraíche. That is, until Rooibos the Red attacks."
ASHLEY,00:02:24,00:02:25,Surprised,"{'Angry': 0.002203220035880804, 'Disgusted': 0.12793408334255219, 'Fearful': 0.0009319160017184913, 'Happy': 0.006366042885929346, 'Neutral': 0.08590316772460938, 'Other': 0.0007303651073016226, 'Sad': 0.0005102968425489962, 'Surprised': 0.7750207781791687, 'Unknown': 0.0004001415800303221}",Oh!
SAM,00:02:25,00:02:45,Happy,"{'Angry': 1.1932546062354277e-09, 'Disgusted': 6.329731405685379e-09, 'Fearful': 1.3858161285185133e-09, 'Happy': 0.9999998807907104, 'Neutral': 2.9686452407418074e-08, 'Other': 6.417648190648606e-09, 'Sad': 1.0118838211781167e-08, 'Surprised': 1.0551383100576572e-09, 'Unknown': 1.8879578789210427e-08}","Now, you roll a d4 to see how many minutes to steep. It's a four. And now we wait. (laughter) (laughter) I guess, I guess while we're waiting, what do you guys think?"
LAURA,00:02:45,00:02:48,Happy,"{'Angry': 0.00012233613233547658, 'Disgusted': 8.65372785483487e-05, 'Fearful': 0.0001581951801199466, 'Happy': 0.9990004897117615, 'Neutral': 0.00025740405544638634, 'Other': 1.5930270819808356e-05, 'Sad': 0.00015926724881865084, 'Surprised': 0.0001310258958255872, 'Unknown': 6.887131894472986e-05}","You know, it was really good."
LIAM,00:02:48,00:02:50,Happy,"{'Angry': 0.0052314805798232555, 'Disgusted': 0.009168291464447975, 'Fearful': 0.0179288387298584, 'Happy': 0.5252109169960022, 'Neutral': 0.02381925657391548, 'Other': 0.0008515239460393786, 'Sad': 0.001525074359960854, 'Surprised': 9.539835446048528e-05, 'Unknown': 0.4161692261695862}","Strong, this is strong."
SAM,00:02:50,00:02:58,Happy,"{'Angry': 1.2444668628930344e-09, 'Disgusted': 6.468932944869721e-09, 'Fearful': 1.6128881563659547e-09, 'Happy': 0.9999998807907104, 'Neutral': 3.745904564311786e-08, 'Other': 1.018778128525355e-08, 'Sad': 1.0896463287224378e-08, 'Surprised': 1.1031843216713355e-09, 'Unknown': 3.7018960341583806e-08}","Okay! Well, I guess we'll check back later, see how it turns out. Until then, back to you, Matt."
MATT,00:02:58,00:03:00,Happy,"{'Angry': 4.5762797640236386e-07, 'Disgusted': 1.449863020752673e-06, 'Fearful': 4.117208618481527e-07, 'Happy': 0.999983549118042, 'Neutral': 7.134434326871997e-06, 'Other': 7.024264050414786e-07, 'Sad': 1.1346576229698258e-06, 'Surprised': 4.366915163700469e-06, 'Unknown': 6.96189431437233e-07}","Thank you. No, I'm super--"
SAM,00:03:00,00:03:03,Happy,"{'Angry': 1.2026586670987882e-10, 'Disgusted': 8.768051840135627e-10, 'Fearful': 3.8146419356621664e-10, 'Happy': 1.0, 'Neutral': 3.387396141363297e-09, 'Other': 3.526352543303801e-10, 'Sad': 1.3441121549107038e-09, 'Surprised': 3.4752989375164134e-10, 'Unknown': 3.3033966673201576e-09}",Thanks to Cortex for sponsoring the show.
MATT,00:03:03,00:03:08,Happy,"{'Angry': 5.482656342814529e-11, 'Disgusted': 2.0058318894733418e-10, 'Fearful': 2.2090893003756662e-10, 'Happy': 1.0, 'Neutral': 5.214594311908627e-10, 'Other': 3.8581948746951866e-10, 'Sad': 6.12433270763546e-10, 'Surprised': 6.786000927849756e-11, 'Unknown': 3.541653637029185e-10}","Thank you, Cortex. I'm super excited to try out this game, and like, run a one-shot for all of 2021. (laughter)"
TRAVIS,00:03:08,00:03:12,Happy,"{'Angry': 9.410890955408036e-10, 'Disgusted': 7.62840368651041e-09, 'Fearful': 9.373008147406381e-09, 'Happy': 0.9999998807907104, 'Neutral': 1.848523467629093e-08, 'Other': 3.886587940371555e-09, 'Sad': 3.4745728072493876e-08, 'Surprised': 3.834807138503038e-09, 'Unknown': 3.5874876402886e-08}","""For all of 2021."""
