speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:05,Happy,"{'Angry': 0.01196720264852047, 'Disgusted': 0.0008226628415286541, 'Fearful': 0.00018507115601096302, 'Happy': 0.9483897686004639, 'Neutral': 0.03602435812354088, 'Other': 0.0002521842543501407, 'Sad': 0.0005222653853707016, 'Surprised': 3.3017160603776574e-05, 'Unknown': 0.0018035081448033452}","Hello, everyone, and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
LIAM,00:00:05,00:00:09,Happy,"{'Angry': 0.007988850586116314, 'Disgusted': 0.0008107543108053505, 'Fearful': 0.013782276771962643, 'Happy': 0.7894877195358276, 'Neutral': 0.0004056066391058266, 'Other': 0.00584425451233983, 'Sad': 0.0054818713106215, 'Surprised': 0.1759418249130249, 'Unknown': 0.00025683653075248003}",(triumphant trumpeting)
MATT,00:00:09,00:00:19,Happy,"{'Angry': 2.06005802283471e-06, 'Disgusted': 2.391628868281259e-06, 'Fearful': 3.431073594128975e-07, 'Happy': 0.9992972612380981, 'Neutral': 0.0006657837075181305, 'Other': 1.0839031347131822e-05, 'Sad': 6.416024461941561e-06, 'Surprised': 1.392506447928099e-07, 'Unknown': 1.4737862329639029e-05}","Before we jump into tonight's session, we do have some announcements to get through, including and first up, our two sponsors for tonight, beginning with our first sponsor, Ravensburger. Sam."
TALIESIN,00:00:19,00:00:20,Neutral,"{'Angry': 3.673790160974022e-06, 'Disgusted': 1.3140103192199604e-06, 'Fearful': 2.520410760098457e-07, 'Happy': 0.0002475099463481456, 'Neutral': 0.9997332692146301, 'Other': 1.2222315604049072e-07, 'Sad': 1.0431157534185331e-05, 'Surprised': 3.3537185117893387e-06, 'Unknown': 2.523459130543415e-08}",Ravensburger.
TRAVIS,00:00:20,00:00:22,Disgusted,"{'Angry': 0.2496783584356308, 'Disgusted': 0.7472479939460754, 'Fearful': 0.0005043343990109861, 'Happy': 0.0007161818793974817, 'Neutral': 0.0003890055522788316, 'Other': 0.00029598144465126097, 'Sad': 0.00024388552992604673, 'Surprised': 0.0008592125377617776, 'Unknown': 6.51016307529062e-05}",What?
SAM,00:00:22,00:00:26,Happy,"{'Angry': 0.0022656801156699657, 'Disgusted': 0.00015003312728367746, 'Fearful': 5.322594370227307e-05, 'Happy': 0.9973986148834229, 'Neutral': 3.855617615045048e-05, 'Other': 6.108390152803622e-06, 'Sad': 1.2378111932775937e-05, 'Surprised': 4.7698595153633505e-05, 'Unknown': 2.7773305191658437e-05}",Doc! I'm back from the future with crazy news!
LIAM,00:00:26,00:00:32,Happy,"{'Angry': 0.01564176008105278, 'Disgusted': 0.10121916979551315, 'Fearful': 0.12161672115325928, 'Happy': 0.5918267965316772, 'Neutral': 0.05784223601222038, 'Other': 0.0059341853484511375, 'Sad': 0.002573302248492837, 'Surprised': 0.0037538071628659964, 'Unknown': 0.09959197789430618}","I can barely see the script through these glasses. We've done this before, Marty, how bad could it be?"
SAM,00:00:32,00:00:39,Happy,"{'Angry': 0.00025533605366945267, 'Disgusted': 0.0024084928445518017, 'Fearful': 0.009320065379142761, 'Happy': 0.8895542621612549, 'Neutral': 0.0035680660512298346, 'Other': 0.000495976535603404, 'Sad': 0.001073497929610312, 'Surprised': 4.025400266982615e-05, 'Unknown': 0.09328393638134003}","You don't get it, Doc, I went to the year 2020, and it was heavy."
LIAM,00:00:39,00:00:46,Happy,"{'Angry': 0.008456588722765446, 'Disgusted': 0.00041802687337622046, 'Fearful': 0.0001124178379541263, 'Happy': 0.9897178411483765, 'Neutral': 0.0002358232595724985, 'Other': 9.420628339285031e-05, 'Sad': 1.250727382284822e-05, 'Surprised': 0.0002031764597631991, 'Unknown': 0.0007493544253520668}","Heavy? What, did Biff stir up more trouble with his Sports Almanac? (laughter)"
SAM,00:00:46,00:00:49,Happy,"{'Angry': 0.00019711045024450868, 'Disgusted': 0.0002516649547033012, 'Fearful': 0.0003243874234613031, 'Happy': 0.9451685547828674, 'Neutral': 0.044497907161712646, 'Other': 0.0008842884562909603, 'Sad': 0.00021563477639574558, 'Surprised': 9.677314665168524e-06, 'Unknown': 0.008450809866189957}","I mean, yeah, sports isn't really a thing any more in 2020."
LIAM,00:00:49,00:00:52,Angry,"{'Angry': 0.9999997615814209, 'Disgusted': 1.2782725988813581e-08, 'Fearful': 7.938368185023137e-09, 'Happy': 1.6200888808270975e-07, 'Neutral': 6.3002576489168405e-09, 'Other': 5.842863415317368e-10, 'Sad': 4.592692892657624e-09, 'Surprised': 2.863993309176749e-08, 'Unknown': 1.3804599130473605e-10}","Oh, is it your kids, Marty? Are they in trouble?"
SAM,00:00:52,00:00:56,Happy,"{'Angry': 0.0002927708555944264, 'Disgusted': 0.0005074203363619745, 'Fearful': 0.0007008928223513067, 'Happy': 0.947539210319519, 'Neutral': 0.03112734854221344, 'Other': 0.00040423840982839465, 'Sad': 2.556995787017513e-05, 'Surprised': 1.5573286873404868e-05, 'Unknown': 0.019387010484933853}","Kids, parents, pretty much everyone. It's kind of a global thing."
LIAM,00:00:56,00:01:03,Happy,"{'Angry': 0.000983569654636085, 'Disgusted': 0.02716357819736004, 'Fearful': 0.013922689482569695, 'Happy': 0.663796603679657, 'Neutral': 0.013667317107319832, 'Other': 0.002833237173035741, 'Sad': 0.0022297464311122894, 'Surprised': 0.00030445997253991663, 'Unknown': 0.2750988006591797}","No, no, no, don't tell me too much! It could affect reality as we know it. Oh. (laughter)"
SAM,00:01:03,00:01:06,Happy,"{'Angry': 0.00030426631565205753, 'Disgusted': 0.00024803882115520537, 'Fearful': 1.5194277693808544e-05, 'Happy': 0.9989585876464844, 'Neutral': 2.15773907257244e-05, 'Other': 3.7813526432728395e-05, 'Sad': 2.0627740013878793e-06, 'Surprised': 0.00038172645145095885, 'Unknown': 3.0826668080408126e-05}","Whoa, Doc, are you checking a photo to see if I'm disappearing?"
LIAM,00:01:06,00:01:12,Angry,"{'Angry': 0.740443766117096, 'Disgusted': 0.021345743909478188, 'Fearful': 0.0027764111291617155, 'Happy': 0.012684416957199574, 'Neutral': 0.1974080353975296, 'Other': 0.002803956624120474, 'Sad': 0.0007643509306944907, 'Surprised': 0.00020269039669074118, 'Unknown': 0.021570654585957527}","No, Marty, it's a picture of Matt Mercer. His face, it's so elastic; I love it!"
SAM,00:01:12,00:01:18,Happy,"{'Angry': 4.4774134266845067e-07, 'Disgusted': 8.108275437734846e-07, 'Fearful': 1.1903199492735439e-07, 'Happy': 0.9999512434005737, 'Neutral': 3.416396793909371e-05, 'Other': 7.302115250240604e-07, 'Sad': 3.700376680626505e-07, 'Surprised': 3.087883371222233e-08, 'Unknown': 1.2055818842782173e-05}","Yeah, it is pretty funny. Listen, Doc, about 2020, it gets pretty rough."
LIAM,00:01:18,00:01:26,Angry,"{'Angry': 0.7986482977867126, 'Disgusted': 4.3532083509489894e-05, 'Fearful': 1.3398821465671062e-05, 'Happy': 0.00012745443382300436, 'Neutral': 0.20107734203338623, 'Other': 1.3331420632312074e-05, 'Sad': 4.808142330148257e-05, 'Surprised': 1.4183066923578735e-05, 'Unknown': 1.4346981515700463e-05}","No matter what happens, I'm sure you solved it with some hilarious antics, like riding a hoverboard or wearing a Darth Vader mask to fool your dad."
SAM,00:01:26,00:01:28,Angry,"{'Angry': 0.985029399394989, 'Disgusted': 0.0029067527502775192, 'Fearful': 0.0015364480204880238, 'Happy': 0.0009735208004713058, 'Neutral': 0.0008984109153971076, 'Other': 0.0003068750665988773, 'Sad': 0.0038384690415114164, 'Surprised': 6.096850847825408e-05, 'Unknown': 0.004449225962162018}","I mean, I did wear a mask."
LIAM,00:01:28,00:01:32,Happy,"{'Angry': 0.007670353166759014, 'Disgusted': 0.00563783897086978, 'Fearful': 0.0020619977731257677, 'Happy': 0.8130843043327332, 'Neutral': 0.0249877218157053, 'Other': 0.00030379462987184525, 'Sad': 0.1417606621980667, 'Surprised': 0.0027774509508162737, 'Unknown': 0.0017158358823508024}",Got a little There Will Be Blood there for a second. And did you punch Biff in the face?
SAM,00:01:32,00:01:34,Neutral,"{'Angry': 0.0007244409644044936, 'Disgusted': 0.0003780642000492662, 'Fearful': 0.000546937866602093, 'Happy': 0.005912215448915958, 'Neutral': 0.9540063142776489, 'Other': 0.00257149338722229, 'Sad': 0.0003406215400900692, 'Surprised': 8.684995918883942e-06, 'Unknown': 0.03551126644015312}","No, I didn't get within six feet of Biff, or really anyone."
LIAM,00:01:34,00:01:40,Angry,"{'Angry': 0.9945306181907654, 'Disgusted': 0.0005277566378936172, 'Fearful': 0.00011802470544353127, 'Happy': 0.0036265403032302856, 'Neutral': 0.0002454749192111194, 'Other': 9.708623838378116e-05, 'Sad': 5.594709000433795e-05, 'Surprised': 7.931773143354803e-05, 'Unknown': 0.0007192502962425351}","Great Scott! Marty, was there anything good about 2020?"
SAM,00:01:40,00:01:58,Angry,"{'Angry': 0.9337096214294434, 'Disgusted': 0.00856559444218874, 'Fearful': 0.0008875608909875154, 'Happy': 0.005593840964138508, 'Neutral': 0.004408698529005051, 'Other': 0.01701514609158039, 'Sad': 9.400970884598792e-05, 'Surprised': 0.00015618583711329848, 'Unknown': 0.029569201171398163}","Actually, there was. The folks at Ravensburger released their new cooperative dice game, Back to the Future: Dice Through Time. In it, Biff steals the DeLorean and takes a joyride through time doing untold damage to the space-time continuum. It's up to you to restore the temporal order."
LIAM,00:01:58,00:02:01,Angry,"{'Angry': 0.6901023983955383, 'Disgusted': 0.046102482825517654, 'Fearful': 0.009545726701617241, 'Happy': 0.06882530450820923, 'Neutral': 0.052863165736198425, 'Other': 0.0014080933760851622, 'Sad': 0.005158417392522097, 'Surprised': 0.07868608832359314, 'Unknown': 0.047308288514614105}","Oh, great Scott, that sounds more like it!"
SAM,00:02:01,00:02:16,Happy,"{'Angry': 8.918172511584999e-08, 'Disgusted': 4.06411999165357e-07, 'Fearful': 3.1943038436565985e-08, 'Happy': 0.9999734163284302, 'Neutral': 2.326803223695606e-05, 'Other': 1.2802007631762535e-06, 'Sad': 3.773342882595898e-07, 'Surprised': 7.4512556125228e-08, 'Unknown': 1.0785378208311158e-06}","So jump into your DeLorean, traverse the Back to the Future film trilogy, and return items to their... proper place in time. (laughter) The game includes four miniature-- Is this close to the voice? It's not, is it?"
MARISHA,00:02:16,00:02:17,Happy,"{'Angry': 0.007790112867951393, 'Disgusted': 0.012532388791441917, 'Fearful': 0.0031050750985741615, 'Happy': 0.8388522267341614, 'Neutral': 0.08584369719028473, 'Other': 0.00010615761129884049, 'Sad': 0.029463358223438263, 'Surprised': 0.02216590754687786, 'Unknown': 0.0001410160621162504}",Well--
MARISHA,00:02:17,00:02:19,Neutral,"{'Angry': 0.02921968325972557, 'Disgusted': 0.2517557144165039, 'Fearful': 0.013952728360891342, 'Happy': 0.09862100332975388, 'Neutral': 0.3577415347099304, 'Other': 0.06392328441143036, 'Sad': 0.020067736506462097, 'Surprised': 0.049357347190380096, 'Unknown': 0.11536093056201935}","A little Morty, it's fine."
ASHLEY,00:02:19,00:02:21,Sad,"{'Angry': 9.871431529973052e-07, 'Disgusted': 8.787479828242795e-07, 'Fearful': 8.611915291112382e-06, 'Happy': 0.00028644243138842285, 'Neutral': 1.6145710105774924e-05, 'Other': 1.2811731266992865e-06, 'Sad': 0.9996827840805054, 'Surprised': 2.7292596769257216e-06, 'Unknown': 1.7689184517166723e-07}",It sounds great. (laughter)
SAM,00:02:21,00:03:14,Happy,"{'Angry': 2.2636024368694052e-05, 'Disgusted': 0.00023957309895195067, 'Fearful': 0.00021650562121067196, 'Happy': 0.9927922487258911, 'Neutral': 0.0002395031915511936, 'Other': 9.528049849905074e-05, 'Sad': 0.004114198964089155, 'Surprised': 1.6081736475825892e-06, 'Unknown': 0.002278465311974287}","The game includes four miniature DeLoreans, a letter from the future's Doc Brown, and colorful dice, Scoob! And you can enter-- (laughter) And, like, you can enter for your chance to win a copy of the game by heading over to @RavensburgerNA on Twitter to, like, see where they're giving away 10 copies of the game right now! It's available at Target and in the UK. It's at Target, which is a store, or the country-- (laughter) of the United Kingdom. So two places you can get it, guys: at Target, or the entire nation of the United Kingdom. So go check it out at http://bit.ly/CROUTATIME. That'll be spelled. And thanks to Ravensburger for, like, continuing to support our show. (laughter)"
MATT,00:03:14,00:03:16,Happy,"{'Angry': 4.782638279721141e-05, 'Disgusted': 0.013600233010947704, 'Fearful': 0.0002727226819843054, 'Happy': 0.9799047708511353, 'Neutral': 0.0006886562332510948, 'Other': 0.000935699266847223, 'Sad': 0.003617298323661089, 'Surprised': 0.0008801086223684251, 'Unknown': 5.267755113891326e-05}",Whoa.
SAM,00:03:16,00:03:18,Happy,"{'Angry': 4.5286310523806605e-07, 'Disgusted': 1.3261629874250502e-06, 'Fearful': 3.333069003019773e-07, 'Happy': 0.9999891519546509, 'Neutral': 5.822488219564548e-06, 'Other': 3.073767729233623e-08, 'Sad': 2.700647428355296e-06, 'Surprised': 2.168505517374797e-07, 'Unknown': 3.2839196251188696e-08}","That was a disaster, Liam."
ASHLEY,00:03:18,00:03:20,Neutral,"{'Angry': 0.09686504304409027, 'Disgusted': 0.01743958704173565, 'Fearful': 0.0027587958611547947, 'Happy': 0.24790319800376892, 'Neutral': 0.31797704100608826, 'Other': 0.005074444692581892, 'Sad': 0.006189865525811911, 'Surprised': 0.29911965131759644, 'Unknown': 0.006672358140349388}","Wait, what did that sound--"
LIAM,00:03:20,00:03:21,Sad,"{'Angry': 0.0007852414273656905, 'Disgusted': 0.0021217439789325, 'Fearful': 0.26056405901908875, 'Happy': 0.009779419749975204, 'Neutral': 0.0018266293918713927, 'Other': 7.107884448487312e-05, 'Sad': 0.7246264219284058, 'Surprised': 0.00017707617371343076, 'Unknown': 4.833722414332442e-05}","Hold on, let me just get this tribble off my head."
LAURA,00:03:21,00:03:23,Neutral,"{'Angry': 5.60827993467683e-06, 'Disgusted': 1.2099418199795764e-05, 'Fearful': 2.2197240468813106e-05, 'Happy': 2.738166404014919e-05, 'Neutral': 0.9997379183769226, 'Other': 6.180373475217493e-06, 'Sad': 8.321461064042524e-05, 'Surprised': 4.788352612195013e-07, 'Unknown': 0.0001050120044965297}",It sounds like Rick and Morty.
LAURA,00:03:23,00:03:25,Neutral,"{'Angry': 0.03400610759854317, 'Disgusted': 0.02910783514380455, 'Fearful': 0.029845193028450012, 'Happy': 0.1126825138926506, 'Neutral': 0.36373281478881836, 'Other': 0.0013365843333303928, 'Sad': 0.04295351728796959, 'Surprised': 0.33779820799827576, 'Unknown': 0.04853719845414162}",You were Morty.
SAM,00:03:25,00:03:27,Happy,"{'Angry': 0.0020377403125166893, 'Disgusted': 0.002983057638630271, 'Fearful': 0.00024059692805167288, 'Happy': 0.9528375864028931, 'Neutral': 0.02082955650985241, 'Other': 0.0001108725045924075, 'Sad': 0.0013133297907188535, 'Surprised': 0.019627710804343224, 'Unknown': 1.9549401258700527e-05}",I don't do voices.
TALIESIN,00:03:27,00:03:29,Sad,"{'Angry': 0.02805374749004841, 'Disgusted': 0.000935848627705127, 'Fearful': 0.0037062347400933504, 'Happy': 0.014128569513559341, 'Neutral': 0.0002453794877510518, 'Other': 0.000210000725928694, 'Sad': 0.9523025155067444, 'Surprised': 0.0001936405897140503, 'Unknown': 0.0002241928013972938}",Have you ever seen Back to the Future?
LAURA,00:03:29,00:03:31,Happy,"{'Angry': 6.539760732948707e-08, 'Disgusted': 9.677389556372873e-08, 'Fearful': 4.962448656442575e-07, 'Happy': 0.999994158744812, 'Neutral': 1.0553346641017924e-07, 'Other': 2.6264697083888677e-08, 'Sad': 4.822352821065579e-06, 'Surprised': 2.8804686280636815e-07, 'Unknown': 5.25135668283383e-09}","Question, Matthew Mercer."
LAURA,00:03:31,00:03:34,Disgusted,"{'Angry': 0.0003680991649162024, 'Disgusted': 0.9949983358383179, 'Fearful': 0.00011195326078450307, 'Happy': 0.00025336738326586783, 'Neutral': 0.0033500250428915024, 'Other': 2.8291320631979033e-05, 'Sad': 7.124045077944174e-05, 'Surprised': 0.0004820441536139697, 'Unknown': 0.00033659086329862475}",Is it Rav-ensburger or Ravens-burger?
MATT,00:03:34,00:03:35,Angry,"{'Angry': 0.9993796348571777, 'Disgusted': 3.945732532883994e-05, 'Fearful': 9.245337423635647e-06, 'Happy': 0.00047909069689922035, 'Neutral': 2.3654680262552574e-05, 'Other': 1.5261186945281224e-06, 'Sad': 3.167674003634602e-05, 'Surprised': 3.5400462365942076e-05, 'Unknown': 2.2203994376468472e-07}",I--
LAURA,00:03:35,00:03:36,Neutral,"{'Angry': 3.3243877624045126e-06, 'Disgusted': 1.8527865677242517e-06, 'Fearful': 9.350607399483124e-08, 'Happy': 6.293797014222946e-06, 'Neutral': 0.9999850988388062, 'Other': 6.445664553211827e-07, 'Sad': 6.458142820520152e-07, 'Surprised': 1.4541691371050547e-06, 'Unknown': 6.146731834633101e-07}",Rahv-ensburger?
MATT,00:03:36,00:03:43,Neutral,"{'Angry': 5.6325565739312466e-11, 'Disgusted': 6.0943680657565835e-12, 'Fearful': 1.1143169720284618e-12, 'Happy': 6.635293009482623e-11, 'Neutral': 1.0, 'Other': 9.232041129833557e-13, 'Sad': 9.923566829384001e-11, 'Surprised': 1.094750765734398e-11, 'Unknown': 4.12443386735295e-12}","I probably said it incorrectly because ""raven"" is written in the word and I said raven, but it's possibly, probably, Rahv-ensburger. My apologies to our friends Rahv-ensburger."
SAM,00:03:43,00:03:55,Happy,"{'Angry': 1.0133173589110811e-07, 'Disgusted': 5.042682573730417e-07, 'Fearful': 6.266034802138165e-08, 'Happy': 0.9999808073043823, 'Neutral': 1.106496165448334e-05, 'Other': 2.6295301722711883e-06, 'Sad': 2.677365728231962e-06, 'Surprised': 5.4531806625846e-08, 'Unknown': 2.1661176106135827e-06}","We'll find out, maybe, from the sponsor. (laughter) If it's not, here, I'll just record it. Ravens-burger, and they can take that."
