speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:05,Happy,"{'Angry': 1.883275785985461e-06, 'Disgusted': 4.584439466270851e-06, 'Fearful': 6.937122520866978e-07, 'Happy': 0.9993594288825989, 'Neutral': 0.0005922518903389573, 'Other': 3.896956968674203e-06, 'Sad': 3.223719886591425e-06, 'Surprised': 1.756178704681588e-07, 'Unknown': 3.390631900401786e-05}","Hello everyone, and welcome to tonight's episode of Critical Role where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
ALL,00:00:05,00:00:09,Happy,"{'Angry': 0.0005542163853533566, 'Disgusted': 0.0004815364081878215, 'Fearful': 0.0003676200576592237, 'Happy': 0.9760807752609253, 'Neutral': 0.0010507189435884356, 'Other': 0.013445873744785786, 'Sad': 0.0031474544666707516, 'Surprised': 0.003683509072288871, 'Unknown': 0.0011881869286298752}",(singing and hollering) We play Dungeons & Dragons!
MATT,00:00:09,00:00:18,Neutral,"{'Angry': 3.7038823397228526e-11, 'Disgusted': 3.5478633919616698e-12, 'Fearful': 6.744920377430019e-13, 'Happy': 1.9145404706044644e-10, 'Neutral': 1.0, 'Other': 2.7076612978647885e-13, 'Sad': 8.612097146531994e-11, 'Surprised': 3.0921196159106046e-11, 'Unknown': 1.3399173263983766e-12}","Just like that. Before we get into tonight's episode, we do have some announcements to get through, beginning with the first of our two sponsors, Cortex. Sam, if you don't mind."
SAM,00:00:18,00:01:51,Neutral,"{'Angry': 1.394816877109406e-06, 'Disgusted': 4.6356376515177544e-08, 'Fearful': 2.2078068262487704e-09, 'Happy': 0.003453075885772705, 'Neutral': 0.9965446591377258, 'Other': 6.448324096908209e-10, 'Sad': 6.586021754628746e-07, 'Surprised': 8.893037772850221e-08, 'Unknown': 2.8609350999353467e-10}","This episode is sponsored by Cortex, a brand new gaming toolset from our pals at Fandom, the D&D Beyond folks, that lets you create your own original game from hundreds of modular parts to best suit your world and play style. Using dice and descriptive traits, you can craft and play in all kinds of genres and worlds from books, TV, movies, and video games. Cortex is designed for episodic one shots as well as longer epic story arcs online or in person. To show you how easy it is, I used Cortex to design the most immersive horror game you'll ever experience. I call it Tax Code Carnage: IRS Annihilation, the thrilling and chilling game of adventure and accounting as you and your party delve into the darkness of the federal tax code and file your returns by April 15th before evil audit monsters garnish your soul. (laughter) I'll demonstrate. Oh, wait, I'm rolling too early. Oh no! (laughter) Oh no. I'm making up my own rules of the stupid game and I've already broken my own rules. (laughter) Oh no! A CPA aboleth is trying to shred my form 1040. Time to file an extension. A seven? My deductibles weren't itemized, so much red tape, no problem. I'll cast a 4th-level fixed asset cash flow spell. Nat one, I'm insolvent! (laughter) So my question to you guys is, does it need some more work or can Darrington Press publish this, like, right away?"
TRAVIS,00:01:51,00:01:52,Neutral,"{'Angry': 0.0015485710464417934, 'Disgusted': 0.031021976843476295, 'Fearful': 0.0006470640655606985, 'Happy': 0.005150927230715752, 'Neutral': 0.9106128215789795, 'Other': 0.00428983848541975, 'Sad': 0.010955354198813438, 'Surprised': 0.03568396717309952, 'Unknown': 8.951024210546166e-05}","I mean, a little more play testing."
ASHLEY,00:01:52,00:01:54,Happy,"{'Angry': 1.3383695659285877e-05, 'Disgusted': 7.375645509455353e-06, 'Fearful': 6.21325452812016e-05, 'Happy': 0.9947746396064758, 'Neutral': 1.7302225387538783e-05, 'Other': 3.050187615372124e-06, 'Sad': 0.005100799258798361, 'Surprised': 1.7204158211825415e-05, 'Unknown': 4.195460405753693e-06}",I think it's ready to go.
SAM,00:01:54,00:01:56,Neutral,"{'Angry': 0.025567498058080673, 'Disgusted': 0.016377536579966545, 'Fearful': 0.000921870581805706, 'Happy': 0.07992911338806152, 'Neutral': 0.8593804240226746, 'Other': 0.0012133765267208219, 'Sad': 0.00148540991358459, 'Surprised': 0.006740816868841648, 'Unknown': 0.00838395580649376}",Or is it too spooky? Is it too scary?
ASHLEY,00:01:56,00:01:59,Fearful,"{'Angry': 0.009106525219976902, 'Disgusted': 0.012611117213964462, 'Fearful': 0.7301707863807678, 'Happy': 0.10320625454187393, 'Neutral': 0.06769532710313797, 'Other': 0.005299619399011135, 'Sad': 0.009737267158925533, 'Surprised': 0.0036142764147371054, 'Unknown': 0.05855888873338699}","It's terrifying, my god."
LIAM,00:01:59,00:02:02,Happy,"{'Angry': 2.3112107783163083e-09, 'Disgusted': 5.219293441882655e-09, 'Fearful': 2.2685892275831065e-08, 'Happy': 0.9999998807907104, 'Neutral': 6.952552755734587e-09, 'Other': 4.079126370015729e-09, 'Sad': 3.7711171074761296e-08, 'Surprised': 1.996733622888769e-08, 'Unknown': 1.331369681167871e-09}",Great commercial read.
SAM,00:02:02,00:02:17,Neutral,"{'Angry': 5.7419933000346646e-05, 'Disgusted': 4.947191428072983e-06, 'Fearful': 5.517399017662683e-07, 'Happy': 5.308592153596692e-05, 'Neutral': 0.999870777130127, 'Other': 2.379585794187733e-06, 'Sad': 5.309601419867249e-06, 'Surprised': 2.70476732566749e-07, 'Unknown': 5.28444479641621e-06}","Anyway, right now Fandom is giving away free copies of the main Cortex rule book on Twitter, twitter.com/cortexrpg. So head over for a chance to get a copy or simply grab your own digital or physical copy right now at bit.ly/cortexrpgcr."
