speaker,start_time,end_time,emotion,scores,text
MATT,00:00:00,00:00:05,happy,"{'angry': 0.002650690032169223, 'calm': 0.001366678741760552, 'disgust': 0.0015996448928490281, 'fearful': 0.00894097052514553, 'happy': 0.9569939374923706, 'sad': 0.000371458736481145, 'surprised': 0.02807648666203022}","Hello everyone, and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
TRAVIS,00:00:05,00:00:09,sad,"{'angry': 0.0007364145712926984, 'calm': 0.0021871242206543684, 'disgust': 0.032580021768808365, 'fearful': 0.31072521209716797, 'happy': 0.0017906773136928678, 'sad': 0.6511650085449219, 'surprised': 0.0008154709357768297}",(hollering) We play Dungeons & Dragons!
MATT,00:00:09,00:00:23,surprised,"{'angry': 0.004463903605937958, 'calm': 0.001312345266342163, 'disgust': 0.0028027030639350414, 'fearful': 0.004506317432969809, 'happy': 0.1730818748474121, 'sad': 0.0010431514820083976, 'surprised': 0.8127896785736084}","Vibrato, thank you. I always wonder where it's going to go. Before we jump into tonight's episode, we're going to go ahead and go through some announcements if you don't mind. The first is our first sponsor for the night which is NordVPN."
LIAM,00:00:23,00:00:24,disgust,"{'angry': 0.0051054200157523155, 'calm': 0.0004353974654804915, 'disgust': 0.9779683947563171, 'fearful': 0.0032651976216584444, 'happy': 0.004231615457683802, 'sad': 0.007351734675467014, 'surprised': 0.001642347197048366}",Nord.
MATT,00:00:24,00:00:30,disgust,"{'angry': 0.006772402208298445, 'calm': 0.0020355423912405968, 'disgust': 0.882331907749176, 'fearful': 0.02990650199353695, 'happy': 0.02200322411954403, 'sad': 0.05227791517972946, 'surprised': 0.004672511946409941}","Sam, if you don't-- Sam? Sam was supposed--"
LIAM,00:00:30,00:00:49,happy,"{'angry': 0.07975760847330093, 'calm': 0.0017797137843444943, 'disgust': 0.05257667228579521, 'fearful': 0.014887170866131783, 'happy': 0.8415513038635254, 'sad': 0.0009430403006263077, 'surprised': 0.00850448664277792}","Oh, Matt? I'm sorry. If I may, Blackwillow69@aol.com and Cryptonic Override were tricked by the Serial Killer about four months ago. Remember, they tried to defeat the Ultra Codex and were banished inside the internet."
MATT,00:00:49,00:01:04,happy,"{'angry': 0.013752387836575508, 'calm': 0.0014106363523751497, 'disgust': 0.011618399061262608, 'fearful': 0.0926596000790596, 'happy': 0.8745740056037903, 'sad': 0.0015812960918992758, 'surprised': 0.004403635859489441}","Yeah, yeah, yeah. Wait, wait, wait, but then how are we supposed to, like, do this NordVPN sponsorship, then, if we don't have either of them, and also, what are Sam and Laura doing now if they're not here? (electronic music)"
LAURA,00:01:04,00:01:10,happy,"{'angry': 0.27422502636909485, 'calm': 0.0012424396118149161, 'disgust': 0.07710596919059753, 'fearful': 0.289497435092926, 'happy': 0.3406839370727539, 'sad': 0.005074345972388983, 'surprised': 0.01217090617865324}","Blackwillow69, we've been trapped in the dark web for nano-days. Where in the cyber code are we now?"
SAM,00:01:10,00:01:23,happy,"{'angry': 0.06389423459768295, 'calm': 0.0010196242947131395, 'disgust': 0.019509823992848396, 'fearful': 0.3175581991672516, 'happy': 0.5936564803123474, 'sad': 0.0021986665669828653, 'surprised': 0.002162920543923974}","It's hard to say, Cryptonic Override. The Serial Killer is so jacked in, he could've uploaded us anywhere. The brony web, DARPAnet, heck, we might even be in Bing, where no one goes."
LAURA,00:01:23,00:01:35,fearful,"{'angry': 0.001294124056585133, 'calm': 0.00895831547677517, 'disgust': 0.0428430400788784, 'fearful': 0.5265699625015259, 'happy': 0.012548175640404224, 'sad': 0.4070587456226349, 'surprised': 0.0007275897660292685}",Watch out! Incoming meme cluster. (dog barking) (digital beeping)
