speaker,start_time,end_time,reason
TRAVIS,00:03:33,00:03:33,invalid_range
MATT,00:03:39,00:03:39,invalid_range
SAM,00:05:06,00:05:06,invalid_range
TRAVIS,00:06:09,00:06:09,invalid_range
TRAVIS,00:08:10,00:08:10,invalid_range
TRAVIS,00:09:00,00:09:00,invalid_range
LAURA,00:09:06,00:09:06,invalid_range
MARISHA,00:09:15,00:09:15,invalid_range
MARISHA,00:09:29,00:09:29,invalid_range
LIAM,00:10:44,00:10:44,invalid_range
LAURA,00:11:17,00:11:17,invalid_range
LAURA,00:11:33,00:11:33,invalid_range
MATT,00:11:47,00:11:47,invalid_range
LAURA,00:12:22,00:12:22,invalid_range
ASHLEY,00:12:49,00:12:49,invalid_range
LIAM,00:12:51,00:12:51,invalid_range
LIAM,00:12:53,00:12:53,invalid_range
ASHLEY,00:17:39,00:17:39,invalid_range
ASHLEY,00:17:47,00:17:47,invalid_range
TRAVIS,00:18:33,00:18:33,invalid_range
LAURA,00:18:41,00:18:41,invalid_range
MARISHA,00:18:57,00:18:57,invalid_range
SAM,00:19:11,00:19:11,invalid_range
LAURA,00:21:08,00:21:08,invalid_range
LAURA,00:21:39,00:21:39,invalid_range
TALIESIN,00:21:39,00:21:39,invalid_range
LAURA,00:21:42,00:21:42,invalid_range
ASHLEY,00:21:43,00:21:43,invalid_range
TALIESIN,00:22:28,00:22:28,invalid_range
TRAVIS,00:23:35,00:23:35,invalid_range
LAURA,00:24:39,00:24:39,invalid_range
ASHLEY,00:25:30,00:25:30,invalid_range
MATT,00:26:54,00:26:54,invalid_range
MATT,00:28:40,00:28:40,invalid_range
LIAM,00:28:53,00:28:53,invalid_range
LAURA,00:29:37,00:29:37,invalid_range
LAURA,00:30:03,00:30:03,invalid_range
LAURA,00:30:35,00:30:35,invalid_range
LAURA,00:30:37,00:30:37,invalid_range
TRAVIS,00:33:37,00:33:37,invalid_range
LIAM,00:33:45,00:33:45,invalid_range
TALIESIN,00:35:37,00:35:37,invalid_range
MARISHA,00:35:40,00:35:40,invalid_range
MARISHA,00:36:00,00:36:00,invalid_range
TRAVIS,00:36:12,00:36:12,invalid_range
TRAVIS,00:37:20,00:37:20,invalid_range
SAM,00:37:32,00:37:32,invalid_range
LIAM,00:37:40,00:37:40,invalid_range
LIAM,00:37:43,00:37:43,invalid_range
MARISHA,00:37:48,00:37:48,invalid_range
LIAM,00:37:51,00:37:51,invalid_range
ASHLEY,00:37:52,00:37:52,invalid_range
ASHLEY,00:38:01,00:38:01,invalid_range
TALIESIN,00:38:09,00:38:09,invalid_range
TALIESIN,00:38:10,00:38:10,invalid_range
SAM,00:38:21,00:38:21,invalid_range
SAM,00:39:23,00:39:23,invalid_range
LAURA,00:40:53,00:40:53,invalid_range
LAURA,00:42:02,00:42:02,invalid_range
TRAVIS,00:44:43,00:44:43,invalid_range
LAURA,00:45:14,00:45:14,invalid_range
MATT,00:45:44,00:45:44,invalid_range
LAURA,00:46:12,00:46:12,invalid_range
SAM,00:46:59,00:46:59,invalid_range
SAM,00:47:09,00:47:09,invalid_range
MARISHA,00:47:14,00:47:14,invalid_range
TRAVIS,00:47:30,00:47:30,invalid_range
SAM,00:47:40,00:47:40,invalid_range
TRAVIS,00:48:39,00:48:39,invalid_range
LIAM,00:48:56,00:48:56,invalid_range
MATT,00:49:22,00:49:22,invalid_range
SAM,00:49:54,00:49:54,invalid_range
TRAVIS,00:50:01,00:50:01,invalid_range
MARISHA,00:51:26,00:51:26,invalid_range
TRAVIS,00:52:51,00:52:51,invalid_range
LAURA,00:53:06,00:53:06,invalid_range
SAM,00:53:07,00:53:07,invalid_range
TRAVIS,00:53:33,00:53:33,invalid_range
TRAVIS,00:55:55,00:55:55,invalid_range
TRAVIS,00:57:23,00:57:23,invalid_range
LAURA,00:58:08,00:58:08,invalid_range
TRAVIS,01:00:11,01:00:11,invalid_range
MARISHA,01:01:25,01:01:25,invalid_range
SAM,01:01:35,01:01:35,invalid_range
LIAM,01:01:44,01:01:44,invalid_range
SAM,01:01:48,01:01:48,invalid_range
MARISHA,01:01:49,01:01:49,invalid_range
MARISHA,01:04:03,01:04:03,invalid_range
TRAVIS,01:04:28,01:04:28,invalid_range
MATT,01:05:27,01:05:27,invalid_range
MATT,01:13:39,01:13:39,invalid_range
TRAVIS,01:14:26,01:14:26,invalid_range
TALIESIN,01:15:10,01:15:10,invalid_range
SAM,01:15:45,01:15:45,invalid_range
ASHLEY,01:16:38,01:16:38,invalid_range
TALIESIN,01:17:04,01:17:04,invalid_range
TRAVIS,01:18:07,01:18:07,invalid_range
TRAVIS,01:18:20,01:18:20,invalid_range
MATT,01:18:39,01:18:39,invalid_range
MATT,01:19:05,01:19:05,invalid_range
MARISHA,01:19:20,01:19:20,invalid_range
MARISHA,01:19:43,01:19:43,invalid_range
SAM,01:20:16,01:20:16,invalid_range
LIAM,01:22:27,01:22:27,invalid_range
MARISHA,01:23:18,01:23:18,invalid_range
MATT,01:25:44,01:25:44,invalid_range
SAM,01:28:01,01:28:01,invalid_range
MATT,01:28:01,01:28:01,invalid_range
SAM,01:28:01,01:28:01,invalid_range
MATT,01:29:45,01:29:45,invalid_range
MATT,01:30:27,01:30:27,invalid_range
LAURA,01:31:07,01:31:07,invalid_range
MARISHA,01:31:10,01:31:10,invalid_range
LAURA,01:32:20,01:32:20,invalid_range
MATT,01:34:21,01:34:21,invalid_range
ASHLEY,01:36:45,01:36:45,invalid_range
ASHLEY,01:38:12,01:38:12,invalid_range
LAURA,01:38:29,01:38:29,invalid_range
LAURA,01:40:31,01:40:31,invalid_range
SAM,01:41:35,01:41:35,invalid_range
SAM,01:41:45,01:41:45,invalid_range
MARISHA,01:42:14,01:42:14,invalid_range
ASHLEY,01:43:36,01:43:36,invalid_range
"MARISHA, ASHLEY",01:43:41,01:43:41,invalid_range
MATT,01:46:27,01:46:27,invalid_range
MARISHA,01:47:37,01:47:37,invalid_range
SAM,01:52:17,01:52:17,invalid_range
LAURA,01:53:50,01:53:50,invalid_range
LIAM,01:54:07,01:54:07,invalid_range
SAM,01:57:08,01:57:08,invalid_range
LIAM,01:57:08,01:57:08,invalid_range
SAM,01:58:02,01:58:02,invalid_range
SAM,01:59:00,01:59:00,invalid_range
ASHLEY,01:59:03,01:59:03,invalid_range
MATT,01:59:25,01:59:25,invalid_range
TALIESIN,02:01:16,02:01:16,invalid_range
MATT,02:01:21,02:01:21,invalid_range
SAM,02:01:59,02:01:59,invalid_range
SAM,02:03:31,02:03:31,invalid_range
SAM,02:03:46,02:03:46,invalid_range
SAM,02:04:16,02:04:16,invalid_range
SAM,02:05:53,02:05:53,invalid_range
MATT,02:05:53,02:05:53,invalid_range
SAM,02:06:36,02:06:36,invalid_range
MATT,02:06:54,02:06:54,invalid_range
SAM,02:08:11,02:08:11,invalid_range
SAM,02:08:38,02:08:38,invalid_range
MARISHA,02:09:32,02:09:32,invalid_range
SAM,02:13:59,02:13:59,invalid_range
TRAVIS,02:13:59,02:13:59,invalid_range
MATT,02:14:06,02:14:06,invalid_range
SAM,02:37:52,02:37:52,invalid_range
TRAVIS,02:37:53,02:37:53,invalid_range
LIAM,02:38:02,02:38:02,invalid_range
TRAVIS,02:40:59,02:40:59,invalid_range
TALIESIN,02:42:40,02:42:40,invalid_range
MATT,02:44:40,02:44:40,invalid_range
LAURA,02:47:02,02:47:02,invalid_range
ASHLEY,02:47:03,02:47:03,invalid_range
TRAVIS,02:52:11,02:52:11,invalid_range
LIAM,02:54:05,02:54:05,invalid_range
LAURA,02:59:19,02:59:19,invalid_range
TALIESIN,02:59:52,02:59:52,invalid_range
TRAVIS,02:59:59,02:59:59,invalid_range
SAM,03:00:31,03:00:31,invalid_range
LAURA,03:00:57,03:00:57,invalid_range
LAURA,03:01:33,03:01:33,invalid_range
LAURA,03:01:44,03:01:44,invalid_range
SAM,03:02:02,03:02:02,invalid_range
ASHLEY,03:02:13,03:02:13,invalid_range
ASHLEY,03:02:27,03:02:27,invalid_range
ASHLEY,03:02:28,03:02:28,invalid_range
MATT,03:02:47,03:02:47,invalid_range
MARISHA,03:03:24,03:03:24,invalid_range
LIAM,03:03:34,03:03:34,invalid_range
TALIESIN,03:03:38,03:03:38,invalid_range
LIAM,03:03:41,03:03:41,invalid_range
LIAM,03:03:55,03:03:55,invalid_range
LAURA,03:06:42,03:06:42,invalid_range
SAM,03:07:11,03:07:11,invalid_range
MATT,03:07:56,03:07:56,invalid_range
MARISHA,03:09:02,03:09:02,invalid_range
ASHLEY,03:09:12,03:09:12,invalid_range
MARISHA,03:09:18,03:09:18,invalid_range
LAURA,03:09:54,03:09:54,invalid_range
ASHLEY,03:11:07,03:11:07,invalid_range
SAM,03:11:13,03:11:13,invalid_range
TRAVIS,03:12:56,03:12:56,invalid_range
MATT,03:12:56,03:12:56,invalid_range
TRAVIS,03:13:11,03:13:11,invalid_range
MATT,03:17:44,03:17:44,invalid_range
MATT,03:19:16,03:19:16,invalid_range
LAURA,03:20:29,03:20:29,invalid_range
LAURA,03:21:52,03:21:52,invalid_range
SAM,03:25:11,03:25:11,invalid_range
SAM,03:25:27,03:25:27,invalid_range
TALIESIN,03:26:57,03:26:57,invalid_range
MATT,03:27:15,03:27:15,invalid_range
TRAVIS,03:28:35,03:28:35,invalid_range
ASHLEY,03:29:07,03:29:07,invalid_range
TRAVIS,03:29:16,03:29:16,invalid_range
LAURA,03:30:22,03:30:22,invalid_range
ASHLEY,03:30:22,03:30:22,invalid_range
MATT,03:30:49,03:30:49,invalid_range
MATT,03:31:01,03:31:01,invalid_range
LAURA,03:31:20,03:31:20,invalid_range
LAURA,03:32:23,03:32:23,invalid_range
TRAVIS,03:32:25,03:32:25,invalid_range
SAM,03:32:48,03:32:48,invalid_range
LIAM,03:32:50,03:32:50,invalid_range
MARISHA,03:32:51,03:32:51,invalid_range
TRAVIS,03:33:32,03:33:32,invalid_range
TALIESIN,03:34:31,03:34:31,invalid_range
MATT,03:34:38,03:34:38,invalid_range
MATT,03:34:41,03:34:41,invalid_range
MATT,03:35:13,03:35:13,invalid_range
ASHLEY,03:35:36,03:35:36,invalid_range
"LAURA, ASHLEY",03:35:40,03:35:40,invalid_range
ASHLEY,03:35:46,03:35:46,invalid_range
TALIESIN,03:35:52,03:35:52,invalid_range
TRAVIS,03:36:12,03:36:12,invalid_range
TRAVIS,03:36:56,03:36:56,invalid_range
LAURA,03:37:26,03:37:26,invalid_range
LIAM,03:37:44,03:37:44,invalid_range
MATT,03:38:49,03:38:49,invalid_range
SAM,03:38:55,03:38:55,invalid_range
MATT,03:40:03,03:40:03,invalid_range
MARISHA,03:40:06,03:40:06,invalid_range
LIAM,03:40:56,03:40:56,invalid_range
TRAVIS,03:41:35,03:41:35,invalid_range
TALIESIN,03:41:39,03:41:39,invalid_range
MATT,03:41:43,03:41:43,invalid_range
TRAVIS,03:42:30,03:42:30,invalid_range
TRAVIS,03:42:45,03:42:45,invalid_range
MATT,03:43:13,03:43:13,invalid_range
MATT,03:43:22,03:43:22,invalid_range
TRAVIS,03:43:30,03:43:30,invalid_range
TRAVIS,03:44:09,03:44:09,invalid_range
MATT,03:44:20,03:44:20,invalid_range
MATT,03:44:25,03:44:25,invalid_range
MARISHA,03:44:40,03:44:40,invalid_range
MATT,03:45:28,03:45:28,invalid_range
SAM,03:45:54,03:45:54,invalid_range
LAURA,03:46:04,03:46:04,invalid_range
LAURA,03:46:08,03:46:08,invalid_range
LAURA,03:46:09,03:46:09,invalid_range
LIAM,03:46:19,03:46:19,invalid_range
