speaker,start_time,end_time,reason
LAURA,00:04:29,00:04:29,invalid_range
SAM,00:04:30,00:04:30,invalid_range
MATT,00:06:00,00:06:00,invalid_range
LAURA,00:06:01,00:06:01,invalid_range
LAURA,00:07:42,00:07:42,invalid_range
ALL,00:08:03,00:08:03,invalid_range
LIAM,00:08:34,00:08:34,invalid_range
LAURA,00:09:02,00:09:02,invalid_range
TRAVIS,00:09:14,00:09:14,invalid_range
TRAVIS,00:09:19,00:09:19,invalid_range
MATT,00:09:23,00:09:23,invalid_range
TRAVIS,00:09:24,00:09:24,invalid_range
LAURA,00:09:32,00:09:32,invalid_range
ASHLEY,00:09:36,00:09:36,invalid_range
TALIESIN,00:11:11,00:11:11,invalid_range
ASHLEY,00:11:13,00:11:13,invalid_range
LIAM,00:11:28,00:11:28,invalid_range
MARISHA,00:15:57,00:15:57,invalid_range
MARISHA,00:17:34,00:17:34,invalid_range
MARISHA,00:18:03,00:18:03,invalid_range
TRAVIS,00:18:20,00:18:20,invalid_range
MARISHA,00:18:33,00:18:33,invalid_range
MARISHA,00:18:51,00:18:51,invalid_range
ASHLEY,00:19:33,00:19:33,invalid_range
ASHLEY,00:19:37,00:19:37,invalid_range
MARISHA,00:20:33,00:20:33,invalid_range
LAURA,00:20:49,00:20:49,invalid_range
ASHLEY,00:21:33,00:21:33,invalid_range
TRAVIS,00:21:37,00:21:37,invalid_range
MATT,00:24:05,00:24:05,invalid_range
TALIESIN,00:27:21,00:27:21,invalid_range
LAURA,00:27:24,00:27:24,invalid_range
MARISHA,00:28:08,00:28:08,invalid_range
LIAM,00:29:03,00:29:03,invalid_range
SAM,00:29:23,00:29:23,invalid_range
MATT,00:29:26,00:29:26,invalid_range
LAURA,00:30:30,00:30:30,invalid_range
TALIESIN,00:31:12,00:31:12,invalid_range
MATT,00:31:26,00:31:26,invalid_range
LAURA,00:32:38,00:32:38,invalid_range
TRAVIS,00:33:50,00:33:50,invalid_range
SAM,00:34:06,00:34:06,invalid_range
TALIESIN,00:34:22,00:34:22,invalid_range
ASHLEY,00:37:18,00:37:18,invalid_range
MATT,00:37:20,00:37:20,invalid_range
LIAM,00:39:01,00:39:01,invalid_range
TRAVIS,00:39:16,00:39:16,invalid_range
SAM,00:39:57,00:39:57,invalid_range
TRAVIS,00:40:01,00:40:01,invalid_range
TRAVIS,00:40:02,00:40:02,invalid_range
LIAM,00:40:13,00:40:13,invalid_range
ASHLEY,00:40:15,00:40:15,invalid_range
LAURA,00:40:23,00:40:23,invalid_range
SAM,00:40:25,00:40:25,invalid_range
LAURA,00:40:27,00:40:27,invalid_range
LAURA,00:40:49,00:40:49,invalid_range
MATT,00:40:52,00:40:52,invalid_range
TRAVIS,00:40:59,00:40:59,invalid_range
LIAM,00:41:25,00:41:25,invalid_range
SAM,00:41:27,00:41:27,invalid_range
MATT,00:41:31,00:41:31,invalid_range
MATT,00:41:33,00:41:33,invalid_range
TRAVIS,00:41:42,00:41:42,invalid_range
MATT,00:41:44,00:41:44,invalid_range
MARISHA,00:41:45,00:41:45,invalid_range
MARISHA,00:41:49,00:41:49,invalid_range
ASHLEY,00:42:09,00:42:09,invalid_range
TRAVIS,00:42:09,00:42:09,invalid_range
TRAVIS,00:42:19,00:42:19,invalid_range
MARISHA,00:42:21,00:42:21,invalid_range
MATT,00:42:26,00:42:26,invalid_range
MATT,00:43:36,00:43:36,invalid_range
MATT,00:43:44,00:43:44,invalid_range
LAURA,00:44:38,00:44:38,invalid_range
MATT,00:44:39,00:44:39,invalid_range
TALIESIN,00:44:52,00:44:52,invalid_range
MARISHA,00:45:13,00:45:13,invalid_range
TRAVIS,00:45:31,00:45:31,invalid_range
TRAVIS,00:45:38,00:45:38,invalid_range
LAURA,00:46:07,00:46:07,invalid_range
LAURA,00:46:09,00:46:09,invalid_range
SAM,00:46:13,00:46:13,invalid_range
TRAVIS,00:46:28,00:46:28,invalid_range
ASHLEY,00:46:39,00:46:39,invalid_range
MATT,00:46:43,00:46:43,invalid_range
ASHLEY,00:46:51,00:46:51,invalid_range
MATT,00:46:58,00:46:58,invalid_range
MATT,00:47:00,00:47:00,invalid_range
MATT,00:47:12,00:47:12,invalid_range
MATT,00:47:41,00:47:41,invalid_range
MATT,00:47:55,00:47:55,invalid_range
MARISHA,00:48:30,00:48:30,invalid_range
MARISHA,00:48:44,00:48:44,invalid_range
TALIESIN,00:48:49,00:48:49,invalid_range
SAM,00:49:06,00:49:06,invalid_range
SAM,00:49:19,00:49:19,invalid_range
SAM,00:50:05,00:50:05,invalid_range
MATT,00:50:24,00:50:24,invalid_range
MATT,00:50:25,00:50:25,invalid_range
MATT,00:50:26,00:50:26,invalid_range
TALIESIN,00:50:40,00:50:40,invalid_range
MATT,00:50:45,00:50:45,invalid_range
LAURA,00:50:59,00:50:59,invalid_range
LAURA,00:51:00,00:51:00,invalid_range
LAURA,00:51:15,00:51:15,invalid_range
LAURA,00:51:18,00:51:18,invalid_range
MATT,00:51:21,00:51:21,invalid_range
LIAM,00:51:38,00:51:38,invalid_range
MATT,00:52:02,00:52:02,invalid_range
LIAM,00:53:10,00:53:10,invalid_range
LAURA,00:53:13,00:53:13,invalid_range
ASHLEY,00:53:38,00:53:38,invalid_range
MARISHA,00:54:08,00:54:08,invalid_range
MATT,00:54:16,00:54:16,invalid_range
LAURA,00:54:34,00:54:34,invalid_range
SAM,00:54:36,00:54:36,invalid_range
MATT,00:54:37,00:54:37,invalid_range
MATT,00:54:45,00:54:45,invalid_range
LAURA,00:54:52,00:54:52,invalid_range
MARISHA,00:55:30,00:55:30,invalid_range
TRAVIS,00:55:40,00:55:40,invalid_range
MATT,00:55:51,00:55:51,invalid_range
LAURA,00:55:55,00:55:55,invalid_range
MARISHA,00:56:17,00:56:17,invalid_range
MARISHA,00:56:21,00:56:21,invalid_range
ASHLEY,00:56:34,00:56:34,invalid_range
MATT,00:57:18,00:57:18,invalid_range
SAM,00:57:33,00:57:33,invalid_range
LAURA,00:57:37,00:57:37,invalid_range
SAM,00:58:02,00:58:02,invalid_range
LAURA,00:58:20,00:58:20,invalid_range
LAURA,00:58:45,00:58:45,invalid_range
SAM,00:58:51,00:58:51,invalid_range
MATT,00:58:54,00:58:54,invalid_range
SAM,00:58:56,00:58:56,invalid_range
LAURA,00:59:00,00:59:00,invalid_range
MARISHA,00:59:00,00:59:00,invalid_range
MATT,00:59:23,00:59:23,invalid_range
MARISHA,00:59:32,00:59:32,invalid_range
ASHLEY,00:59:49,00:59:49,invalid_range
TALIESIN,01:00:04,01:00:04,invalid_range
MATT,01:00:20,01:00:20,invalid_range
