speaker,start_time,end_time,reason
MATT,00:00:11,00:00:11,invalid_range
MATT,00:01:06,00:01:06,invalid_range
LAURA,00:01:14,00:01:14,invalid_range
TRAVIS,00:03:13,00:03:13,invalid_range
ASHLEY,00:03:21,00:03:21,invalid_range
ASHLEY,00:03:23,00:03:23,invalid_range
LAURA,00:03:24,00:03:24,invalid_range
TALIESIN,00:03:27,00:03:27,invalid_range
SAM,00:03:39,00:03:39,invalid_range
TALIESIN,00:03:42,00:03:42,invalid_range
SAM,00:04:39,00:04:39,invalid_range
MARISHA,00:04:41,00:04:41,invalid_range
MARISHA,00:05:11,00:05:11,invalid_range
TRAVIS,00:05:12,00:05:12,invalid_range
ASHLEY,00:05:57,00:05:57,invalid_range
SAM,00:06:33,00:06:33,invalid_range
TALIESIN,00:06:49,00:06:49,invalid_range
LIAM,00:06:51,00:06:51,invalid_range
TALIESIN,00:06:59,00:06:59,invalid_range
MATT,00:07:06,00:07:06,invalid_range
SAM,00:09:11,00:09:11,invalid_range
LAURA,00:09:13,00:09:13,invalid_range
LAURA,00:09:14,00:09:14,invalid_range
MATT,00:09:16,00:09:16,invalid_range
ASHLEY,00:09:39,00:09:39,invalid_range
ASHLEY,00:09:49,00:09:49,invalid_range
SAM,00:10:49,00:10:49,invalid_range
MATT,00:12:49,00:12:49,invalid_range
LAURA,00:12:52,00:12:52,invalid_range
MATT,00:12:55,00:12:55,invalid_range
TRAVIS,00:14:24,00:14:24,invalid_range
SAM,00:14:37,00:14:37,invalid_range
SAM,00:14:53,00:14:53,invalid_range
LAURA,00:15:35,00:15:35,invalid_range
SAM,00:16:09,00:16:09,invalid_range
MARISHA,00:16:42,00:16:42,invalid_range
MARISHA,00:16:44,00:16:44,invalid_range
MARISHA,00:16:47,00:16:47,invalid_range
SAM,00:17:56,00:17:56,invalid_range
TALIESIN,00:18:02,00:18:02,invalid_range
LAURA,00:18:13,00:18:13,invalid_range
TRAVIS,00:18:42,00:18:42,invalid_range
TRAVIS,00:19:10,00:19:10,invalid_range
LIAM,00:19:13,00:19:13,invalid_range
ASHLEY,00:19:42,00:19:42,invalid_range
MARISHA,00:19:55,00:19:55,invalid_range
LAURA,00:21:15,00:21:15,invalid_range
MATT,00:21:20,00:21:20,invalid_range
SAM,00:21:44,00:21:44,invalid_range
MARISHA,00:22:29,00:22:29,invalid_range
TRAVIS,00:23:20,00:23:20,invalid_range
MATT,00:23:48,00:23:48,invalid_range
TALIESIN,00:23:48,00:23:48,invalid_range
MATT,00:23:52,00:23:52,invalid_range
TRAVIS,00:24:06,00:24:06,invalid_range
MATT,00:24:42,00:24:42,invalid_range
TRAVIS,00:24:44,00:24:44,invalid_range
LAURA,00:24:45,00:24:45,invalid_range
TRAVIS,00:24:46,00:24:46,invalid_range
TRAVIS,00:25:07,00:25:07,invalid_range
LAURA,00:25:15,00:25:15,invalid_range
TRAVIS,00:25:23,00:25:23,invalid_range
SAM,00:25:51,00:25:51,invalid_range
TRAVIS,00:26:01,00:26:01,invalid_range
LAURA,00:26:08,00:26:08,invalid_range
MATT,00:26:24,00:26:24,invalid_range
TRAVIS,00:26:41,00:26:41,invalid_range
LAURA,00:26:43,00:26:43,invalid_range
LAURA,00:27:07,00:27:07,invalid_range
TALIESIN,00:27:17,00:27:17,invalid_range
MATT,00:27:17,00:27:17,invalid_range
LAURA,00:27:39,00:27:39,invalid_range
SAM,00:27:48,00:27:48,invalid_range
SAM,00:28:01,00:28:01,invalid_range
SAM,00:28:02,00:28:02,invalid_range
ASHLEY,00:28:17,00:28:17,invalid_range
SAM,00:28:22,00:28:22,invalid_range
SAM,00:28:23,00:28:23,invalid_range
SAM,00:28:29,00:28:29,invalid_range
MARISHA,00:28:37,00:28:37,invalid_range
LIAM,00:28:40,00:28:40,invalid_range
MATT,00:28:40,00:28:40,invalid_range
LIAM,00:29:04,00:29:04,invalid_range
LIAM,00:29:08,00:29:08,invalid_range
LIAM,00:29:19,00:29:19,invalid_range
MARISHA,00:29:34,00:29:34,invalid_range
MARISHA,00:29:35,00:29:35,invalid_range
TRAVIS,00:29:53,00:29:53,invalid_range
MARISHA,00:30:21,00:30:21,invalid_range
MARISHA,00:30:23,00:30:23,invalid_range
TALIESIN,00:31:28,00:31:28,invalid_range
TRAVIS,00:31:38,00:31:38,invalid_range
SAM,00:31:49,00:31:49,invalid_range
TRAVIS,00:31:54,00:31:54,invalid_range
LAURA,00:31:59,00:31:59,invalid_range
MATT,00:32:07,00:32:07,invalid_range
TALIESIN,00:32:21,00:32:21,invalid_range
TRAVIS,00:32:40,00:32:40,invalid_range
MARISHA,00:32:54,00:32:54,invalid_range
TRAVIS,00:33:14,00:33:14,invalid_range
MARISHA,00:33:17,00:33:17,invalid_range
LAURA,00:33:41,00:33:41,invalid_range
TRAVIS,00:33:45,00:33:45,invalid_range
ASHLEY,00:33:59,00:33:59,invalid_range
SAM,00:34:14,00:34:14,invalid_range
ASHLEY,00:34:15,00:34:15,invalid_range
MATT,00:34:17,00:34:17,invalid_range
MATT,00:34:18,00:34:18,invalid_range
MATT,00:34:25,00:34:25,invalid_range
ASHLEY,00:34:51,00:34:51,invalid_range
LIAM,00:34:54,00:34:54,invalid_range
SAM,00:35:06,00:35:06,invalid_range
SAM,00:35:08,00:35:08,invalid_range
TRAVIS,00:35:13,00:35:13,invalid_range
MATT,00:35:24,00:35:24,invalid_range
MARISHA,00:36:11,00:36:11,invalid_range
TRAVIS,00:36:32,00:36:32,invalid_range
SAM,00:36:47,00:36:47,invalid_range
SAM,00:36:48,00:36:48,invalid_range
SAM,00:36:49,00:36:49,invalid_range
LAURA,00:37:49,00:37:49,invalid_range
SAM,00:38:11,00:38:11,invalid_range
TRAVIS,00:38:15,00:38:15,invalid_range
LAURA,00:38:23,00:38:23,invalid_range
MATT,00:38:47,00:38:47,invalid_range
SAM,00:38:56,00:38:56,invalid_range
TRAVIS,00:39:26,00:39:26,invalid_range
MATT,00:39:37,00:39:37,invalid_range
TRAVIS,00:39:51,00:39:51,invalid_range
MATT,00:40:13,00:40:13,invalid_range
SAM,00:40:19,00:40:19,invalid_range
TRAVIS,00:40:43,00:40:43,invalid_range
TRAVIS,00:40:45,00:40:45,invalid_range
MARISHA,00:40:45,00:40:45,invalid_range
SAM,00:40:47,00:40:47,invalid_range
TRAVIS,00:40:59,00:40:59,invalid_range
LIAM,00:41:00,00:41:00,invalid_range
LAURA,00:41:25,00:41:25,invalid_range
LAURA,00:41:35,00:41:35,invalid_range
LAURA,00:41:58,00:41:58,invalid_range
MATT,00:42:52,00:42:52,invalid_range
SAM,00:43:05,00:43:05,invalid_range
TRAVIS,00:44:46,00:44:46,invalid_range
TRAVIS,00:45:32,00:45:32,invalid_range
TALIESIN,00:45:40,00:45:40,invalid_range
MATT,00:45:56,00:45:56,invalid_range
TALIESIN,00:46:04,00:46:04,invalid_range
LIAM,00:46:50,00:46:50,invalid_range
TRAVIS,00:47:16,00:47:16,invalid_range
LIAM,00:47:23,00:47:23,invalid_range
LAURA,00:47:27,00:47:27,invalid_range
LAURA,00:47:34,00:47:34,invalid_range
SAM,00:47:35,00:47:35,invalid_range
MATT,00:47:38,00:47:38,invalid_range
TALIESIN,00:47:58,00:47:58,invalid_range
LAURA,00:48:30,00:48:30,invalid_range
ASHLEY,00:48:48,00:48:48,invalid_range
ASHLEY,00:48:50,00:48:50,invalid_range
LIAM,00:48:51,00:48:51,invalid_range
ASHLEY,00:49:34,00:49:34,invalid_range
LAURA,00:49:52,00:49:52,invalid_range
MATT,00:49:54,00:49:54,invalid_range
MARISHA,00:50:52,00:50:52,invalid_range
ASHLEY,00:51:01,00:51:01,invalid_range
ASHLEY,00:51:06,00:51:06,invalid_range
MARISHA,00:51:53,00:51:53,invalid_range
LAURA,00:51:53,00:51:53,invalid_range
MATT,00:52:35,00:52:35,invalid_range
TRAVIS,00:52:38,00:52:38,invalid_range
SAM,00:53:04,00:53:04,invalid_range
LAURA,00:53:27,00:53:27,invalid_range
MATT,00:53:34,00:53:34,invalid_range
LAURA,00:53:36,00:53:36,invalid_range
LIAM,00:53:53,00:53:53,invalid_range
LIAM,00:54:10,00:54:10,invalid_range
LAURA,00:54:15,00:54:15,invalid_range
TALIESIN,00:54:29,00:54:29,invalid_range
LAURA,00:54:43,00:54:43,invalid_range
LAURA,00:55:18,00:55:18,invalid_range
TRAVIS,00:55:32,00:55:32,invalid_range
SAM,00:55:33,00:55:33,invalid_range
MATT,00:55:41,00:55:41,invalid_range
MATT,00:55:43,00:55:43,invalid_range
MATT,00:55:45,00:55:45,invalid_range
SAM,00:56:46,00:56:46,invalid_range
LAURA,00:57:31,00:57:31,invalid_range
LAURA,00:57:38,00:57:38,invalid_range
SAM,00:59:32,00:59:32,invalid_range
SAM,00:59:48,00:59:48,invalid_range
LAURA,01:00:02,01:00:02,invalid_range
MATT,01:00:02,01:00:02,invalid_range
TRAVIS,01:00:11,01:00:11,invalid_range
LIAM,01:00:13,01:00:13,invalid_range
MARISHA,01:00:47,01:00:47,invalid_range
SAM,01:01:09,01:01:09,invalid_range
MATT,01:01:20,01:01:20,invalid_range
TALIESIN,01:01:47,01:01:47,invalid_range
MATT,01:01:50,01:01:50,invalid_range
TALIESIN,01:01:55,01:01:55,invalid_range
TRAVIS,01:01:57,01:01:57,invalid_range
MARISHA,01:02:00,01:02:00,invalid_range
TRAVIS,01:02:04,01:02:04,invalid_range
SAM,01:02:06,01:02:06,invalid_range
TRAVIS,01:02:07,01:02:07,invalid_range
TALIESIN,01:02:18,01:02:18,invalid_range
TRAVIS,01:02:43,01:02:43,invalid_range
LIAM,01:02:53,01:02:53,invalid_range
MATT,01:03:48,01:03:48,invalid_range
TRAVIS,01:04:30,01:04:30,invalid_range
TRAVIS,01:04:47,01:04:47,invalid_range
TRAVIS,01:05:35,01:05:35,invalid_range
ASHLEY,01:05:49,01:05:49,invalid_range
LAURA,01:06:03,01:06:03,invalid_range
LIAM,01:06:06,01:06:06,invalid_range
SAM,01:06:16,01:06:16,invalid_range
TALIESIN,01:06:42,01:06:42,invalid_range
TRAVIS,01:06:56,01:06:56,invalid_range
MATT,01:08:10,01:08:10,invalid_range
